location_id,yrdb_id,attestation,lat,lon,notes
loc_440,yrdb1404,ds_324,35.4332722222222,114.437727777778,
loc_441,yrdb1403,ds_325,34.5924916666667,116.141922222222,
loc_442,yrdb1411,ds_326,36.74735,116.876533333333,
loc_443,yrdb1414,ds_327,34.8166666666667,117.133333333333,
loc_444,yrdb1409,ds_328,34.5845638888889,116.702177777778,
loc_445,yrdb1417,ds_331,34.8751027777778,114.819430555556,
loc_446,yrdb1408,ds_333,34.0666666666667,117.916666666667,
loc_447,yrdb2597,ds_335,35.9833333333333,115.733333333333,
loc_448,yrdb2595,ds_336,35.7606777777778,103.158022222222,
loc_449,yrdb1541,ds_337,36.0393861111111,115.158355555556,
loc_450,yrdb1537,ds_338,34.4333333333333,116.516666666667,
loc_451,yrdb1543,ds_339,34.8333333333333,115.55,
loc_452,yrdb1540,ds_341,35.8014555555556,116.134436111111,
loc_453,yrdb2413,ds_342,34.7398555555556,114.303136111111,
loc_454,yrdb2611,ds_343,34.3032555555556,116.841047222222,
loc_455,yrdb2663,ds_344,34.8361638888889,113.168916666667,
loc_456,yrdb1896,ds_346,36.9927972222222,117.366566666667,
loc_457,yrdb2007,ds_348,35.7005111111111,115.019166666667,
loc_458,yrdb196,ds_349,34.3979555555556,115.865188888889,
loc_459,yrdb214,ds_350,34.6118166666667,118.118358333333,
loc_460,yrdb215,ds_351,34.7833333333333,116.133333333333,
loc_461,yrdb215,ds_352,34.4,115.833333333333,
loc_462,yrdb213,ds_354,34.5612194444444,115.745525,
loc_463,yrdb213,ds_355,34.5486611111111,115.724266666667,
loc_464,yrdb219,ds_357,34.3833333333333,115.85,
loc_465,yrdb212,ds_358,34.9079416666667,114.254,
loc_466,yrdb217,ds_359,37.1808083333333,117.59375,
loc_467,yrdb916,ds_710,34.8598527777778,113.935977777778,
loc_468,yrdb2138,ds_360,34.6179805555556,117.257675,
loc_469,yrdb1507,ds_361,34.3979555555556,115.865188888889,
loc_470,yrdb130,ds_366,34.3979555555556,115.865188888889,
loc_471,yrdb3549,ds_367,33.9541138888889,118.370086111111,
loc_472,yrdb3550,ds_368,34.3833333333333,115.85,
loc_473,yrdb3550,ds_369,34.5878888888889,112.499255555556,
loc_474,yrdb3546,ds_371,33.5748888888889,118.776352777778,
loc_475,yrdb735,ds_372,34.8716,114.011472222222,
loc_476,yrdb356,ds_373,34.3979555555556,115.865188888889,
loc_477,yrdb3141,ds_375,34.5424861111111,116.654922222222,
loc_478,yrdb3235,ds_376,33.91405,117.935894444444,
loc_479,yrdb938,ds_377,33.6338972222222,119.081616666667,
loc_480,yrdb2455,ds_377,33.6338972222222,119.081616666667,
loc_481,yrdb2455,ds_378,33.9607027777778,118.262786111111,
loc_482,yrdb2455,ds_379,34.5333333333333,115.816666666667,
loc_483,yrdb1817,ds_380,34.8291194444444,113.139666666667,
loc_484,yrdb3376,ds_381,34.0833333333333,118.233333333333,
loc_485,yrdb434,ds_383,37.7178361111111,118.444213888889,
loc_486,yrdb3169,ds_1338,33.7332055555556,114.880791666667,
loc_487,yrdb437,ds_385,34.1333333333333,117.5,
loc_488,yrdb1210,ds_462,34.6174,116.809633333333,
loc_489,yrdb3331,ds_386,33.5703638888889,118.736916666667,
loc_490,yrdb332,ds_426,36.3144138888889,115.212075,
loc_491,yrdb342,ds_427,34.9105166666667,114.846513888889,
loc_492,yrdb3357,ds_387,34.0400944444444,117.774991666667,
loc_493,yrdb3344,ds_389,36.5198972222222,110.510983333333,
loc_494,yrdb791,ds_432,34.8981555555556,113.538916666667,
loc_495,yrdb3332,ds_392,34.8647888888889,114.370888888889,
loc_496,yrdb636,ds_393,35.9166666666667,116.333333333333,
loc_497,yrdb3337,ds_394,34.1027388888889,117.726916666667,
loc_498,yrdb3335,ds_395,34.6623861111111,117.168627777778,
loc_499,yrdb3358,ds_396,34.6166666666667,116.283333333333,
loc_500,yrdb3355,ds_397,34.4103388888889,115.912366666667,
loc_501,yrdb3346,ds_398,35.0935138888889,113.430908333333,
loc_502,yrdb3346,ds_399,35.0922555555556,113.427041666667,
loc_503,yrdb3365,ds_400,35.3,115.083333333333,
loc_504,yrdb3343,ds_402,37.6631111111111,118.389533333333,
loc_505,yrdb1969,ds_403,33.6650416666667,119.025125,
loc_506,yrdb487,ds_404,34.4963666666667,116.814836111111,
loc_507,yrdb1633,ds_405,34.3726055555556,116.529413888889,
loc_508,yrdb2565,ds_407,34.274925,117.1887,
loc_509,yrdb2642,ds_409,34.5479666666667,115.640916666667,
loc_510,yrdb2058,ds_621,35.761775,115.023152777778,
loc_511,yrdb761,ds_411,34.8333333333333,114.683333333333,
loc_512,yrdb763,ds_412,33.9041305555556,117.965469444444,
loc_513,yrdb1065,ds_414,34.8666805555556,116.868908333333,
loc_514,yrdb3451,ds_417,36.7199555555556,116.233455555556,
loc_515,yrdb2323,ds_419,34.2567166666667,117.413630555556,
loc_516,yrdb1696,ds_503,35.4096,114.0795,
loc_517,yrdb1199,ds_421,34.9599694444444,113.935875,
loc_518,yrdb2485,ds_422,35.385625,116.490380555556,
loc_519,yrdb323,ds_423,33.5546138888889,119.071780555556,
loc_520,yrdb938,ds_423,33.5546138888889,119.071780555556,
loc_521,yrdb346,ds_424,33.4315777777778,114.832177777778,
loc_522,yrdb1717,ds_1126,35.0886472222222,112.944452777778,
loc_523,yrdb2315,ds_428,36.4825305555556,102.388477777778,
loc_524,yrdb3558,ds_429,34.8265,115.444530555556,
loc_525,yrdb2490,ds_430,37.2923694444444,117.535622222222,
loc_526,yrdb780,ds_431,37.0665944444444,115.642463888889,
loc_527,yrdb2034,ds_433,34.7495111111111,115.476083333333,
loc_528,yrdb2033,ds_434,36.1390277777778,116.111497222222,
loc_529,yrdb1924,ds_476,33.5833333333333,119.033333333333,
loc_530,yrdb1978,ds_435,34.8298388888889,114.6595,
loc_531,yrdb1976,ds_436,34.1633027777778,117.318997222222,
loc_532,yrdb1977,ds_437,34.3824083333333,116.991513888889,
loc_533,yrdb1979,ds_438,36.5893833333333,116.581997222222,
loc_534,yrdb2225,ds_439,35.6001083333333,115.938325,
loc_535,yrdb2227,ds_440,34.7576,115.170763888889,
loc_536,yrdb2222,ds_441,34.8313611111111,114.438038888889,
loc_537,yrdb2704,ds_442,34.5057861111111,116.580475,
loc_538,yrdb221,ds_443,34.9341,113.9144,
loc_539,yrdb1067,ds_444,34.5096555555556,115.799086111111,
loc_540,yrdb2098,ds_447,35.0512,113.9722,
loc_541,yrdb385,ds_541,35.0009444444444,116.029997222222,
loc_542,yrdb420,ds_456,36.1119416666667,110.454966666667,
loc_543,yrdb1522,ds_457,33.7040138888889,118.710163888889,
loc_544,yrdb1903,ds_458,33.5526638888889,118.940605555556,
loc_545,yrdb3634,ds_459,34.7981416666667,114.30175,
loc_546,yrdb3449,ds_460,37.4835194444444,105.630247222222,
loc_547,yrdb1209,ds_461,34.2082083333333,117.278616666667,
loc_548,yrdb1208,ds_463,34.1250194444444,117.845844444444,
loc_549,yrdb2332,ds_464,34.475575,117.944986111111,
loc_550,yrdb1846,ds_465,36.6019138888889,115.219227777778,
loc_551,yrdb2781,ds_466,36.6198361111111,116.684722222222,
loc_552,yrdb2783,ds_467,34.6089527777778,115.924525,
loc_553,yrdb2366,ds_468,34.4156388888889,117.182788888889,
loc_554,yrdb2362,ds_469,35.0001666666667,113.510594444444,
loc_555,yrdb3247,ds_470,34.0507583333333,118.006619444444,
loc_556,yrdb3240,ds_471,35.9083166666667,115.100786111111,
loc_557,yrdb3258,ds_473,34.8891277777778,114.929411111111,
loc_558,yrdb3257,ds_474,36.858425,117.161652777778,
loc_559,yrdb1921,ds_478,36.6166666666667,115.55,
loc_560,yrdb1345,ds_479,34.7970916666667,116.824386111111,
loc_561,yrdb1351,ds_480,34.2582527777778,116.805494444444,
loc_562,yrdb1344,ds_481,34.0419638888889,117.645966666667,
loc_563,yrdb44,ds_484,34.8277777777778,113.062677777778,
loc_564,yrdb606,ds_486,35.0437083333333,114.9779,
loc_565,yrdb2486,ds_954,35.5964444444444,110.706786111111,
loc_566,yrdb3091,ds_656,34.5666666666667,110.683333333333,
loc_567,yrdb3635,ds_487,33.5330388888889,118.904813888889,
loc_568,yrdb3186,ds_488,34.8433527777778,111.3191,
loc_569,yrdb3636,ds_489,34.7734055555556,111.194069444444,
loc_570,yrdb1160,ds_490,34.2272138888889,117.283619444444,
loc_571,yrdb3637,ds_491,34.206725,116.923477777778,
loc_572,yrdb2275,ds_535,35.4382083333333,115.198794444444,
loc_573,yrdb3638,ds_492,33.5935388888889,118.78555,
loc_574,yrdb1529,ds_493,37.1277277777778,117.450833333333,
loc_575,yrdb1829,ds_1418,34.6190638888889,112.447188888889,
loc_576,yrdb1526,ds_494,35.2862055555556,114.873438888889,
loc_577,yrdb1962,ds_495,36.8830388888889,117.181305555556,
loc_578,yrdb561,ds_496,34.8595972222222,114.586602777778,
loc_579,yrdb1739,ds_497,36,115.966666666667,
loc_580,yrdb1744,ds_498,36.0262527777778,116.01495,
loc_581,yrdb498,ds_500,35.7498888888889,115.201125,
loc_582,yrdb3639,ds_501,34.9017583333333,113.684083333333,
loc_583,yrdb322,ds_502,37.3726,115.3476,
loc_584,yrdb3640,ds_505,33.6115972222222,119.009952777778,
loc_585,yrdb1839,ds_506,32.3278555555556,116.683213888889,
loc_586,yrdb2915,ds_507,34.4597916666667,116.511602777778,
loc_587,yrdb2916,ds_508,34.6121305555556,116.601358333333,
loc_588,yrdb2135,ds_509,35.0550944444444,114.102541666667,
loc_589,yrdb1725,ds_510,34.1451166666667,117.923347222222,
loc_590,yrdb1726,ds_512,33.7236361111111,118.698038888889,
loc_591,yrdb542,ds_513,35.6669166666667,114.557791666667,
loc_592,yrdb544,ds_514,34.8116361111111,112.637652777778,
loc_593,yrdb275,ds_516,34.2755638888889,117.086394444444,
loc_594,yrdb282,ds_519,36.9275138888889,117.177466666667,
loc_595,yrdb1555,ds_1341,33.6115972222222,119.009952777778,
loc_596,yrdb282,ds_520,36.9355166666667,117.197997222222,
loc_597,yrdb270,ds_522,34.6951722222222,116.590280555556,
loc_598,yrdb2263,ds_528,36.5147083333333,116.959194444444,
loc_599,yrdb2268,ds_529,34.8091694444444,115.167744444444,
loc_600,yrdb2267,ds_530,34.8761055555556,113.774127777778,
loc_601,yrdb907,ds_701,34.1425694444444,117.427225,
loc_602,yrdb900,ds_706,36.7272,116.82145,
loc_603,yrdb2270,ds_531,34.2600083333333,116.872886111111,
loc_604,yrdb2277,ds_532,34.4972333333333,116.751680555556,
loc_605,yrdb2257,ds_533,33.5444361111111,118.853322222222,
loc_606,yrdb2300,ds_534,34.6391194444444,115.626272222222,
loc_607,yrdb1120,ds_805,36.6194694444444,116.707058333333,
loc_608,yrdb3186,ds_618,34.8005583333333,111.143175,
loc_609,yrdb409,ds_538,34.9134416666667,115.163252777778,
loc_610,yrdb390,ds_540,34.0374277777778,117.587841666667,
loc_611,yrdb393,ds_542,35.2554638888889,115.485022222222,
loc_612,yrdb1644,ds_543,34.3543527777778,117.156513888889,
loc_613,yrdb1647,ds_544,34.9844388888889,114.963161111111,
loc_614,yrdb3298,ds_545,33.5629222222222,118.933791666667,
loc_615,yrdb415,ds_546,36.5752527777778,116.641916666667,
loc_616,yrdb1189,ds_547,35.0666666666667,114.166666666667,
loc_617,yrdb516,ds_549,33.6115972222222,119.009952777778,
loc_618,yrdb515,ds_550,34.737,116.9362,
loc_619,yrdb956,ds_552,34.0808694444444,117.641391666667,
loc_620,yrdb1424,ds_728,34.7749333333333,114.255136111111,
loc_621,yrdb1677,ds_553,34.8452583333333,113.211916666667,
loc_622,yrdb829,ds_554,34.0344083333333,117.741602777778,
loc_623,yrdb828,ds_555,34.5596027777778,115.582158333333,
loc_624,yrdb1074,ds_742,37.0664,117.399786111111,
loc_625,yrdb2551,ds_557,34.7633111111111,114.392108333333,
loc_626,yrdb2550,ds_559,34.8166666666667,114.283333333333,
loc_627,yrdb2546,ds_561,34.2833333333333,117.133333333333,
loc_628,yrdb2547,ds_562,34.6096138888889,116.241597222222,
loc_629,yrdb749,ds_565,35.7513388888889,115.211852777778,
loc_630,yrdb750,ds_566,34.8232583333333,114.815716666667,
loc_631,yrdb753,ds_567,36.8929194444444,116.993458333333,
loc_632,yrdb752,ds_568,34.6333333333333,115.266666666667,
loc_633,yrdb746,ds_569,34.6821277777778,113.730780555556,
loc_634,yrdb748,ds_571,34.2686,117.1969,
loc_635,yrdb745,ds_572,34.9666666666667,114.683333333333,
loc_636,yrdb1447,ds_753,34.8182777777778,115.352975,
loc_637,yrdb751,ds_573,34.627725,115.281391666667,
loc_638,yrdb565,ds_575,34.8712083333333,115.284097222222,
loc_639,yrdb568,ds_576,34.876975,113.628644444444,
loc_640,yrdb700,ds_577,35.0333333333333,113.35,
loc_641,,ds_916,35.73955,115.022736111111,
loc_642,yrdb703,ds_578,34.9159666666667,114.495261111111,
loc_643,yrdb694,ds_579,35.0482,114.0971,
loc_644,yrdb683,ds_580,34.1,116.3,
loc_645,yrdb2779,ds_582,33.8149138888889,118.520125,
loc_646,yrdb1984,ds_583,34.9686138888889,113.981547222222,
loc_647,yrdb487,ds_584,34.3827555555556,116.556338888889,
loc_648,yrdb1549,ds_585,34.8267,115.5487,
loc_649,yrdb569,ds_586,34.1082583333333,117.642502777778,
loc_650,yrdb1518,ds_587,33.690625,118.656372222222,
loc_651,yrdb1520,ds_589,36.7606055555556,116.949733333333,
loc_652,yrdb1522,ds_590,33.690625,118.656372222222,
loc_653,yrdb3194,ds_591,34.88365,114.299622222222,
loc_654,yrdb3195,ds_592,33.5490027777778,118.927408333333,
loc_655,yrdb675,ds_593,35.6669166666667,114.557791666667,
loc_656,yrdb674,ds_594,33.5506111111111,118.946277777778,
loc_657,yrdb678,ds_596,34.6653277777778,112.460775,
loc_658,yrdb672,ds_598,35.5837361111111,114.574544444444,
loc_659,yrdb2129,ds_599,34.4188027777778,116.755386111111,
loc_660,yrdb2317,ds_1342,36.3739277777778,114.367905555556,
loc_661,yrdb2128,ds_600,34.5709777777778,115.972919444444,
loc_662,yrdb3020,ds_601,36.636025,116.696986111111,
loc_663,yrdb3025,ds_602,37.7261777777778,118.470869444444,
loc_664,yrdb2883,ds_604,34.8452583333333,113.211916666667,
loc_665,yrdb2884,ds_605,36.02625,116.014830555556,
loc_666,yrdb425,ds_606,35.116,109.0778,
loc_667,yrdb3028,ds_607,36.3236194444444,116.238530555556,
loc_668,yrdb3032,ds_608,34.9265388888889,114.781694444444,
loc_669,yrdb1985,ds_610,34.6104722222222,110.295913888889,
loc_670,yrdb1845,ds_614,34.737,116.9362,
loc_671,yrdb2107,ds_615,34.9475361111111,113.505847222222,
loc_672,yrdb3641,ds_617,36.9128944444444,117.511097222222,
loc_673,yrdb2063,ds_622,35.61495,115.335933333333,
loc_674,yrdb2092,ds_623,35.761775,115.023152777778,
loc_675,yrdb2989,ds_772,34.7,115.066666666667,
loc_676,yrdb2059,ds_627,33.5912166666667,119.015227777778,
loc_677,yrdb2057,ds_628,35.4292666666667,114.225802777778,
loc_678,yrdb2079,ds_629,34.9742,114.9711,
loc_679,yrdb2074,ds_630,35.0552083333333,113.948158333333,
loc_680,yrdb2080,ds_631,37.2428972222222,117.611922222222,
loc_681,yrdb2065,ds_632,34.8213527777778,115.614838888889,
loc_682,yrdb2067,ds_634,37.053425,117.284183333333,
loc_683,yrdb2067,ds_635,37.0991805555556,117.392472222222,
loc_684,yrdb2072,ds_636,34.2666666666667,117.05,
loc_685,yrdb2069,ds_637,33.9957166666667,118.089297222222,
loc_686,yrdb2077,ds_638,33.6357027777778,119.012519444444,
loc_687,yrdb2095,ds_640,33.5438361111111,118.92485,
loc_688,yrdb2083,ds_642,34.5,116.516666666667,
loc_689,yrdb2091,ds_643,35.9129611111111,116.336947222222,
loc_690,yrdb2061,ds_644,37.7957444444444,112.516391666667,
loc_691,yrdb2096,ds_645,33.6303333333333,119.003966666667,
loc_692,yrdb3270,ds_647,34.679875,115.760119444444,
loc_693,yrdb1946,ds_648,34.3791222222222,108.860777777778,
loc_694,yrdb3427,ds_649,35.1696083333333,115.541805555556,
loc_695,yrdb3425,ds_650,35.0263361111111,113.562308333333,
loc_696,yrdb3426,ds_651,36.6949666666667,115.910730555556,
loc_697,yrdb3424,ds_652,34.0182055555556,117.960358333333,
loc_698,yrdb3424,ds_653,34.8768166666667,113.530352777778,
loc_699,yrdb2379,ds_770,34.8017972222222,114.44085,
loc_700,yrdb1937,ds_654,34.8333333333333,115.566666666667,
loc_701,yrdb1938,ds_655,33.8444861111111,118.358547222222,
loc_702,yrdb358,ds_657,36.6078972222222,117.230483333333,
loc_703,yrdb1192,ds_658,37.1389444444444,115.879344444444,
loc_704,yrdb442,ds_659,33.5152138888889,118.801663888889,
loc_705,yrdb448,ds_660,34.2674722222222,116.671669444444,
loc_706,yrdb445,ds_661,34.8103277777778,113.845594444444,
loc_707,yrdb446,ds_662,36.9569611111111,117.237605555556,
loc_708,yrdb444,ds_666,34.6468472222222,116.039405555556,
loc_709,yrdb1926,ds_667,33.5338472222222,118.867044444444,
loc_710,yrdb1197,ds_669,37.2796305555556,117.807047222222,
loc_711,yrdb1602,ds_676,34.052775,117.742930555556,
loc_712,yrdb1605,ds_677,33.5025416666667,118.968197222222,
loc_713,yrdb1604,ds_678,34.7237027777778,115.43935,
loc_714,yrdb1606,ds_679,34.3204333333333,115.963988888889,
loc_715,yrdb2725,ds_681,33.7922,114.5335,
loc_716,yrdb2760,ds_682,34.2693722222222,117.170397222222,
loc_717,yrdb1696,ds_1010,35.3986083333333,114.058416666667,
loc_718,yrdb2750,ds_684,34.6951722222222,116.590280555556,
loc_719,yrdb2745,ds_685,35.9666666666667,115.9,
loc_720,yrdb2757,ds_686,36.7480944444444,116.946736111111,
loc_721,yrdb322,ds_687,37.3726,115.3476,
loc_722,yrdb584,ds_688,33.6333333333333,119.05,
loc_723,yrdb938,ds_688,33.6333333333333,119.05,
loc_724,yrdb246,ds_1344,39.9031333333333,116.401044444444,
loc_725,yrdb586,ds_689,34.0350222222222,118.114258333333,
loc_726,yrdb592,ds_690,34.8160638888889,117.126802777778,
loc_727,yrdb3324,ds_692,36.2351888888889,116.262188888889,
loc_728,yrdb2722,ds_693,34.4296,115.0751,
loc_729,yrdb2344,ds_694,33.77525,118.440041666667,
loc_730,yrdb2340,ds_695,34.7981416666667,114.30175,
loc_731,yrdb2615,ds_696,33.9,118.416666666667,
loc_732,yrdb2613,ds_697,34.5295694444444,115.638502777778,
loc_733,yrdb2614,ds_698,37.1153166666667,117.491172222222,
loc_734,yrdb2609,ds_699,34.2082083333333,117.278616666667,
loc_735,yrdb903,ds_700,34.557025,115.474436111111,
loc_736,yrdb914,ds_702,34.2631,117.1957,
loc_737,yrdb912,ds_703,33.9000638888889,118.365502777778,
loc_738,yrdb920,ds_704,34.829325,114.54685,
loc_739,yrdb919,ds_705,34.8780666666667,112.747736111111,
loc_740,yrdb915,ds_708,33.5395638888889,118.909938888889,
loc_741,yrdb904,ds_709,34.9224138888889,115.075327777778,
loc_742,yrdb3651,ds_918,35.2897027777778,115.084119444444,
loc_743,yrdb902,ds_711,35.7076944444444,114.829672222222,
loc_744,yrdb1392,ds_861,34.0201361111111,117.857002777778,
loc_745,yrdb2857,ds_713,34.1030527777778,117.673933333333,
loc_746,yrdb2857,ds_714,34.0863861111111,117.754688888889,
loc_747,yrdb1284,ds_716,34.0724916666667,117.751016666667,
loc_748,yrdb1294,ds_717,34.8265861111111,115.536622222222,
loc_749,yrdb1270,ds_718,35.005425,114.647525,
loc_750,yrdb1302,ds_722,34.5222305555556,115.586858333333,
loc_751,yrdb1290,ds_725,33.7236361111111,118.698038888889,
loc_752,yrdb1424,ds_727,34.7806722222222,114.267636111111,
loc_753,yrdb1852,ds_1011,36.67625,117.012658333333,
loc_754,yrdb865,ds_730,35.4646,114.330402777778,
loc_755,yrdb3299,ds_731,35.9152277777778,116.304375,
loc_756,yrdb1156,ds_732,34.5355833333333,115.665416666667,
loc_757,yrdb1158,ds_733,35.9946861111111,115.7755,
loc_758,yrdb1159,ds_734,34.0540583333333,118.021294444444,
loc_759,yrdb2677,ds_740,34.071125,117.412933333333,
loc_760,yrdb2014,ds_741,33.6332138888889,119.021577777778,
loc_761,yrdb563,ds_745,36.7563861111111,117.080144444444,
loc_762,yrdb2028,ds_746,33.7242277777778,117.185172222222,
loc_763,yrdb2460,ds_747,34.1061555555556,117.665877777778,
loc_764,yrdb1461,ds_751,34.2082083333333,117.278616666667,
loc_765,yrdb1455,ds_752,34.6174,116.809633333333,
loc_766,yrdb1451,ds_756,34.883525,115.168388888889,
loc_767,yrdb1453,ds_757,34.3022527777778,116.624975,
loc_768,yrdb1449,ds_759,33.85,118.4,
loc_769,yrdb1449,ds_760,37.2077166666667,117.706177777778,
loc_770,yrdb1440,ds_761,35.9152027777778,116.304077777778,
loc_771,yrdb1460,ds_762,34.8633638888889,113.868830555556,
loc_772,yrdb1442,ds_763,36.8437111111111,117.165977777778,
loc_773,yrdb1465,ds_764,34.4436055555556,116.360838888889,
loc_774,yrdb1457,ds_765,35.873025,115.897627777778,
loc_775,yrdb722,ds_766,37.6518472222222,112.383794444444,
loc_776,yrdb720,ds_767,37.2741361111111,117.746538888889,
loc_777,yrdb721,ds_768,33.4776138888889,119.087780555556,
loc_778,yrdb719,ds_769,35.016475,113.436661111111,
loc_779,yrdb2341,ds_776,34.6666666666667,114.533333333333,
loc_780,yrdb1629,ds_777,35.5981027777778,115.421069444444,
loc_781,yrdb3316,ds_778,34.3428944444444,115.604994444444,
loc_782,yrdb1123,ds_821,35.8375388888889,116.129794444444,
loc_783,yrdb2557,ds_779,35.6327111111111,114.743897222222,
loc_784,yrdb2867,ds_780,35.6993,114.6286,
loc_785,yrdb820,ds_1320,36.0998527777778,114.3867,
loc_786,yrdb2585,ds_781,34.8782027777778,113.527727777778,
loc_787,yrdb1664,ds_782,34.647425,112.473847222222,
loc_788,yrdb1665,ds_783,35.0999722222222,113.395263888889,
loc_789,yrdb3643,ds_784,34.9686611111111,114.255891666667,
loc_790,yrdb3644,ds_785,33.7291833333333,118.537933333333,
loc_791,yrdb41,ds_786,34.8134055555556,114.947944444444,
loc_792,yrdb3433,ds_787,35.6133,114.610966666667,
loc_793,yrdb3431,ds_788,34.9334694444444,116.463872222222,
loc_794,yrdb3431,ds_789,35.095125,116.675252777778,
loc_795,yrdb3436,ds_790,34.9013416666667,114.266536111111,
loc_796,yrdb1564,ds_791,34.6828083333333,115.656775,
loc_797,yrdb2691,ds_792,34.5257722222222,115.928044444444,
loc_798,yrdb2352,ds_793,34.7781583333333,114.375472222222,
loc_799,yrdb3490,ds_260,34.6833333333333,114.366666666667,
loc_800,yrdb2055,ds_794,33.5519,118.913844444444,
loc_801,yrdb2054,ds_795,34.7664416666667,114.342561111111,
loc_802,yrdb3455,ds_796,34.4011472222222,115.8726,
loc_803,yrdb378,ds_797,35.0998166666667,113.339325,
loc_804,yrdb2870,ds_798,37.5494666666667,115.572886111111,
loc_805,yrdb948,ds_799,35.3989388888889,115.163191666667,
loc_806,yrdb1477,ds_801,37.5129055555556,115.718263888889,
loc_807,yrdb2773,ds_802,35.0277527777778,113.602152777778,
loc_808,yrdb1100,ds_803,35.9666666666667,114.966666666667,
loc_809,yrdb1117,ds_804,34.7684333333333,111.755383333333,
loc_810,yrdb1125,ds_806,33.5073222222222,118.899091666667,
loc_811,yrdb1109,ds_808,34.8656138888889,114.460980555556,
loc_812,yrdb1112,ds_809,34.2655388888889,117.176330555556,
loc_813,yrdb1104,ds_810,34.4280638888889,116.340075,
loc_814,yrdb3354,ds_391,33.9833333333333,119.816666666667,
loc_815,yrdb1110,ds_811,34.8818472222222,114.335458333333,
loc_816,yrdb1108,ds_812,35.4592138888889,115.673811111111,
loc_817,yrdb1107,ds_815,34.9764861111111,114.181919444444,
loc_818,yrdb1129,ds_817,34.4666666666667,114.983333333333,
loc_819,yrdb1127,ds_818,36.0653444444444,116.005161111111,
loc_820,yrdb1126,ds_819,36.0333333333333,115.966666666667,
loc_821,yrdb1128,ds_819,36.0333333333333,115.966666666667,
loc_822,yrdb1095,ds_820,37.9693472222222,117.021833333333,
loc_823,yrdb1114,ds_822,33.9677277777778,118.212963888889,
loc_824,yrdb3073,ds_824,34.2497,117.282638888889,
loc_825,yrdb3064,ds_825,35.1988111111111,114.68795,
loc_826,yrdb2830,ds_827,37.4759305555556,118.234413888889,
loc_827,yrdb2831,ds_828,34.6602138888889,115.523413888889,
loc_828,yrdb2828,ds_829,34.297,116.640569444444,
loc_829,yrdb2829,ds_830,34.9837861111111,114.137738888889,
loc_830,yrdb2841,ds_831,35.0574222222222,114.954366666667,
loc_831,yrdb2840,ds_832,34.89215,114.808997222222,
loc_832,yrdb3571,ds_835,38.4498333333333,106.388311111111,
loc_833,yrdb3040,ds_836,34.3685277777778,117.197897222222,
loc_834,yrdb1597,ds_837,32.4810611111111,116.523583333333,
loc_835,yrdb2937,ds_838,34.298475,117.140188888889,
loc_836,yrdb2438,ds_845,36.5476666666667,116.612380555556,
loc_837,yrdb2439,ds_846,36.6222833333333,116.690813888889,
loc_838,yrdb3646,ds_847,35.2681388888889,115.001291666667,
loc_839,yrdb3647,ds_848,34.939625,114.363055555556,
loc_840,yrdb3605,ds_849,34.7186666666667,114.021266666667,
loc_841,yrdb832,ds_850,36.9710555555556,115.342186111111,
loc_842,yrdb1784,ds_851,34.85035,112.612783333333,
loc_843,yrdb54,ds_852,33.7281,118.654233333333,
loc_844,yrdb463,ds_855,34.5394555555556,115.788544444444,
loc_845,yrdb462,ds_856,33.2025083333333,118.78825,
loc_846,yrdb1393,ds_858,33.5450277777778,118.930244444444,
loc_847,yrdb1394,ds_859,34.0020777777778,118.036755555556,
loc_848,yrdb1386,ds_860,35.345175,114.863841666667,
loc_849,yrdb1387,ds_862,36.7425194444444,116.919413888889,
loc_850,yrdb1395,ds_863,35.0052222222222,114.084508333333,
loc_851,yrdb1388,ds_864,33.8869444444444,118.312086111111,
loc_852,yrdb246,ds_1420,39.9031333333333,116.401044444444,
loc_853,yrdb305,ds_871,33.8225083333333,118.407802777778,
loc_854,yrdb2772,ds_872,33.5663194444444,118.967652777778,
loc_855,yrdb111,ds_10,39.2,111.883333333333,
loc_856,yrdb397,ds_176,40.7,117.166666666667,
loc_857,yrdb2991,ds_293,35.0671805555556,116.306322222222,
loc_858,yrdb390,ds_539,34.2333333333333,117.55,
loc_859,yrdb808,ds_3,37.0833333333333,117.283333333333,
loc_860,yrdb811,ds_5,36.05,116,
loc_861,yrdb2626,ds_134,35.7671777777778,119.104855555556,
loc_862,yrdb2665,ds_41,33.7833333333333,119.283333333333,
loc_863,yrdb2581,ds_54,33.7333333333333,119.183333333333,
loc_864,yrdb1510,ds_56,33.25,119.483333333333,
loc_865,yrdb3158,ds_61,33.7333333333333,119.916666666667,
loc_866,yrdb3164,ds_66,33.7833333333333,119.783333333333,
loc_867,yrdb3165,ds_67,33.9666666666667,119.666666666667,
loc_868,yrdb2817,ds_78,33.7666666666667,119.233333333333,
loc_869,yrdb648,ds_89,33.6815111111111,119.350877777778,
loc_870,yrdb1214,ds_104,33.7,119.216666666667,
loc_871,yrdb1812,ds_1425,35.3941,107.3424,
loc_872,yrdb1878,ds_197,34.2666666666667,120.016666666667,
loc_873,yrdb938,ds_228,33.6833333333333,119.15,
loc_874,yrdb1834,ds_228,33.6833333333333,119.15,
loc_875,yrdb3482,ds_255,33.87445,119.341927777778,
loc_876,yrdb3481,ds_256,34.0833333333333,119.783333333333,
loc_877,yrdb3228,ds_266,32.3486861111111,119.526213888889,
loc_878,yrdb1412,ds_330,33.6181027777778,119.143822222222,
