name_id,language,name,en_transliteration,yrdb_id,attestation
nm_7773,zh-cn,鄧津,,yrdb2897,us_40156
nm_7774,en,deng jin,,yrdb2897,us_40156
nm_7775,zh-cn,鄧津,,yrdb2897,us_10014
nm_7776,en,deng jin,,yrdb2897,us_10014
nm_7777,zh-cn,鄧津,,yrdb2897,us_40153
nm_7778,en,deng jin,,yrdb2897,us_40153
nm_7779,zh-cn,邗,,yrdb2898,ds_975
nm_7780,en,han,,yrdb2898,ds_975
nm_7781,zh-cn,邘城,,yrdb2899,us_20170
nm_7782,en,yu cheng,,yrdb2899,us_20170
nm_7783,zh-cn,邢丘,,yrdb2900,us_10006
nm_7784,en,xing qiu,,yrdb2900,us_10006
nm_7785,zh-cn,邢家口,,yrdb2901,ds_726
nm_7786,en,xingjia kou,,yrdb2901,ds_726
nm_7787,zh-cn,邢州,,yrdb2902,ds_1524
nm_7788,en,xing zhou,,yrdb2902,ds_1524
nm_7789,zh-cn,邥垂亭,,yrdb2903,us_40086
nm_7790,en,shenchui ting,,yrdb2903,us_40086
nm_7791,zh-cn,鄔縣,,yrdb2904,us_10038
nm_7792,en,wu xian,,yrdb2904,us_10038
nm_7793,zh-cn,鄔聚,,yrdb2905,us_20234
nm_7794,en,wuju,,yrdb2905,us_20234
nm_7795,zh-cn,鄔聚,,yrdb2905,us_30094
nm_7796,en,wuju,,yrdb2905,us_30094
nm_7797,zh-cn,邯鄲,,yrdb2906,ds_976
nm_7798,en,handan,,yrdb2906,ds_976
nm_7799,zh-cn,邳,,yrdb2907,ds_1104
nm_7800,en,pi,,yrdb2907,ds_1104
nm_7801,zh-cn,邳北廳,,yrdb2908,ds_1105
nm_7802,en,pibei ting,,yrdb2908,ds_1105
nm_7803,zh-cn,邳州,,yrdb2909,ds_128
nm_7804,en,pi zhou,,yrdb2909,ds_128
nm_7805,zh-cn,邳州,,yrdb2909,ds_463
nm_7806,en,pi zhou,,yrdb2909,ds_463
nm_7807,zh-cn,邳州,,yrdb2909,ds_586
nm_7808,en,pi zhou,,yrdb2909,ds_586
nm_7809,zh-cn,邳州,,yrdb2909,ds_716
nm_7810,en,pi zhou,,yrdb2909,ds_716
nm_7811,zh-cn,邳州,,yrdb2909,ds_747
nm_7812,en,pi zhou,,yrdb2909,ds_747
nm_7813,zh-cn,邳州,,yrdb2909,ds_774
nm_7814,en,pi zhou,,yrdb2909,ds_774
nm_7815,zh-cn,邳州,,yrdb2909,ds_1459
nm_7816,en,pi zhou,,yrdb2909,ds_1459
nm_7817,zh-cn,邳睢廳,,yrdb2910,ds_652
nm_7818,en,pisui ting,,yrdb2910,ds_652
nm_7819,zh-cn,邵亭,,yrdb2911,us_20168
nm_7820,en,shao ting,,yrdb2911,us_20168
nm_7821,zh-cn,邵伯湖,,yrdb2912,ds_1540
nm_7822,en,shaobohu,,yrdb2912,ds_1540
nm_7823,zh-cn,邵剛堡,,yrdb2913,us_70212
nm_7824,en,shaogang bao,,yrdb2913,us_70212
nm_7825,zh-cn,邵原鎮,,yrdb2914,us_70373
nm_7826,en,shaoyuan zhen,,yrdb2914,us_70373
nm_7827,zh-cn,邵家壩,,yrdb2915,ds_507
nm_7828,en,shaojia ba,,yrdb2915,ds_507
nm_7829,zh-cn,邵家口,,yrdb2916,ds_508
nm_7830,en,shaojia kou,,yrdb2916,ds_508
nm_7831,zh-cn,邵寨鎮,,yrdb2917,us_80560
nm_7832,en,shaozhai zhen,,yrdb2917,us_80560
nm_7833,zh-cn,邵武,,yrdb2918,ds_1477
nm_7834,en,shaowu,,yrdb2918,ds_1477
nm_7835,zh-cn,邵源鎮,,yrdb2919,us_80017
nm_7836,en,shaoyuan zhen,,yrdb2919,us_80017
nm_7837,zh-cn,邸,,yrdb2920,ds_912
nm_7838,en,di,,yrdb2920,ds_912
nm_7839,zh-cn,邸店,,yrdb2921,us_80209
nm_7840,en,didian,,yrdb2921,us_80209
nm_7841,zh-cn,鄒平,,yrdb2922,ds_1318
nm_7842,en,zouping,,yrdb2922,ds_1318
nm_7843,zh-cn,鄴都,,yrdb2924,ds_1543
nm_7844,en,yedu,,yrdb2924,ds_1543
nm_7845,zh-cn,鄴都,,yrdb2924,ds_1266
nm_7846,en,yedu,,yrdb2924,ds_1266
nm_7847,zh-cn,邽縣,,yrdb2925,us_10115
nm_7848,en,gui xian,,yrdb2925,us_10115
nm_7849,zh-cn,郁郅,,yrdb2926,us_20256
nm_7850,en,yuzhi,,yrdb2926,us_20256
nm_7851,zh-cn,郁郅,,yrdb2926,us_10123
nm_7852,en,yuzhi,,yrdb2926,us_10123
nm_7853,zh-cn,郃陽,,yrdb2927,us_20013
nm_7854,en,heyang,,yrdb2927,us_20013
nm_7855,zh-cn,郃陽,,yrdb2927,ds_1217
nm_7856,en,heyang,,yrdb2927,ds_1217
nm_7857,zh-cn,郎江,,yrdb2929,ds_1710
nm_7858,en,langjiang,,yrdb2929,ds_1710
nm_7859,zh-cn,鄭,,yrdb2930,ds_521
nm_7860,en,zheng,,yrdb2930,ds_521
nm_7861,zh-cn,鄭,,yrdb2930,ds_526
nm_7862,en,zheng,,yrdb2930,ds_526
nm_7863,zh-cn,鄭下汛十一堡,,yrdb2931,ds_841
nm_7864,en,zhengxiaxunshiyi bao,,yrdb2931,ds_841
nm_7865,zh-cn,鄭下汛十二堡,,yrdb2932,ds_840
nm_7866,en,zhengxiaxunshier bao,,yrdb2932,ds_840
nm_7867,zh-cn,鄭下汛十堡,,yrdb2933,ds_839
nm_7868,en,zhengxiaxunshi bao,,yrdb2933,ds_839
nm_7869,zh-cn,鄭伯津,,yrdb2934,us_20125
nm_7870,en,zhengbo jin,,yrdb2934,us_20125
nm_7871,zh-cn,鄭縣,,yrdb2935,us_10099
nm_7872,en,zheng xian,,yrdb2935,us_10099
nm_7873,zh-cn,鄭國,,yrdb2936,ds_1666
nm_7874,en,zheng guo,,yrdb2936,ds_1666
nm_7875,zh-cn,鄭家莊,,yrdb2937,ds_838
nm_7876,en,zhengjia zhuang,,yrdb2937,ds_838
nm_7877,zh-cn,鄭州,,yrdb2938,ds_215
nm_7878,en,zheng zhou,,yrdb2938,ds_215
nm_7879,zh-cn,鄭州,,yrdb2938,ds_248
nm_7880,en,zheng zhou,,yrdb2938,ds_248
nm_7881,zh-cn,鄭州,,yrdb2938,ds_253
nm_7882,en,zheng zhou,,yrdb2938,ds_253
nm_7883,zh-cn,鄭州,,yrdb2938,ds_302
nm_7884,en,zheng zhou,,yrdb2938,ds_302
nm_7885,zh-cn,鄭州,,yrdb2938,ds_530
nm_7886,en,zheng zhou,,yrdb2938,ds_530
nm_7887,zh-cn,鄭州,,yrdb2938,ds_986
nm_7888,en,zheng zhou,,yrdb2938,ds_986
nm_7889,zh-cn,鄭州,,yrdb2938,ds_1565
nm_7890,en,zheng zhou,,yrdb2938,ds_1565
nm_7891,zh-cn,鄭州,,yrdb2938,ds_1289
nm_7892,en,zheng zhou,,yrdb2938,ds_1289
nm_7893,zh-cn,鄭莊渡,,yrdb2940,us_80949
nm_7894,en,zhengzhuang du,,yrdb2940,us_80949
nm_7895,zh-cn,鄭旗營,,yrdb2941,us_70193
nm_7896,en,zhengqi ying,,yrdb2941,us_70193
nm_7897,zh-cn,鄭旗營,,yrdb2941,us_80480
nm_7898,en,zhengqi ying,,yrdb2941,us_80480
nm_7899,zh-cn,鄭渠,,yrdb2942,ds_1759
nm_7900,en,zheng qu,,yrdb2942,ds_1759
nm_7901,zh-cn,鄆城縣,,yrdb2943,ds_232
nm_7902,en,yuncheng xian,,yrdb2943,ds_232
nm_7903,zh-cn,鄆城縣,,yrdb2943,ds_1291
nm_7904,en,yuncheng xian,,yrdb2943,ds_1291
nm_7905,zh-cn,鄆州,,yrdb2944,ds_71
nm_7906,en,yun zhou,,yrdb2944,ds_71
nm_7907,zh-cn,鄆州,,yrdb2944,ds_434
nm_7908,en,yun zhou,,yrdb2944,ds_434
nm_7909,zh-cn,鄆州,,yrdb2944,ds_643
nm_7910,en,yun zhou,,yrdb2944,ds_643
nm_7911,zh-cn,鄆州,,yrdb2944,ds_692
nm_7912,en,yun zhou,,yrdb2944,ds_692
nm_7913,zh-cn,鄆州,,yrdb2944,ds_761
nm_7914,en,yun zhou,,yrdb2944,ds_761
nm_7915,zh-cn,鄆州,,yrdb2944,ds_818
nm_7916,en,yun zhou,,yrdb2944,ds_818
nm_7917,zh-cn,鄆州,,yrdb2944,ds_914
nm_7918,en,yun zhou,,yrdb2944,ds_914
nm_7919,zh-cn,鄆州,,yrdb2944,ds_1560
nm_7920,en,yun zhou,,yrdb2944,ds_1560
nm_7921,zh-cn,郖津,,yrdb2945,us_30002
nm_7922,en,dou jin,,yrdb2945,us_30002
nm_7923,zh-cn,郩塞,,yrdb2946,us_10064
nm_7924,en,xiaosai,,yrdb2946,us_10064
nm_7925,zh-cn,郭固,,yrdb2947,ds_188
nm_7926,en,guogu,,yrdb2947,ds_188
nm_7927,zh-cn,郭城,,yrdb2948,us_40269
nm_7928,en,guo cheng,,yrdb2948,us_40269
nm_7929,zh-cn,郭家埠,,yrdb2949,ds_190
nm_7930,en,guojiabu,,yrdb2949,ds_190
nm_7931,zh-cn,郭家觜,,yrdb2950,ds_192
nm_7932,en,guojiazi,,yrdb2950,ds_192
nm_7933,zh-cn,郭家溝,,yrdb2951,us_70069
nm_7934,en,guojia gou,,yrdb2951,us_70069
nm_7935,zh-cn,郭家渡,,yrdb2952,ds_191
nm_7936,en,guojia du,,yrdb2952,ds_191
nm_7937,zh-cn,郭家紙坊,,yrdb2953,ds_193
nm_7938,en,guojiazhifang,,yrdb2953,ds_193
nm_7939,zh-cn,郭家鎮,,yrdb2954,us_80532
nm_7940,en,guojia zhen,,yrdb2954,us_80532
nm_7941,zh-cn,郭家集,,yrdb2955,us_80401
nm_7942,en,guojia ji,,yrdb2955,us_80401
nm_7943,zh-cn,郭村,,yrdb2956,ds_186
nm_7944,en,guo cun,,yrdb2956,ds_186
nm_7945,zh-cn,郭村,,yrdb2956,ds_187
nm_7946,en,guo cun,,yrdb2956,ds_187
nm_7947,zh-cn,郭村鎮,,yrdb2957,us_81001
nm_7948,en,guocun zhen,,yrdb2957,us_81001
nm_7949,zh-cn,郭煖樓,,yrdb2958,ds_194
nm_7950,en,guoxuanlou,,yrdb2958,ds_194
nm_7951,zh-cn,郭盆鎮,,yrdb2959,us_80787
nm_7952,en,guopen zhen,,yrdb2959,us_80787
nm_7953,zh-cn,郭貫樓,,yrdb2960,ds_189
nm_7954,en,guoguanlou,,yrdb2960,ds_189
nm_7955,zh-cn,郭道鎮,,yrdb2961,us_81013
nm_7956,en,guodao zhen,,yrdb2961,us_81013
nm_7957,zh-cn,郯城,,yrdb2962,ds_1180
nm_7958,en,tan cheng,,yrdb2962,ds_1180
nm_7959,zh-cn,鄲城,,yrdb2963,ds_905
nm_7960,en,dan cheng,,yrdb2963,ds_905
nm_7961,zh-cn,郾城,,yrdb2964,ds_1256
nm_7962,en,yan cheng,,yrdb2964,ds_1256
nm_7963,zh-cn,郿縣,,yrdb2966,ds_408
nm_7964,en,mei xian,,yrdb2966,ds_408
nm_7965,zh-cn,郿縣,,yrdb2966,us_40217
nm_7966,en,mei xian,,yrdb2966,us_40217
nm_7967,zh-cn,郿縣,,yrdb2966,us_10112
nm_7968,en,mei xian,,yrdb2966,us_10112
nm_7969,zh-cn,郿縣,,yrdb2966,us_30042
nm_7970,en,mei xian,,yrdb2966,us_30042
nm_7971,zh-cn,郿現鎮,,yrdb2969,us_80503
nm_7972,en,meixian zhen,,yrdb2969,us_80503
nm_7973,zh-cn,鄂爾格深,,yrdb2970,us_81086
nm_7974,en,eergeshen,,yrdb2970,us_81086
nm_7975,zh-cn,鄂州,,yrdb2971,ds_1363
nm_7976,en,e zhou,,yrdb2971,ds_1363
nm_7977,zh-cn,鄄,,yrdb2972,ds_1429
nm_7978,en,juan,,yrdb2972,ds_1429
nm_7979,zh-cn,鄄,,yrdb2972,ds_777
nm_7980,en,juan,,yrdb2972,ds_777
nm_7981,zh-cn,鄜城,,yrdb2975,us_30021
nm_7982,en,fu cheng,,yrdb2975,us_30021
nm_7983,zh-cn,鄜城,,yrdb2975,us_70321
nm_7984,en,fu cheng,,yrdb2975,us_70321
nm_7985,zh-cn,鄜城,,yrdb2975,us_20012
nm_7986,en,fu cheng,,yrdb2975,us_20012
nm_7987,zh-cn,鄜州,,yrdb2976,ds_1371
nm_7988,en,fu zhou,,yrdb2976,ds_1371
nm_7989,zh-cn,鄠,,yrdb2977,us_20006
nm_7990,en,hu,,yrdb2977,us_20006
nm_7991,zh-cn,鄢,,yrdb2978,ds_1536
nm_7992,en,yan,,yrdb2978,ds_1536
nm_7993,zh-cn,鄢陵,,yrdb2979,ds_1251
nm_7994,en,yanling,,yrdb2979,ds_1251
nm_7995,zh-cn,酒店驛,,yrdb2980,us_80526
nm_7996,en,jiudian yi,,yrdb2980,us_80526
nm_7997,zh-cn,酸棗縣,,yrdb2981,ds_1168
nm_7998,en,suanzao xian,,yrdb2981,ds_1168
nm_7999,zh-cn,醴泉,,yrdb2982,ds_1050
nm_8000,en,liquan,,yrdb2982,ds_1050
nm_8001,zh-cn,采桑津,,yrdb2983,us_30056
nm_8002,en,caisang jin,,yrdb2983,us_30056
nm_8003,zh-cn,重泉城,,yrdb2985,us_10095
nm_8004,en,zhongquan cheng,,yrdb2985,us_10095
nm_8005,zh-cn,重泉城,,yrdb2985,us_40224
nm_8006,en,zhongquan cheng,,yrdb2985,us_40224
nm_8007,zh-cn,重泉城,,yrdb2985,us_40246
nm_8008,en,zhongquan cheng,,yrdb2985,us_40246
nm_8009,zh-cn,野川鎮,,yrdb2986,us_80961
nm_8010,en,yechuan zhen,,yrdb2986,us_80961
nm_8011,zh-cn,野狐城堡,,yrdb2987,us_70363
nm_8012,en,yehucheng bao,,yrdb2987,us_70363
nm_8013,zh-cn,野豬峽,,yrdb2988,us_70322
nm_8014,en,yezhuxia,,yrdb2988,us_70322
nm_8015,zh-cn,野豬峽,,yrdb2988,us_80120
nm_8016,en,yezhuxia,,yrdb2988,us_80120
nm_8017,zh-cn,野雞崗,,yrdb2989,ds_772
nm_8018,en,yejigang,,yrdb2989,ds_772
nm_8019,zh-cn,金,,yrdb2990,ds_1021
nm_8020,en,jin,,yrdb2990,ds_1021
nm_8021,zh-cn,金鄉鎮,,yrdb2991,ds_293
nm_8022,en,jinxiang zhen,,yrdb2991,ds_293
nm_8023,zh-cn,金剛城,,yrdb2992,us_80328
nm_8024,en,jingang cheng,,yrdb2992,us_80328
nm_8025,zh-cn,金剛庫,,yrdb2993,us_80857
nm_8026,en,jingangku,,yrdb2993,us_80857
nm_8027,zh-cn,金縣,,yrdb2994,ds_1023
nm_8028,en,jin xian,,yrdb2994,ds_1023
nm_8029,zh-cn,金城,,yrdb2995,ds_1022
nm_8030,en,jin cheng,,yrdb2995,ds_1022
nm_8031,zh-cn,金城,,yrdb2995,ds_1416
nm_8032,en,jin cheng,,yrdb2995,ds_1416
nm_8033,zh-cn,金城關,,yrdb2996,us_81108
nm_8034,en,jincheng guan,,yrdb2996,us_81108
nm_8035,zh-cn,金堤,,yrdb2997,ds_289
nm_8036,en,jin di,,yrdb2997,ds_289
nm_8037,zh-cn,金墉城,,yrdb2998,us_30074
nm_8038,en,jinyong cheng,,yrdb2998,us_30074
nm_8039,zh-cn,金墉城,,yrdb2998,us_40157
nm_8040,en,jinyong cheng,,yrdb2998,us_40157
nm_8041,zh-cn,金家臺,,yrdb2999,us_70177
nm_8042,en,jinjiatai,,yrdb2999,us_70177
nm_8043,zh-cn,金家崖,,yrdb3000,us_80389
nm_8044,en,jinjiaya,,yrdb3000,us_80389
nm_8045,zh-cn,金州,,yrdb3001,ds_1417
nm_8046,en,jin zhou,,yrdb3001,ds_1417
nm_8047,zh-cn,金鬥關,,yrdb3002,ds_290
nm_8048,en,jindou guan,,yrdb3002,ds_290
nm_8049,zh-cn,金村堤,,yrdb3003,ds_288
nm_8050,en,jincun di,,yrdb3003,ds_288
nm_8051,zh-cn,金柳城,,yrdb3004,us_40250
nm_8052,en,jinliu cheng,,yrdb3004,us_40250
nm_8053,zh-cn,金水,,yrdb3005,ds_1707
nm_8054,en,jin shui,,yrdb3005,ds_1707
nm_8055,zh-cn,金湯寨,,yrdb3006,us_70460
nm_8056,en,jintang zhai,,yrdb3006,us_70460
nm_8057,zh-cn,金湯寨,,yrdb3006,us_80594
nm_8058,en,jintang zhai,,yrdb3006,us_80594
nm_8059,zh-cn,金津,,yrdb3007,us_40203
nm_8060,en,jin jin,,yrdb3007,us_40203
nm_8061,zh-cn,金渠鎮,,yrdb3008,us_80292
nm_8062,en,jinqu zhen,,yrdb3008,us_80292
nm_8063,zh-cn,金王莊,,yrdb3009,ds_292
nm_8064,en,jinwang zhuang,,yrdb3009,ds_292
nm_8065,zh-cn,金相寺,,yrdb3010,ds_294
nm_8066,en,jinxiang si,,yrdb3010,ds_294
nm_8067,zh-cn,金積壕,,yrdb3012,us_80434
nm_8068,en,jinjihao,,yrdb3012,us_80434
nm_8069,zh-cn,金積壕,,yrdb3012,us_70214
nm_8070,en,jinjihao,,yrdb3012,us_70214
nm_8071,zh-cn,金谷,,yrdb3013,us_40164
nm_8072,en,jin gu,,yrdb3013,us_40164
nm_8073,zh-cn,金鎖關,,yrdb3014,us_70062
nm_8074,en,jinsuo guan,,yrdb3014,us_70062
nm_8075,zh-cn,金鎖關,,yrdb3014,us_80206
nm_8076,en,jinsuo guan,,yrdb3014,us_80206
nm_8077,zh-cn,金鎖關,,yrdb3014,us_80741
nm_8078,en,jinsuo guan,,yrdb3014,us_80741
nm_8079,zh-cn,金龍口,,yrdb3015,ds_291
nm_8080,en,jinlong kou,,yrdb3015,ds_291
nm_8081,zh-cn,鉅鹿,,yrdb3016,ds_1035
nm_8082,en,julu,,yrdb3016,ds_1035
nm_8083,zh-cn,鉅鹿,,yrdb3016,ds_1036
nm_8084,en,julu,,yrdb3016,ds_1036
nm_8085,zh-cn,鐘提,,yrdb3018,us_30036
nm_8086,en,zhongti,,yrdb3018,us_30036
nm_8087,zh-cn,鈞州,,yrdb3019,ds_1431
nm_8088,en,jun zhou,,yrdb3019,ds_1431
nm_8089,zh-cn,鐵匠莊,,yrdb3020,ds_601
nm_8090,en,tiejiang zhuang,,yrdb3020,ds_601
nm_8091,zh-cn,鐵山堡,,yrdb3021,us_80629
nm_8092,en,tieshan bao,,yrdb3021,us_80629
nm_8093,zh-cn,鐵柱泉,,yrdb3022,us_70246
nm_8094,en,tiezhuquan,,yrdb3022,us_70246
nm_8095,zh-cn,鐵羅關,,yrdb3023,us_70016
nm_8096,en,tieluo guan,,yrdb3023,us_70016
nm_8097,zh-cn,鐵羅關,,yrdb3023,us_80756
nm_8098,en,tieluo guan,,yrdb3023,us_80756
nm_8099,zh-cn,鐵角城,,yrdb3024,us_80566
nm_8100,en,tiejiao cheng,,yrdb3024,us_80566
nm_8101,zh-cn,鐵門關,,yrdb3025,ds_602
nm_8102,en,tiemen guan,,yrdb3025,ds_602
nm_8103,zh-cn,銅,,yrdb3026,ds_735
nm_8104,en,tong,,yrdb3026,ds_735
nm_8105,zh-cn,銅城,,yrdb3027,us_40213
nm_8106,en,tong cheng,,yrdb3027,us_40213
nm_8107,zh-cn,銅城鎮,,yrdb3028,ds_607
nm_8108,en,tongcheng zhen,,yrdb3028,ds_607
nm_8109,zh-cn,銅山縣,,yrdb3029,ds_322
nm_8110,en,tongshan xian,,yrdb3029,ds_322
nm_8111,zh-cn,銅山縣,,yrdb3029,ds_571
nm_8112,en,tongshan xian,,yrdb3029,ds_571
nm_8113,zh-cn,銅山縣,,yrdb3029,ds_809
nm_8114,en,tongshan xian,,yrdb3029,ds_809
nm_8115,zh-cn,銅山縣,,yrdb3029,ds_1186
nm_8116,en,tongshan xian,,yrdb3029,ds_1186
nm_8117,zh-cn,銅川橋,,yrdb3030,us_70278
nm_8118,en,tongchuan qiao,,yrdb3030,us_70278
nm_8119,zh-cn,銅沛廳,,yrdb3031,ds_202
nm_8120,en,tongpei ting,,yrdb3031,ds_202
nm_8121,zh-cn,銅沛廳,,yrdb3031,ds_1185
nm_8122,en,tongpei ting,,yrdb3031,ds_1185
nm_8123,zh-cn,銅瓦廂,,yrdb3032,ds_608
nm_8124,en,tongwaxiang,,yrdb3032,ds_608
nm_8125,zh-cn,銅鞮縣,,yrdb3033,us_10039
nm_8126,en,tongdi xian,,yrdb3033,us_10039
nm_8127,zh-cn,銀川,,yrdb3034,ds_1547
nm_8128,en,yin chuan,,yrdb3034,ds_1547
nm_8129,zh-cn,銀州關,,yrdb3035,us_70330
nm_8130,en,yinzhou guan,,yrdb3035,us_70330
nm_8131,zh-cn,鋪路鎮,,yrdb3036,us_80516
nm_8132,en,pulu zhen,,yrdb3036,us_80516
nm_8133,zh-cn,鎖南壩,,yrdb3037,us_80378
nm_8134,en,suonan ba,,yrdb3037,us_80378
nm_8135,zh-cn,鎖南巴寨,,yrdb3038,us_70170
nm_8136,en,suonanba zhai,,yrdb3038,us_70170
nm_8137,zh-cn,鎮北堡,,yrdb3039,us_70224
nm_8138,en,zhenbei bao,,yrdb3039,us_70224
nm_8139,zh-cn,鎮北堡,,yrdb3039,us_80445
nm_8140,en,zhenbei bao,,yrdb3039,us_80445
nm_8141,zh-cn,鎮口,,yrdb3040,ds_836
nm_8142,en,zhen kou,,yrdb3040,ds_836
nm_8143,zh-cn,鎮宏堡,,yrdb3041,us_80820
nm_8144,en,zhenhong bao,,yrdb3041,us_80820
nm_8145,zh-cn,鎮宏堡,,yrdb3041,us_70125
nm_8146,en,zhenhong bao,,yrdb3041,us_70125
nm_8147,zh-cn,鎮宏堡,,yrdb3041,us_80822
nm_8148,en,zhenhong bao,,yrdb3041,us_80822
nm_8149,zh-cn,鎮定,,yrdb3042,ds_1305
nm_8150,en,zhending,,yrdb3042,ds_1305
nm_8151,zh-cn,鎮州,,yrdb3044,ds_1564
nm_8152,en,zhen zhou,,yrdb3044,ds_1564
nm_8153,zh-cn,鎮戎,,yrdb3045,ds_1307
nm_8154,en,zhenrong,,yrdb3045,ds_1307
nm_8155,zh-cn,鎮戎所,,yrdb3046,us_80474
nm_8156,en,zhenrongsuo,,yrdb3046,us_80474
nm_8157,zh-cn,鎮朔堡,,yrdb3047,us_70227
nm_8158,en,zhenshuo bao,,yrdb3047,us_70227
nm_8159,zh-cn,鎮江,,yrdb3048,ds_1306
nm_8160,en,zhenjiang,,yrdb3048,ds_1306
nm_8161,zh-cn,鎮河堡,,yrdb3049,us_70129
nm_8162,en,zhenhe bao,,yrdb3049,us_70129
nm_8163,zh-cn,鎮河堡,,yrdb3049,us_80827
nm_8164,en,zhenhe bao,,yrdb3049,us_80827
nm_8165,zh-cn,鎮河堡,,yrdb3049,us_70124
nm_8166,en,zhenhe bao,,yrdb3049,us_70124
nm_8167,zh-cn,鎮海堡,,yrdb3050,us_80315
nm_8168,en,zhenhai bao,,yrdb3050,us_80315
nm_8169,zh-cn,鎮羅堡,,yrdb3051,us_80095
nm_8170,en,zhenluo bao,,yrdb3051,us_80095
nm_8171,zh-cn,鎮羌堡,,yrdb3052,us_70343
nm_8172,en,zhenqiang bao,,yrdb3052,us_70343
nm_8173,zh-cn,鎮羌堡,,yrdb3052,us_80044
nm_8174,en,zhenqiang bao,,yrdb3052,us_80044
nm_8175,zh-cn,鎮虜,,yrdb3053,us_70040
nm_8176,en,zhenlu,,yrdb3053,us_70040
nm_8177,zh-cn,鎮虜堡,,yrdb3054,us_70204
nm_8178,en,zhenlu bao,,yrdb3054,us_70204
nm_8179,zh-cn,鎮虜堡,,yrdb3054,us_80417
nm_8180,en,zhenlu bao,,yrdb3054,us_80417
nm_8181,zh-cn,鎮路堡,,yrdb3055,us_80411
nm_8182,en,zhenlu bao,,yrdb3055,us_80411
nm_8183,zh-cn,鎮邊堡,,yrdb3056,us_80821
nm_8184,en,zhenbian bao,,yrdb3056,us_80821
nm_8185,zh-cn,鎮遠關,,yrdb3057,us_70231
nm_8186,en,zhenyuan guan,,yrdb3057,us_70231
nm_8187,zh-cn,鎮遠關,,yrdb3057,us_80448
nm_8188,en,zhenyuan guan,,yrdb3057,us_80448
nm_8189,zh-cn,鎮門堡,,yrdb3058,us_80816
nm_8190,en,zhenmen bao,,yrdb3058,us_80816
nm_8191,zh-cn,鎮靖堡,,yrdb3059,us_70299
nm_8192,en,zhenjing bao,,yrdb3059,us_70299
nm_8193,zh-cn,鎮靖堡,,yrdb3059,us_80096
nm_8194,en,zhenjing bao,,yrdb3059,us_80096
nm_8195,zh-cn,鎮魯堡,,yrdb3060,us_80826
nm_8196,en,zhenlu bao,,yrdb3060,us_80826
nm_8197,zh-cn,鎬,,yrdb3061,us_20140
nm_8198,en,hao,,yrdb3061,us_20140
nm_8199,zh-cn,長樂堡,,yrdb3062,us_70335
nm_8200,en,changle bao,,yrdb3062,us_70335
nm_8201,zh-cn,長樂鎮,,yrdb3063,us_70005
nm_8202,en,changle zhen,,yrdb3063,us_70005
nm_8203,zh-cn,長樂鎮,,yrdb3063,us_80938
nm_8204,en,changle zhen,,yrdb3063,us_80938
nm_8205,zh-cn,長垣,,yrdb3064,ds_494
nm_8206,en,changyuan,,yrdb3064,ds_494
nm_8207,zh-cn,長垣,,yrdb3064,ds_825
nm_8208,en,changyuan,,yrdb3064,ds_825
nm_8209,zh-cn,長垣,,yrdb3064,ds_95
nm_8210,en,changyuan,,yrdb3064,ds_95
nm_8211,zh-cn,長垣,,yrdb3064,ds_860
nm_8212,en,changyuan,,yrdb3064,ds_860
nm_8213,zh-cn,長垣,,yrdb3064,ds_1301
nm_8214,en,changyuan,,yrdb3064,ds_1301
nm_8215,zh-cn,長城,,yrdb3066,us_30023
nm_8216,en,chang cheng,,yrdb3066,us_30023
nm_8217,zh-cn,長城關,,yrdb3067,us_80466
nm_8218,en,changcheng guan,,yrdb3067,us_80466
nm_8219,zh-cn,長子,,yrdb3068,us_40006
nm_8220,en,zhangzi,,yrdb3068,us_40006
nm_8221,zh-cn,長子,,yrdb3068,us_10029
nm_8222,en,zhangzi,,yrdb3068,us_10029
nm_8223,zh-cn,長寧堡,,yrdb3071,us_80317
nm_8224,en,changning bao,,yrdb3071,us_80317
nm_8225,zh-cn,長寧堡,,yrdb3071,us_40037
nm_8226,en,changning bao,,yrdb3071,us_40037
nm_8227,zh-cn,長安,,yrdb3072,ds_1561
nm_8228,en,changan,,yrdb3072,ds_1561
nm_8229,zh-cn,長山,,yrdb3073,ds_1530
nm_8230,en,chang shan,,yrdb3073,ds_1530
nm_8231,zh-cn,長山,,yrdb3073,ds_824
nm_8232,en,chang shan,,yrdb3073,ds_824
nm_8233,zh-cn,長山縣,,yrdb3074,ds_1300
nm_8234,en,changshan xian,,yrdb3074,ds_1300
nm_8235,zh-cn,長平關,,yrdb3078,us_70084
nm_8236,en,changping guan,,yrdb3078,us_70084
nm_8237,zh-cn,長平關,,yrdb3078,us_30102
nm_8238,en,changping guan,,yrdb3078,us_30102
nm_8239,zh-cn,長平關,,yrdb3078,us_10030
nm_8240,en,changping guan,,yrdb3078,us_10030
nm_8241,zh-cn,長平關,,yrdb3078,us_20201
nm_8242,en,changping guan,,yrdb3078,us_20201
nm_8243,zh-cn,長平觀,,yrdb3079,us_30045
nm_8244,en,changpingguan,,yrdb3079,us_30045
nm_8245,zh-cn,長平觀,,yrdb3079,us_20080
nm_8246,en,changpingguan,,yrdb3079,us_20080
nm_8247,zh-cn,長平觀,,yrdb3079,ds_823
nm_8248,en,changpingguan,,yrdb3079,ds_823
nm_8249,zh-cn,長林縣,,yrdb3081,ds_1298
nm_8250,en,changlin xian,,yrdb3081,ds_1298
