ptatt_id,place_id,attestation_id
ptatt_1495,yrdb1132,us_80430
ptatt_1496,yrdb1133,ds_969
ptatt_1497,yrdb1134,us_20240
ptatt_1498,yrdb1135,ds_185
ptatt_1499,yrdb1136,ds_968
ptatt_1500,yrdb1136,us_70031
ptatt_1501,yrdb1138,us_20255
ptatt_1502,yrdb1139,ds_1175
ptatt_1503,yrdb1139,ds_8
ptatt_1504,yrdb1139,ds_119
ptatt_1505,yrdb1139,ds_186
ptatt_1506,yrdb1139,ds_444
ptatt_1507,yrdb1139,ds_700
ptatt_1508,yrdb1139,ds_723
ptatt_1509,yrdb1139,ds_778
ptatt_1510,yrdb1139,ds_967
ptatt_1511,yrdb1139,ds_1099
ptatt_1512,yrdb1139,ds_1275
ptatt_1513,yrdb1139,ds_1377
ptatt_1514,yrdb1139,ds_1378
ptatt_1515,yrdb1141,us_70329
ptatt_1516,yrdb1141,us_80053
ptatt_1517,yrdb1143,us_40210
ptatt_1518,yrdb1144,us_40084
ptatt_1519,yrdb1145,us_10043
ptatt_1520,yrdb1146,us_10098
ptatt_1521,yrdb1147,ds_1103
ptatt_1522,yrdb1148,us_80025
ptatt_1523,yrdb1149,ds_445
ptatt_1524,yrdb1150,ds_1296
ptatt_1525,yrdb1151,us_20010
ptatt_1526,yrdb1152,ds_1247
ptatt_1527,yrdb1153,ds_736
ptatt_1528,yrdb1154,ds_1657
ptatt_1529,yrdb1155,ds_1248
ptatt_1530,yrdb1156,ds_732
ptatt_1531,yrdb1157,ds_735
ptatt_1532,yrdb1158,ds_733
ptatt_1533,yrdb1159,ds_734
ptatt_1534,yrdb1160,ds_34
ptatt_1535,yrdb1160,ds_86
ptatt_1536,yrdb1160,ds_90
ptatt_1537,yrdb1160,ds_147
ptatt_1538,yrdb1160,ds_172
ptatt_1539,yrdb1160,ds_192
ptatt_1540,yrdb1160,ds_238
ptatt_1541,yrdb1160,ds_247
ptatt_1542,yrdb1160,ds_261
ptatt_1543,yrdb1160,ds_311
ptatt_1544,yrdb1160,ds_314
ptatt_1545,yrdb1160,ds_321
ptatt_1546,yrdb1160,ds_385
ptatt_1547,yrdb1160,ds_419
ptatt_1548,yrdb1160,ds_436
ptatt_1549,yrdb1160,ds_437
ptatt_1550,yrdb1160,ds_464
ptatt_1551,yrdb1160,ds_490
ptatt_1552,yrdb1160,ds_560
ptatt_1553,yrdb1160,ds_636
ptatt_1554,yrdb1160,ds_682
ptatt_1555,yrdb1160,ds_701
ptatt_1556,yrdb1160,ds_702
ptatt_1557,yrdb1160,ds_751
ptatt_1558,yrdb1160,ds_1103
ptatt_1559,yrdb1160,ds_1131
ptatt_1560,yrdb1160,ds_1530
ptatt_1561,yrdb1160,ds_1531
ptatt_1562,yrdb1160,ds_1532
ptatt_1563,yrdb1161,ds_1249
ptatt_1564,yrdb1162,ds_737
ptatt_1565,yrdb1163,us_80824
ptatt_1566,yrdb1165,us_80984
ptatt_1567,yrdb1165,us_40113
ptatt_1568,yrdb1166,ds_1120
ptatt_1569,yrdb1166,ds_1352
ptatt_1570,yrdb1167,ds_909
ptatt_1571,yrdb1168,ds_910
ptatt_1572,yrdb1168,ds_1350
ptatt_1573,yrdb1169,us_70438
ptatt_1574,yrdb1170,ds_911
ptatt_1575,yrdb1171,ds_1351
ptatt_1576,yrdb1172,ds_1568
ptatt_1577,yrdb1173,us_80866
ptatt_1578,yrdb1173,us_70101
ptatt_1579,yrdb1175,ds_1521
ptatt_1580,yrdb1176,us_70297
ptatt_1581,yrdb1177,ds_993
ptatt_1582,yrdb1181,ds_996
ptatt_1583,yrdb1181,ds_1597
ptatt_1584,yrdb1181,ds_1002
ptatt_1585,yrdb1181,ds_1448
ptatt_1586,yrdb1181,ds_1395
ptatt_1587,yrdb1183,us_40274
ptatt_1588,yrdb1183,us_40280
ptatt_1589,yrdb1183,ds_995
ptatt_1590,yrdb1184,ds_994
ptatt_1591,yrdb1185,ds_997
ptatt_1592,yrdb1186,us_70328
ptatt_1593,yrdb1187,us_81089
ptatt_1594,yrdb1188,us_80915
ptatt_1595,yrdb1189,ds_547
ptatt_1596,yrdb1190,ds_923
ptatt_1597,yrdb1191,us_80423
ptatt_1598,yrdb1192,ds_431
ptatt_1599,yrdb1192,ds_658
ptatt_1600,yrdb1192,ds_1364
ptatt_1601,yrdb1194,us_70243
ptatt_1602,yrdb1194,us_80468
ptatt_1603,yrdb1195,us_80080
ptatt_1604,yrdb1196,us_80680
ptatt_1605,yrdb1197,ds_359
ptatt_1606,yrdb1197,ds_631
ptatt_1607,yrdb1197,ds_669
ptatt_1608,yrdb1197,ds_767
ptatt_1609,yrdb1197,ds_1005
ptatt_1610,yrdb1197,ds_1006
ptatt_1611,yrdb1198,ds_265
ptatt_1612,yrdb1199,ds_421
ptatt_1613,yrdb1200,us_30077
ptatt_1614,yrdb1202,us_20147
ptatt_1615,yrdb1202,us_40240
ptatt_1616,yrdb1202,us_20007
ptatt_1617,yrdb1202,us_10101
ptatt_1618,yrdb1203,ds_1339
ptatt_1619,yrdb1204,ds_895
ptatt_1620,yrdb1205,us_70390
ptatt_1621,yrdb1207,us_30071
ptatt_1622,yrdb1207,us_10005
ptatt_1623,yrdb1208,ds_463
ptatt_1624,yrdb1209,ds_461
ptatt_1625,yrdb1210,ds_462
ptatt_1626,yrdb1211,us_81080
ptatt_1627,yrdb1212,ds_105
ptatt_1628,yrdb1213,ds_1347
ptatt_1629,yrdb1214,ds_104
ptatt_1630,yrdb1215,ds_926
ptatt_1631,yrdb1216,ds_146
ptatt_1632,yrdb1217,ds_147
ptatt_1633,yrdb1218,ds_990
ptatt_1634,yrdb1219,ds_245
ptatt_1635,yrdb1220,ds_246
ptatt_1636,yrdb1221,us_80332
ptatt_1637,yrdb1222,us_70189
ptatt_1638,yrdb1222,us_80402
ptatt_1639,yrdb1223,us_80447
ptatt_1640,yrdb1224,ds_1188
ptatt_1641,yrdb1225,ds_209
ptatt_1642,yrdb1226,us_81058
ptatt_1643,yrdb1228,ds_1539
ptatt_1644,yrdb1228,ds_1259
ptatt_1645,yrdb1228,ds_1540
ptatt_1646,yrdb1230,ds_155
ptatt_1647,yrdb1230,ds_939
ptatt_1648,yrdb1231,us_20061
ptatt_1649,yrdb1232,ds_154
ptatt_1650,yrdb1232,ds_938
ptatt_1651,yrdb1233,ds_941
ptatt_1652,yrdb1234,us_20127
ptatt_1653,yrdb1235,us_80337
ptatt_1654,yrdb1236,ds_312
ptatt_1655,yrdb1237,us_80891
ptatt_1656,yrdb1238,us_70123
ptatt_1657,yrdb1238,us_80825
ptatt_1658,yrdb1239,us_80641
ptatt_1659,yrdb1239,us_70122
ptatt_1660,yrdb1241,us_80098
ptatt_1661,yrdb1242,us_80299
ptatt_1662,yrdb1243,us_81085
ptatt_1663,yrdb1244,us_80953
ptatt_1664,yrdb1245,ds_1304
ptatt_1665,yrdb1246,us_10130
ptatt_1666,yrdb1247,us_20149
ptatt_1667,yrdb1248,us_80600
ptatt_1668,yrdb1248,us_81042
ptatt_1669,yrdb1249,us_81114
ptatt_1670,yrdb1250,us_70167
ptatt_1671,yrdb1251,us_80581
ptatt_1672,yrdb1252,us_80681
ptatt_1673,yrdb1253,us_30035
ptatt_1674,yrdb1254,us_70437
ptatt_1675,yrdb1254,us_80263
ptatt_1676,yrdb1255,us_70398
ptatt_1677,yrdb1256,ds_956
ptatt_1678,yrdb1257,us_80259
ptatt_1679,yrdb1257,us_80926
ptatt_1680,yrdb1258,us_20078
ptatt_1681,yrdb1258,us_20183
ptatt_1682,yrdb1258,us_30019
ptatt_1683,yrdb1259,ds_8
ptatt_1684,yrdb1260,us_20133
ptatt_1685,yrdb1260,us_20263
ptatt_1686,yrdb1260,us_70449
ptatt_1687,yrdb1260,us_40216
ptatt_1688,yrdb1260,us_40277
ptatt_1689,yrdb1261,us_70323
ptatt_1690,yrdb1262,us_80186
ptatt_1691,yrdb1263,us_80105
ptatt_1692,yrdb1264,ds_1198
ptatt_1693,yrdb1265,us_40178
ptatt_1694,yrdb1266,us_80240
ptatt_1695,yrdb1267,us_80251
ptatt_1696,yrdb1268,us_70268
ptatt_1697,yrdb1268,us_80289
ptatt_1698,yrdb1269,us_80253
ptatt_1699,yrdb1270,ds_718
ptatt_1700,yrdb1271,ds_15
ptatt_1701,yrdb1271,ds_1234
ptatt_1702,yrdb1271,ds_1523
ptatt_1703,yrdb1272,us_70285
ptatt_1704,yrdb1273,us_80274
ptatt_1705,yrdb1274,ds_1522
ptatt_1706,yrdb1275,us_80884
ptatt_1707,yrdb1275,us_70154
ptatt_1708,yrdb1277,us_10020
ptatt_1709,yrdb1277,us_10147
ptatt_1710,yrdb1277,ds_12
ptatt_1711,yrdb1277,ds_1232
ptatt_1712,yrdb1278,us_80553
ptatt_1713,yrdb1279,us_81134
ptatt_1714,yrdb1280,us_80178
ptatt_1715,yrdb1282,ds_1231
ptatt_1716,yrdb1282,us_40015
ptatt_1717,yrdb1283,us_70283
ptatt_1718,yrdb1284,ds_716
ptatt_1719,yrdb1285,us_80525
ptatt_1720,yrdb1286,us_80524
ptatt_1721,yrdb1287,ds_1233
ptatt_1722,yrdb1288,us_70138
ptatt_1723,yrdb1288,us_80811
ptatt_1724,yrdb1289,us_80188
ptatt_1725,yrdb1290,ds_725
ptatt_1726,yrdb1290,ds_35
ptatt_1727,yrdb1291,us_80126
ptatt_1728,yrdb1292,us_80615
ptatt_1729,yrdb1292,us_81065
ptatt_1730,yrdb1293,us_81007
ptatt_1731,yrdb1294,ds_717
ptatt_1732,yrdb1295,ds_719
ptatt_1733,yrdb1296,ds_721
ptatt_1734,yrdb1297,ds_720
ptatt_1735,yrdb1298,ds_724
ptatt_1736,yrdb1299,us_80387
ptatt_1737,yrdb1300,ds_1235
ptatt_1738,yrdb1301,us_80559
ptatt_1739,yrdb1302,ds_723
ptatt_1740,yrdb1302,ds_722
ptatt_1741,yrdb1303,us_80099
ptatt_1742,yrdb1303,us_80131
ptatt_1743,yrdb1304,us_80717
ptatt_1744,yrdb1305,us_80875
ptatt_1745,yrdb1306,us_70458
ptatt_1746,yrdb1307,us_80214
ptatt_1747,yrdb1308,ds_1480
ptatt_1748,yrdb1309,us_20182
ptatt_1749,yrdb1309,us_40187
ptatt_1750,yrdb1310,ds_1507
ptatt_1751,yrdb1311,ds_1201
ptatt_1752,yrdb1312,us_70298
ptatt_1753,yrdb1313,ds_307
ptatt_1754,yrdb1314,us_81158
ptatt_1755,yrdb1315,ds_536
ptatt_1756,yrdb1316,ds_537
ptatt_1757,yrdb1317,us_40137
ptatt_1758,yrdb1318,ds_1043
ptatt_1759,yrdb1319,us_20093
ptatt_1760,yrdb1320,ds_416
ptatt_1761,yrdb1321,us_20085
ptatt_1762,yrdb1321,us_20224
ptatt_1763,yrdb1321,us_30082
ptatt_1764,yrdb1321,us_40169
ptatt_1765,yrdb1322,ds_1545
ptatt_1766,yrdb1323,ds_1754
ptatt_1767,yrdb1324,us_30108
ptatt_1768,yrdb1325,us_80619
ptatt_1769,yrdb1326,ds_1302
ptatt_1770,yrdb1327,us_81033
ptatt_1771,yrdb1328,us_20219
ptatt_1772,yrdb1329,ds_368
ptatt_1773,yrdb1329,ds_1024
ptatt_1774,yrdb1329,ds_1610
ptatt_1775,yrdb1329,ds_1774
ptatt_1776,yrdb1330,ds_1775
ptatt_1777,yrdb1331,ds_1611
ptatt_1778,yrdb1332,ds_1612
ptatt_1779,yrdb1332,ds_1776
ptatt_1780,yrdb1333,us_40011
ptatt_1781,yrdb1333,ds_1025
ptatt_1782,yrdb1334,us_80248
ptatt_1783,yrdb1335,us_70087
ptatt_1784,yrdb1335,us_80749
ptatt_1785,yrdb1336,us_80677
ptatt_1786,yrdb1337,us_80227
ptatt_1787,yrdb1338,ds_298
ptatt_1788,yrdb1339,ds_1427
ptatt_1789,yrdb1340,ds_1030
ptatt_1790,yrdb1341,us_10076
ptatt_1791,yrdb1342,us_80736
ptatt_1792,yrdb1343,us_80788
ptatt_1793,yrdb1344,ds_481
ptatt_1794,yrdb1344,ds_482
ptatt_1795,yrdb1345,ds_479
ptatt_1796,yrdb1346,us_80713
ptatt_1797,yrdb1347,us_10055
ptatt_1798,yrdb1347,us_10060
ptatt_1799,yrdb1347,us_40071
ptatt_1800,yrdb1347,us_80006
ptatt_1801,yrdb1350,us_20096
ptatt_1802,yrdb1350,us_20145
ptatt_1803,yrdb1351,ds_480
ptatt_1804,yrdb1352,us_10022
ptatt_1805,yrdb1353,ds_14
ptatt_1806,yrdb1353,ds_25
ptatt_1807,yrdb1353,ds_47
ptatt_1808,yrdb1353,ds_52
ptatt_1809,yrdb1353,ds_236
ptatt_1810,yrdb1353,ds_286
ptatt_1811,yrdb1353,ds_339
ptatt_1812,yrdb1353,ds_364
ptatt_1813,yrdb1353,ds_433
ptatt_1814,yrdb1353,ds_575
ptatt_1815,yrdb1353,ds_585
ptatt_1816,yrdb1353,ds_632
ptatt_1817,yrdb1353,ds_647
ptatt_1818,yrdb1353,ds_654
ptatt_1819,yrdb1353,ds_842
ptatt_1820,yrdb1353,ds_887
ptatt_1821,yrdb1354,ds_47
ptatt_1822,yrdb1355,us_81159
ptatt_1823,yrdb1356,ds_49
ptatt_1824,yrdb1357,ds_50
ptatt_1825,yrdb1358,us_80265
ptatt_1826,yrdb1359,ds_48
ptatt_1827,yrdb1360,ds_542
ptatt_1828,yrdb1360,ds_913
ptatt_1829,yrdb1360,ds_1014
ptatt_1830,yrdb1360,ds_1015
ptatt_1831,yrdb1360,ds_1334
ptatt_1832,yrdb1361,us_80929
ptatt_1833,yrdb1362,ds_46
ptatt_1834,yrdb1363,ds_51
ptatt_1835,yrdb1364,ds_53
ptatt_1836,yrdb1365,us_30003
ptatt_1837,yrdb1365,us_20159
ptatt_1838,yrdb1367,us_20070
ptatt_1839,yrdb1368,us_30024
ptatt_1840,yrdb1369,us_10126
ptatt_1841,yrdb1370,ds_1163
ptatt_1842,yrdb1370,ds_1164
ptatt_1843,yrdb1372,ds_890
ptatt_1844,yrdb1373,ds_892
ptatt_1845,yrdb1374,ds_891
ptatt_1846,yrdb1375,us_40050
ptatt_1847,yrdb1376,us_40193
ptatt_1848,yrdb1377,ds_420
ptatt_1849,yrdb1378,us_80043
ptatt_1850,yrdb1378,us_70341
ptatt_1851,yrdb1380,us_80562
ptatt_1852,yrdb1381,us_80565
ptatt_1853,yrdb1382,us_30029
ptatt_1854,yrdb1383,us_30119
ptatt_1855,yrdb1384,ds_867
ptatt_1856,yrdb1385,us_80941
ptatt_1857,yrdb1386,ds_860
ptatt_1858,yrdb1387,ds_862
ptatt_1859,yrdb1388,ds_864
ptatt_1860,yrdb1389,ds_865
ptatt_1861,yrdb1390,us_81141
ptatt_1862,yrdb1391,us_80732
ptatt_1863,yrdb1392,ds_861
ptatt_1864,yrdb1393,ds_858
ptatt_1865,yrdb1394,ds_859
ptatt_1866,yrdb1395,ds_863
ptatt_1867,yrdb1396,ds_866
ptatt_1868,yrdb1397,ds_868
ptatt_1869,yrdb1398,us_70117
ptatt_1870,yrdb1398,us_80628
ptatt_1871,yrdb1399,us_81090
ptatt_1872,yrdb1400,us_80998
ptatt_1873,yrdb1401,us_70217
ptatt_1874,yrdb1401,us_80485
ptatt_1875,yrdb1402,ds_332
ptatt_1876,yrdb1403,ds_325
ptatt_1877,yrdb1404,ds_324
ptatt_1878,yrdb1405,us_20184
ptatt_1879,yrdb1406,ds_323
ptatt_1880,yrdb1407,us_80541
ptatt_1881,yrdb1408,ds_333
ptatt_1882,yrdb1409,ds_328
ptatt_1883,yrdb1410,us_80593
ptatt_1884,yrdb1411,ds_326
ptatt_1885,yrdb1412,ds_330
ptatt_1886,yrdb1413,ds_329
ptatt_1887,yrdb1414,ds_327
ptatt_1888,yrdb1415,us_80837
ptatt_1889,yrdb1416,us_70198
ptatt_1890,yrdb1416,us_70252
ptatt_1891,yrdb1416,us_80479
ptatt_1892,yrdb1417,ds_331
ptatt_1893,yrdb1419,ds_322
ptatt_1894,yrdb1420,us_80453
ptatt_1895,yrdb1420,us_70235
ptatt_1896,yrdb1422,us_40031
ptatt_1897,yrdb1422,us_40054
ptatt_1898,yrdb1423,us_80295
ptatt_1899,yrdb1424,ds_727
ptatt_1900,yrdb1424,ds_728
ptatt_1901,yrdb1425,us_10103
ptatt_1902,yrdb1426,us_40231
ptatt_1903,yrdb1427,ds_139
ptatt_1904,yrdb1428,ds_138
ptatt_1905,yrdb1429,us_81070
ptatt_1906,yrdb1430,us_10083
ptatt_1907,yrdb1431,us_80242
ptatt_1908,yrdb1432,us_80746
ptatt_1909,yrdb1433,us_20008
ptatt_1910,yrdb1433,us_20095
ptatt_1911,yrdb1433,us_20139
ptatt_1912,yrdb1433,us_10107
ptatt_1913,yrdb1433,us_40221
ptatt_1914,yrdb1435,us_20003
ptatt_1915,yrdb1435,us_10121
ptatt_1916,yrdb1436,us_80267
ptatt_1917,yrdb1437,ds_452
ptatt_1918,yrdb1437,ds_1122
ptatt_1919,yrdb1438,ds_1465
ptatt_1920,yrdb1439,us_70028
ptatt_1921,yrdb1440,ds_1265
ptatt_1922,yrdb1440,ds_761
ptatt_1923,yrdb1442,ds_763
ptatt_1924,yrdb1443,us_80443
ptatt_1925,yrdb1444,us_80200
ptatt_1926,yrdb1445,us_81127
ptatt_1927,yrdb1446,us_80778
ptatt_1928,yrdb1447,ds_753
ptatt_1929,yrdb1448,us_70345
ptatt_1930,yrdb1449,ds_758
ptatt_1931,yrdb1449,ds_759
ptatt_1932,yrdb1449,ds_760
ptatt_1933,yrdb1450,us_80156
ptatt_1934,yrdb1451,ds_756
ptatt_1935,yrdb1452,ds_754
ptatt_1936,yrdb1453,ds_757
ptatt_1937,yrdb1454,ds_755
ptatt_1938,yrdb1455,ds_752
ptatt_1939,yrdb1456,ds_750
ptatt_1940,yrdb1457,ds_765
ptatt_1941,yrdb1458,us_40083
ptatt_1942,yrdb1459,ds_749
ptatt_1943,yrdb1460,ds_762
ptatt_1944,yrdb1461,ds_751
ptatt_1945,yrdb1462,us_70103
ptatt_1946,yrdb1463,us_10046
ptatt_1947,yrdb1464,us_40226
ptatt_1948,yrdb1465,ds_764
ptatt_1949,yrdb1466,ds_524
ptatt_1950,yrdb1467,us_70195
ptatt_1951,yrdb1468,us_81138
ptatt_1952,yrdb1469,us_80890
ptatt_1953,yrdb1470,us_40188
ptatt_1954,yrdb1471,us_80586
ptatt_1955,yrdb1471,ds_28
ptatt_1956,yrdb1472,us_70415
ptatt_1957,yrdb1473,ds_145
ptatt_1958,yrdb1474,us_70142
ptatt_1959,yrdb1474,us_80831
ptatt_1960,yrdb1475,us_70208
ptatt_1961,yrdb1475,us_80422
ptatt_1962,yrdb1476,ds_1292
ptatt_1963,yrdb1477,ds_801
ptatt_1964,yrdb1478,us_80113
ptatt_1965,yrdb1479,us_70374
ptatt_1966,yrdb1480,us_20094
ptatt_1967,yrdb1480,us_20146
ptatt_1968,yrdb1480,us_30124
ptatt_1969,yrdb1480,us_40234
ptatt_1970,yrdb1482,us_30038
ptatt_1971,yrdb1482,us_40025
ptatt_1972,yrdb1484,us_80707
ptatt_1973,yrdb1485,us_80885
ptatt_1974,yrdb1485,us_70399
ptatt_1975,yrdb1486,us_40088
ptatt_1976,yrdb1487,us_81014
ptatt_1977,yrdb1488,us_70348
ptatt_1978,yrdb1488,us_80047
ptatt_1979,yrdb1489,ds_27
ptatt_1980,yrdb1491,us_40296
ptatt_1981,yrdb1491,us_40091
ptatt_1982,yrdb1492,us_80571
ptatt_1983,yrdb1492,us_70462
ptatt_1984,yrdb1493,us_30112
ptatt_1985,yrdb1494,ds_1139
ptatt_1986,yrdb1496,ds_1303
ptatt_1987,yrdb1497,us_80331
ptatt_1988,yrdb1498,ds_363
ptatt_1989,yrdb1499,us_80187
ptatt_1990,yrdb1500,us_81167
ptatt_1991,yrdb1501,us_70292
ptatt_1992,yrdb1502,us_80277
ptatt_1993,yrdb1503,us_80205
ptatt_1994,yrdb1504,us_70163
ptatt_1995,yrdb1504,us_80965
ptatt_1996,yrdb1505,us_70288
ptatt_1997,yrdb1505,us_80090
ptatt_1998,yrdb1507,ds_361
ptatt_1999,yrdb1508,ds_362
ptatt_2000,yrdb1509,us_40056
ptatt_2001,yrdb1509,us_40105
ptatt_2002,yrdb1510,ds_56
ptatt_2003,yrdb1511,us_80257
ptatt_2004,yrdb1512,ds_1724
ptatt_2005,yrdb1513,us_80907
ptatt_2006,yrdb1514,ds_309
ptatt_2007,yrdb1515,ds_310
ptatt_2008,yrdb1516,us_80923
ptatt_2009,yrdb1517,us_81029
ptatt_2010,yrdb1518,ds_121
ptatt_2011,yrdb1518,ds_587
ptatt_2012,yrdb1519,ds_1181
ptatt_2013,yrdb1520,ds_589
ptatt_2014,yrdb1521,ds_588
ptatt_2015,yrdb1522,ds_2
ptatt_2016,yrdb1522,ds_35
ptatt_2017,yrdb1522,ds_65
ptatt_2018,yrdb1522,ds_251
ptatt_2019,yrdb1522,ds_256
ptatt_2020,yrdb1522,ds_330
ptatt_2021,yrdb1522,ds_457
ptatt_2022,yrdb1522,ds_512
ptatt_2023,yrdb1522,ds_590
ptatt_2024,yrdb1522,ds_725
ptatt_2025,yrdb1522,ds_371
ptatt_2026,yrdb1522,ds_386
ptatt_2027,yrdb1522,ds_1182
ptatt_2028,yrdb1524,ds_741
ptatt_2029,yrdb1526,ds_494
ptatt_2030,yrdb1527,us_81115
ptatt_2031,yrdb1528,us_80757
ptatt_2032,yrdb1529,ds_493
ptatt_2033,yrdb1530,us_80992
ptatt_2034,yrdb1531,us_20153
ptatt_2035,yrdb1531,us_40070
ptatt_2036,yrdb1532,us_81072
ptatt_2037,yrdb1533,us_20190
ptatt_2038,yrdb1534,us_80617
ptatt_2039,yrdb1535,us_10053
ptatt_2040,yrdb1536,ds_1621
ptatt_2041,yrdb1537,ds_338
ptatt_2042,yrdb1538,ds_1054
ptatt_2043,yrdb1539,us_20017
ptatt_2044,yrdb1539,us_20050
ptatt_2045,yrdb1540,ds_341
ptatt_2046,yrdb1541,ds_337
ptatt_2047,yrdb1542,ds_340
ptatt_2048,yrdb1543,ds_339
ptatt_2049,yrdb1546,us_20195
ptatt_2050,yrdb1546,us_40128
ptatt_2051,yrdb1546,us_40263
ptatt_2052,yrdb1546,us_20118
ptatt_2053,yrdb1547,us_20129
ptatt_2054,yrdb1548,ds_321
ptatt_2055,yrdb1549,ds_585
ptatt_2056,yrdb1550,ds_1047
ptatt_2057,yrdb1550,ds_1355
ptatt_2058,yrdb1551,us_20048
ptatt_2059,yrdb1552,us_80194
ptatt_2060,yrdb1553,ds_898
ptatt_2061,yrdb1554,ds_1573
ptatt_2062,yrdb1555,ds_1341
ptatt_2063,yrdb1556,us_80618
ptatt_2064,yrdb1557,us_70051
ptatt_2065,yrdb1558,us_80862
ptatt_2066,yrdb1558,us_70060
ptatt_2067,yrdb1559,us_30097
ptatt_2068,yrdb1561,us_40026
ptatt_2069,yrdb1561,ds_1283
ptatt_2070,yrdb1562,ds_1282
ptatt_2071,yrdb1563,us_80815
ptatt_2072,yrdb1564,ds_791
ptatt_2073,yrdb1566,us_80871
ptatt_2074,yrdb1566,us_70152
ptatt_2075,yrdb1567,us_10141
ptatt_2076,yrdb1567,us_40127
ptatt_2077,yrdb1569,us_80613
ptatt_2078,yrdb1570,us_81128
ptatt_2079,yrdb1571,us_30115
ptatt_2080,yrdb1572,us_40121
ptatt_2081,yrdb1572,us_40261
ptatt_2082,yrdb1573,us_80530
ptatt_2083,yrdb1574,us_70279
ptatt_2084,yrdb1575,us_80142
ptatt_2085,yrdb1576,us_80153
ptatt_2086,yrdb1577,ds_250
ptatt_2087,yrdb1578,us_80294
ptatt_2088,yrdb1579,us_10110
ptatt_2089,yrdb1580,us_80904
ptatt_2090,yrdb1581,us_80921
ptatt_2091,yrdb1582,us_20229
ptatt_2092,yrdb1583,us_10124
ptatt_2093,yrdb1584,us_70236
ptatt_2094,yrdb1584,us_80456
ptatt_2095,yrdb1585,us_80868
ptatt_2096,yrdb1586,us_70073
ptatt_2097,yrdb1586,us_80909
ptatt_2098,yrdb1587,us_80889
ptatt_2099,yrdb1588,us_70077
ptatt_2100,yrdb1589,us_80282
ptatt_2101,yrdb1589,us_80908
ptatt_2102,yrdb1590,us_80716
ptatt_2103,yrdb1591,us_70413
ptatt_2104,yrdb1592,ds_223
ptatt_2105,yrdb1593,us_10035
ptatt_2106,yrdb1594,us_40078
ptatt_2107,yrdb1595,ds_1498
ptatt_2108,yrdb1596,ds_1308
ptatt_2109,yrdb1597,ds_837
ptatt_2110,yrdb1598,us_40119
ptatt_2111,yrdb1599,us_20014
ptatt_2112,yrdb1599,us_80847
ptatt_2113,yrdb1599,ds_1205
ptatt_2114,yrdb1600,ds_1005
ptatt_2115,yrdb1601,us_80951
ptatt_2116,yrdb1602,ds_676
ptatt_2117,yrdb1603,ds_1508
ptatt_2118,yrdb1604,ds_678
ptatt_2119,yrdb1605,ds_677
ptatt_2120,yrdb1606,ds_679
ptatt_2121,yrdb1607,us_40279
ptatt_2122,yrdb1607,ds_1206
ptatt_2123,yrdb1608,us_70055
ptatt_2124,yrdb1609,us_70013
ptatt_2125,yrdb1610,us_40243
ptatt_2126,yrdb1610,us_10097
ptatt_2127,yrdb1611,ds_1208
ptatt_2128,yrdb1612,ds_1207
ptatt_2129,yrdb1614,us_40090
ptatt_2130,yrdb1615,ds_1209
ptatt_2131,yrdb1615,ds_1509
ptatt_2132,yrdb1616,us_80359
ptatt_2133,yrdb1618,us_80428
ptatt_2134,yrdb1619,us_30110
ptatt_2135,yrdb1620,us_10058
ptatt_2136,yrdb1621,ds_1211
ptatt_2137,yrdb1622,ds_1210
ptatt_2138,yrdb1623,ds_398
ptatt_2139,yrdb1623,ds_420
ptatt_2140,yrdb1623,ds_802
ptatt_2141,yrdb1623,ds_187
ptatt_2142,yrdb1623,ds_399
ptatt_2143,yrdb1623,ds_680
ptatt_2144,yrdb1623,ds_1212
ptatt_2145,yrdb1625,us_81104
ptatt_2146,yrdb1626,ds_140
ptatt_2147,yrdb1627,us_30028
ptatt_2148,yrdb1628,us_10007
ptatt_2149,yrdb1628,ds_1269
ptatt_2150,yrdb1629,ds_777
ptatt_2151,yrdb1630,us_80601
ptatt_2152,yrdb1630,us_81057
ptatt_2153,yrdb1631,us_80599
ptatt_2154,yrdb1631,us_81077
ptatt_2155,yrdb1632,us_70240
ptatt_2156,yrdb1632,us_80460
ptatt_2157,yrdb1633,ds_404
ptatt_2158,yrdb1633,ds_405
ptatt_2159,yrdb1634,ds_978
ptatt_2160,yrdb1635,ds_415
ptatt_2161,yrdb1636,us_80930
ptatt_2162,yrdb1637,us_80768
ptatt_2163,yrdb1638,us_80195
ptatt_2164,yrdb1639,us_80691
ptatt_2165,yrdb1640,us_80660
ptatt_2166,yrdb1640,us_70047
ptatt_2167,yrdb1642,us_70441
ptatt_2168,yrdb1642,us_80498
ptatt_2169,yrdb1642,us_40190
ptatt_2170,yrdb1643,us_80830
ptatt_2171,yrdb1644,ds_543
ptatt_2172,yrdb1645,us_70260
ptatt_2173,yrdb1646,us_80393
ptatt_2174,yrdb1647,ds_544
ptatt_2175,yrdb1648,us_80174
ptatt_2176,yrdb1649,us_80791
ptatt_2177,yrdb1650,us_80143
ptatt_2178,yrdb1651,us_70052
ptatt_2179,yrdb1651,us_70346
ptatt_2180,yrdb1651,us_80045
ptatt_2181,yrdb1651,us_80462
ptatt_2182,yrdb1652,us_70139
ptatt_2183,yrdb1653,us_70018
ptatt_2184,yrdb1653,us_80752
ptatt_2185,yrdb1654,us_70162
ptatt_2186,yrdb1655,ds_1275
ptatt_2187,yrdb1656,ds_1552
ptatt_2188,yrdb1657,us_80301
