Location_id,Place_id,Attestation,Latitude,Longitude
loc_2502,yrdb1886,us_70194,105.772813,35.76696206
loc_2503,yrdb1886,us_80491,105.8606594,35.88058207
loc_2504,yrdb1888,us_40116,113.6344404,36.56149776
loc_2505,yrdb1888,us_40259,113.6875346,36.55366422
loc_2506,yrdb1888,us_10154,113.6328821,36.43749994
loc_2507,yrdb1889,us_80298,107.6572176,34.51864223
loc_2508,yrdb1890,us_80228,108.5619802,34.14480627
loc_2509,yrdb1891,us_70078,112.5330857,35.49035121
loc_2510,yrdb1892,ds_1475,119.4189556,32.19045833
loc_2511,yrdb1893,ds_280,,
loc_2512,yrdb1894,ds_1372,107.3994,29.7023
loc_2513,yrdb1895,us_70353,110.3901249,35.36099947
loc_2514,yrdb1896,ds_346,117.3665667,36.99279722
loc_2515,yrdb1896,ds_1570,118.0488028,36.81246667
loc_2516,yrdb1897,us_70492,111.5181143,34.67216143
loc_2517,yrdb1898,ds_1121,114.2037,35.6057
loc_2518,yrdb1899,ds_1598,,
loc_2519,yrdb1899,ds_1770,,
loc_2520,yrdb1899,ds_1599,119.3815694,32.38677778
loc_2521,yrdb1899,ds_1600,,
loc_2522,yrdb1901,ds_61,119.9166667,33.73333333
loc_2523,yrdb1901,ds_94,118.9389444,33.61395278
loc_2524,yrdb1901,ds_563,119.4414361,33.64960278
loc_2525,yrdb1901,ds_683,119.1502,33.5016
loc_2526,yrdb1901,ds_998,119.0166667,33.61666667
loc_2527,yrdb1901,ds_999,119.0099528,33.61159722
loc_2528,yrdb1901,ds_1000,119.1414667,33.51021944
loc_2529,yrdb1903,ds_458,118.9406056,33.55266389
loc_2530,yrdb1903,ds_680,,
loc_2531,yrdb1903,ds_755,119.2287639,33.78008889
loc_2532,yrdb1903,ds_1134,118.8957083,33.545175
loc_2533,yrdb1903,ds_1182,118.6547056,33.68637778
loc_2534,yrdb1903,ds_1396,119.0099528,33.61159722
loc_2535,yrdb1904,ds_1147,118.9354,33.53780833
loc_2536,yrdb1905,ds_1699,113.2806583,32.41656667
loc_2537,yrdb1906,ds_1397,114.8916,33.7331
loc_2538,yrdb1907,ds_178,117.8798778,34.11878333
loc_2539,yrdb1908,ds_158,118.9478694,33.5529
loc_2540,yrdb1909,ds_1208,115.8426,37.9977
loc_2541,yrdb1909,ds_1478,115.5585,38.011
loc_2542,yrdb1910,us_20098,106.6561654,38.71698212
loc_2543,yrdb1911,ds_1133,115.1194,35.908
loc_2544,yrdb1912,us_80801,111.2718471,35.76598368
loc_2545,yrdb1913,ds_1470,116.7982667,38.58201111
loc_2546,yrdb1914,us_70280,107.0959504,36.70737373
loc_2547,yrdb1915,us_70307,109.0997927,37.50152951
loc_2548,yrdb1915,us_80061,109.1394888,37.608643
loc_2549,yrdb1916,us_80110,110.387532,36.65494836
loc_2550,yrdb1917,us_80041,111.06099,39.22133155
loc_2551,yrdb1917,us_70340,111.0434923,39.20739252
loc_2552,yrdb1918,us_80340,102.451353,35.82806235
loc_2553,yrdb1919,ds_477,119.4182278,32.87748889
loc_2554,yrdb1920,us_70238,106.6257445,38.03324482
loc_2555,yrdb1920,us_80459,106.6845056,38.1591946
loc_2556,yrdb1921,ds_478,115.55,36.61666667
loc_2557,yrdb1922,us_80388,104.1806389,35.85607525
loc_2558,yrdb1922,us_70180,104.2391766,35.76969582
loc_2559,yrdb1923,ds_1726,,
loc_2560,yrdb1924,ds_476,119.0333333,33.58333333
loc_2561,yrdb1925,ds_87,117.5712278,37.14978611
loc_2562,yrdb1926,ds_32,115.6666667,37
loc_2563,yrdb1926,ds_210,118.8929722,33.51023611
loc_2564,yrdb1926,ds_316,119.0440028,33.60214444
loc_2565,yrdb1926,ds_592,118.9274083,33.54900278
loc_2566,yrdb1926,ds_594,118,33
loc_2567,yrdb1926,ds_638,119.0125194,33.63570278
loc_2568,yrdb1926,ds_659,118.8016639,33.51521389
loc_2569,yrdb1926,ds_667,118.8670444,33.53384722
loc_2570,yrdb1926,ds_814,,
loc_2571,yrdb1926,ds_1134,118.8957083,33.545175
loc_2572,yrdb1927,ds_475,118.9425944,33.52234444
loc_2573,yrdb1928,us_70466,107.8274518,34.19717596
loc_2574,yrdb1929,us_80690,112.3283583,37.58136523
loc_2575,yrdb1930,ds_766,112.3837944,37.65184722
loc_2576,yrdb1931,us_80056,109.5398016,37.90887757
loc_2577,yrdb1932,us_10063,111.6429648,34.71965405
loc_2578,yrdb1932,us_40002,111.5093687,34.45716813
loc_2579,yrdb1933,ds_1555,106.5483111,29.56554444
loc_2580,yrdb1934,us_80424,105.8669165,37.65654415
loc_2581,yrdb1935,ds_886,117.9649139,37.38131389
loc_2582,yrdb1936,ds_1197,113.0739528,34.94098333
loc_2583,yrdb1937,ds_654,115.5666667,34.83333333
loc_2584,yrdb1938,ds_655,118.3585472,33.84448611
loc_2585,yrdb1939,us_80347,102.2544925,37.11461485
loc_2586,yrdb1940,us_70386,111.4303777,37.0447211
loc_2587,yrdb1940,us_70064,111.4362065,37.06395881
loc_2588,yrdb1940,us_80739,111.4399801,37.05197361
loc_2589,yrdb1941,us_80576,107.7855495,35.72040761
loc_2590,yrdb1943,ds_900,109.93705,34.79694444
loc_2591,yrdb1943,ds_1114,109.5815528,34.95565833
loc_2592,yrdb1944,ds_1194,109.5102,34.5025
loc_2593,yrdb1944,ds_1654,,
loc_2594,yrdb1945,us_30118,108.8664637,34.38943359
loc_2595,yrdb1946,ds_648,108.8607778,34.37912222
loc_2596,yrdb1947,ds_1743,104.31895,35.11303889
loc_2597,yrdb1948,us_10068,110.6337699,34.52983682
loc_2598,yrdb1949,ds_1769,,
loc_2599,yrdb1950,ds_1391,110.681,34.5702
loc_2600,yrdb1951,us_70489,110.6519644,34.55278005
loc_2601,yrdb1952,ds_1392,120.1082,30.8636
loc_2602,yrdb1953,ds_1596,,
loc_2603,yrdb1954,ds_242,113.9333333,35.06666667
loc_2604,yrdb1955,us_80606,111.1377952,40.2209391
loc_2605,yrdb1955,us_81074,111.1491555,40.23627555
loc_2606,yrdb1956,us_20175,112.5510962,34.89984075
loc_2607,yrdb1957,ds_1701,100.8510056,37.32531667
loc_2608,yrdb1958,us_70309,108.4655615,35.33912943
loc_2609,yrdb1958,us_80584,108.5762288,35.45003164
loc_2610,yrdb1959,ds_1727,110.7889944,37.64134167
loc_2611,yrdb1960,us_40179,112.5866025,34.42630352
loc_2612,yrdb1961,us_80702,112.7759555,37.66770378
loc_2613,yrdb1962,ds_495,117.1813056,36.88303889
loc_2614,yrdb1963,ds_897,118.3279194,32.25701944
loc_2615,yrdb1964,ds_992,114.5534222,35.56246944
loc_2616,yrdb1964,ds_24,115.8651889,34.39795556
loc_2617,yrdb1964,ds_146,114.5,35.58333333
loc_2618,yrdb1964,ds_198,114.5333333,35.58333333
loc_2619,yrdb1964,ds_598,114.5745444,35.58373611
loc_2620,yrdb1964,ds_1049,114.5453972,35.67639722
loc_2621,yrdb1964,ds_1071,114.3551111,35.37351944
loc_2622,yrdb1964,ds_1280,114.6121,35.6262
loc_2623,yrdb1964,ds_1394,114.5134694,35.57555833
loc_2624,yrdb1966,us_80657,111.5195024,39.60804902
loc_2625,yrdb1967,ds_1102,116.9362,34.737
loc_2626,yrdb1968,us_20192,109.9498745,40.77457443
loc_2627,yrdb1969,ds_403,119.025125,33.66504167
loc_2628,yrdb1970,ds_881,117.9648361,37.48224444
loc_2629,yrdb1971,ds_125,,
loc_2630,yrdb1971,ds_881,117.9648361,37.48224444
loc_2631,yrdb1971,ds_1328,117.9649139,37.38131389
loc_2632,yrdb1972,us_81129,104.8123606,34.60382135
loc_2633,yrdb1973,ds_1696,113.8350444,39.27491667
loc_2634,yrdb1974,us_81100,103.5740841,35.8988996
loc_2635,yrdb1975,ds_1758,,
loc_2636,yrdb1976,ds_436,117.3189972,34.16330278
loc_2637,yrdb1977,ds_437,116.9915139,34.38240833
loc_2638,yrdb1978,ds_435,114.6595,34.82983889
loc_2639,yrdb1979,ds_438,116.5819972,36.58938333
loc_2640,yrdb1980,us_40159,112.4189485,34.73766106
loc_2641,yrdb1981,us_20035,113.3522889,36.39830641
loc_2642,yrdb1981,us_40117,113.3446384,36.40581899
loc_2643,yrdb1981,ds_1446,113.1096972,36.19529167
loc_2644,yrdb1984,ds_583,113.9815472,34.96861389
loc_2645,yrdb1985,us_30004,110.2863533,34.59025386
loc_2646,yrdb1985,us_30052,110.3403869,34.52553829
loc_2647,yrdb1985,us_70471,110.3243006,34.59850058
loc_2648,yrdb1985,us_40016,110.2995481,34.6566132
loc_2649,yrdb1985,us_40030,110.3302319,34.5996289
loc_2650,yrdb1985,us_40060,110.2957295,34.58198229
loc_2651,yrdb1985,us_40276,110.3176742,34.47654204
loc_2652,yrdb1985,ds_610,110.2959139,34.61047222
loc_2653,yrdb1985,ds_1187,110.2833333,34.58333333
loc_2654,yrdb1986,ds_46,115.0166667,35.7
loc_2655,yrdb1986,ds_156,115.0666667,35.76666667
loc_2656,yrdb1986,ds_223,115.2029306,35.79955833
loc_2657,yrdb1986,ds_500,115.201125,35.74988889
loc_2658,yrdb1986,ds_565,115.2118528,35.75133889
loc_2659,yrdb1986,ds_621,115.0231528,35.761775
loc_2660,yrdb1986,ds_623,115.0231528,35.761775
loc_2661,yrdb1986,ds_711,114.8296722,35.70769444
loc_2662,yrdb1986,ds_779,114.7438972,35.63271111
loc_2663,yrdb1986,ds_922,115.0385139,35.86106111
loc_2664,yrdb1986,ds_1056,114.700475,35.75501389
loc_2665,yrdb1986,ds_1336,115.0519,35.6166
loc_2666,yrdb1987,ds_889,115.0833333,35.78333333
loc_2667,yrdb1987,ds_1335,114.9239,35.7319
loc_2668,yrdb1988,ds_1382,117.5263417,32.87734444
loc_2669,yrdb1989,us_10025,112.2535435,35.44254132
loc_2670,yrdb1992,ds_68,,
loc_2671,yrdb1992,ds_76,115,35.76666667
loc_2672,yrdb1992,ds_244,114.9289833,35.68146111
loc_2673,yrdb1992,ds_622,115.3359333,35.61495
loc_2674,yrdb1992,ds_1118,115.0231528,35.761775
loc_2675,yrdb1992,ds_1117,,
loc_2676,yrdb1992,ds_313,115.2499167,35.57757778
loc_2677,yrdb1992,ds_357,115.85,34.38333333
loc_2678,yrdb1992,ds_924,115.6848333,35.84420833
loc_2679,yrdb1992,ds_1461,115.4111,35.7426
loc_2680,yrdb1993,ds_298,116.5483694,38.301675
loc_2681,yrdb1993,ds_319,116.1333333,38.18333333
loc_2682,yrdb1993,ds_1548,116.0933,38.44478611
loc_2683,yrdb1994,us_80249,109.0710334,34.29394296
loc_2684,yrdb1995,us_80266,106.6947889,34.83083503
loc_2685,yrdb1996,us_70333,109.5016546,38.22050703
loc_2686,yrdb1997,us_70026,111.1513815,39.37487934
loc_2687,yrdb1997,us_70338,111.1446413,39.34681402
loc_2688,yrdb1998,ds_262,117.1495861,33.74716667
loc_2689,yrdb2000,ds_417,116.2334556,36.71995556
loc_2690,yrdb2001,us_20223,112.6268162,34.65449345
loc_2691,yrdb2001,us_40170,112.6345037,34.6729945
loc_2692,yrdb2001,ds_1073,107.6164639,35.06634444
loc_2693,yrdb2002,ds_73,117.55,33.55
loc_2694,yrdb2002,ds_108,117.55,34.23333333
loc_2695,yrdb2002,ds_310,117.5388361,34.04306389
loc_2696,yrdb2002,ds_539,117.55,34.23333333
loc_2697,yrdb2002,ds_540,117.5878417,34.03742778
loc_2698,yrdb2002,ds_1070,117.5298333,33.54581944
loc_2699,yrdb2002,ds_1068,,
loc_2700,yrdb2003,ds_1069,110.8666667,34.51666667
loc_2701,yrdb2003,ds_152,111.0333333,34.7
loc_2702,yrdb2005,ds_1476,111.1607,34.7904
loc_2703,yrdb2006,ds_425,106.3271361,38.08831389
loc_2704,yrdb2006,ds_1444,106.3374,38.0889
loc_2705,yrdb2007,ds_348,115.0191667,35.70051111
loc_2706,yrdb2008,us_20253,106.1329917,38.71814191
loc_2707,yrdb2009,ds_1071,114.3551111,35.37351944
loc_2708,yrdb2010,us_70029,110.6928334,40.60710095
loc_2709,yrdb2011,ds_347,,
loc_2710,yrdb2012,ds_1072,111.7837222,36.84994722
loc_2711,yrdb2014,ds_741,119.0215778,33.63321389
loc_2712,yrdb2015,us_80392,103.7113595,36.24922716
loc_2713,yrdb2016,us_10125,106.3312461,35.61495863
loc_2714,yrdb2017,us_10061,111.1478582,34.75129025
loc_2715,yrdb2018,ds_287,115.3833333,35.65
loc_2716,yrdb2019,us_80835,114.3232331,39.78072611
loc_2717,yrdb2020,ds_285,,
loc_2718,yrdb2021,us_80232,108.3094421,34.08515159
loc_2719,yrdb2022,ds_286,115.5333333,34.83333333
loc_2720,yrdb2023,us_70366,110.8124901,34.4786801
loc_2721,yrdb2023,us_81157,107.7842243,35.52400849
loc_2722,yrdb2024,us_80499,106.2047977,35.23923346
loc_2723,yrdb2025,ds_1515,103.8569361,35.39559722
loc_2724,yrdb2026,ds_1659,,
loc_2725,yrdb2027,us_70420,112.1759819,40.76823162
loc_2726,yrdb2028,ds_746,117.1851722,33.72422778
loc_2727,yrdb2029,ds_1751,117.4992833,40.64157222
loc_2728,yrdb2030,us_40142,113.165009,40.26904761
loc_2729,yrdb2031,us_70095,112.3290621,38.31436074
loc_2730,yrdb2031,us_80864,112.3351745,38.30388254
loc_2731,yrdb2033,ds_434,116.1114972,36.13902778
loc_2732,yrdb2034,ds_433,115.4760833,34.74951111
loc_2733,yrdb2035,us_80633,112.5578371,40.01474901
loc_2734,yrdb2036,us_80873,113.4848404,38.08462808
loc_2735,yrdb2037,us_80137,109.4874186,36.04797534
loc_2736,yrdb2038,us_80922,110.8060734,35.10140407
loc_2737,yrdb2039,us_70423,113.4307564,39.92748194
loc_2738,yrdb2040,us_20102,107.7880614,36.08523631
loc_2739,yrdb2041,us_20248,104.341907,35.92251084
loc_2740,yrdb2042,us_81081,110.9333091,40.84973365
loc_2741,yrdb2043,us_20069,111.4632191,35.95163403
loc_2742,yrdb2044,us_10113,103.8667858,35.30334202
loc_2743,yrdb2044,us_40024,103.8603215,35.34042487
loc_2744,yrdb2045,us_20252,105.4362213,34.61018861
loc_2745,yrdb2046,us_81173,107.6302917,35.13349697
loc_2746,yrdb2047,us_20041,112.6820572,38.06061362
loc_2747,yrdb2047,us_10140,112.6489961,37.92598336
loc_2748,yrdb2048,ds_315,117.4014444,34.27764444
loc_2749,yrdb2048,ds_314,117.3164,34.27187222
loc_2750,yrdb2050,us_70159,113.6097646,36.02364057
loc_2751,yrdb2050,us_80995,113.6007158,36.01818312
loc_2752,yrdb2051,us_70041,112.1230185,40.25359475
loc_2753,yrdb2052,us_70211,105.8903645,37.96216719
loc_2754,yrdb2052,us_80436,105.9274014,38.10705244
loc_2755,yrdb2054,ds_795,114.3425611,34.76644167
loc_2756,yrdb2055,ds_794,118.9138444,33.5519
loc_2757,yrdb2056,us_40160,112.9961575,34.83945103
loc_2758,yrdb2057,ds_628,114.2258028,35.42926667
loc_2759,yrdb2058,ds_621,115.0231528,35.761775
loc_2760,yrdb2059,ds_627,119.0152278,33.59121667
loc_2761,yrdb2060,us_80999,112.5646533,36.83158311
loc_2762,yrdb2061,ds_644,112.5163917,37.79574444
loc_2763,yrdb2062,us_20158,110.1511043,34.73540712
loc_2764,yrdb2062,us_10071,110.1449905,34.72360857
loc_2765,yrdb2063,ds_622,115.3359333,35.61495
loc_2766,yrdb2064,us_70003,110.6807132,34.84595991
loc_2767,yrdb2065,ds_632,115.6148389,34.82135278
loc_2768,yrdb2066,ds_639,,
loc_2769,yrdb2067,ds_634,117.2841833,37.053425
loc_2770,yrdb2067,ds_635,117.3924722,37.09918056
loc_2771,yrdb2068,us_80128,109.1770347,36.36180798
loc_2772,yrdb2069,ds_637,118.0892972,33.99571667
loc_2773,yrdb2070,us_81174,105.437747,35.07044711
loc_2774,yrdb2071,us_80625,111.3263767,38.96619008
loc_2775,yrdb2072,ds_636,117.05,34.26666667
loc_2776,yrdb2073,us_80839,113.9051728,39.40583505
loc_2777,yrdb2074,ds_630,113.9481583,35.05520833
loc_2778,yrdb2075,us_80534,105.9451752,34.89678332
loc_2779,yrdb2076,ds_633,119.3817694,33.69148056
loc_2780,yrdb2077,ds_638,119.0125194,33.63570278
loc_2781,yrdb2078,us_80132,108.8735482,36.01003953
loc_2782,yrdb2079,ds_629,114.9711,34.9742
loc_2783,yrdb2080,ds_631,117.6119222,37.24289722
loc_2784,yrdb2081,us_80211,109.244554,34.77042351
loc_2785,yrdb2082,us_80684,112.3238142,37.87900601
loc_2786,yrdb2083,ds_642,116.5166667,34.5
loc_2787,yrdb2084,ds_646,118.3728167,37.63539167
loc_2788,yrdb2085,us_80947,112.3806158,35.48424737
loc_2789,yrdb2086,ds_624,,
loc_2790,yrdb2087,ds_625,,
loc_2791,yrdb2088,ds_626,,
loc_2792,yrdb2089,us_81162,107.1917828,35.35843161
loc_2793,yrdb2090,us_80794,111.8830332,36.00909485
loc_2794,yrdb2091,ds_643,116.3369472,35.91296111
loc_2795,yrdb2092,ds_623,115.0231528,35.761775
loc_2796,yrdb2093,ds_1742,115.3258278,35.56779444
loc_2797,yrdb2094,ds_641,,
loc_2798,yrdb2095,ds_640,118.92485,33.54383611
loc_2799,yrdb2096,ds_645,119.0039667,33.63033333
loc_2800,yrdb2097,ds_620,,
loc_2801,yrdb2098,ds_447,113.9722,35.0512
loc_2802,yrdb2099,us_20154,110.5797403,34.96635323
loc_2803,yrdb2100,us_10078,110.5641702,34.9751164
loc_2804,yrdb2101,us_40099,112.956639,34.49456267
loc_2805,yrdb2102,ds_1375,95.5584,40.3478
loc_2806,yrdb2103,ds_244,114.9289833,35.68146111
loc_2807,yrdb2104,us_81164,107.5803062,35.303902
loc_2808,yrdb2105,us_20257,105.9491811,35.73870023
loc_2809,yrdb2105,us_40048,105.9570819,35.77232614
loc_2810,yrdb2105,us_40189,105.9598551,35.67879282
loc_2811,yrdb2105,us_40039,106.0520256,35.74808182
loc_2812,yrdb2106,us_70257,106.3004277,35.58106673
loc_2813,yrdb2106,us_80493,106.3278532,35.69182744
loc_2814,yrdb2106,us_70444,106.3212145,35.65388273
loc_2815,yrdb2107,ds_615,113.5058472,34.94753611
loc_2816,yrdb2109,ds_616,119.1762361,33.70898333
loc_2817,yrdb2110,us_80812,114.1346516,40.52596409
loc_2818,yrdb2111,us_80101,109.6684735,37.10682236
loc_2819,yrdb2112,us_70137,113.7350068,39.62738377
loc_2820,yrdb2113,us_80123,109.3736112,36.12729568
loc_2821,yrdb2114,us_20053,108.4547587,34.05141543
loc_2822,yrdb2114,us_20143,108.5548048,34.06473963
loc_2823,yrdb2114,us_40229,108.556161,34.10013443
loc_2824,yrdb2116,us_20016,108.3497247,34.94880133
loc_2825,yrdb2117,us_81178,105.9216973,34.43654041
loc_2826,yrdb2118,us_40173,112.4452941,34.57240206
loc_2827,yrdb2118,us_20212,112.4140913,34.55186303
loc_2828,yrdb2119,ds_161,118.9666667,33.55
loc_2829,yrdb2120,ds_336,103.1580222,35.76067778
loc_2830,yrdb2120,ds_948,103.8319417,36.06153611
loc_2831,yrdb2120,ds_1032,104.6773639,36.55830556
loc_2832,yrdb2120,ds_1388,103.2081528,35.60168889
loc_2833,yrdb2120,ds_1575,,
loc_2834,yrdb2120,ds_1766,,
loc_2835,yrdb2121,ds_1576,,
loc_2836,yrdb2122,us_40299,108.4349228,40.66535403
loc_2837,yrdb2123,us_81118,104.2806969,35.81710519
loc_2838,yrdb2124,us_80329,102.166999,35.87180911
loc_2839,yrdb2125,us_70247,106.7077572,37.0600281
loc_2840,yrdb2125,us_80471,106.7429048,37.19039321
loc_2841,yrdb2126,us_80726,111.1855086,37.49275462
loc_2842,yrdb2127,us_80326,101.6380609,36.41665515
loc_2843,yrdb2128,ds_600,115.9729194,34.57097778
loc_2844,yrdb2129,ds_599,116.7553861,34.41880278
loc_2845,yrdb2130,us_80237,108.3571658,34.00958901
loc_2846,yrdb2131,us_80078,110.1345519,37.3984788
loc_2847,yrdb2132,us_80813,114.082394,40.47143449
loc_2848,yrdb2133,us_20111,109.2703896,40.60931599
loc_2849,yrdb2134,us_80322,101.4670508,36.42659759
loc_2850,yrdb2135,ds_509,114.1025417,35.05509444
loc_2851,yrdb2136,us_70059,111.3594451,38.52444443
loc_2852,yrdb2136,us_80672,111.3604577,38.50155238
loc_2853,yrdb2137,us_81125,105.5144293,35.6126191
loc_2854,yrdb2138,ds_360,117.257675,34.61798056
loc_2855,yrdb2138,ds_1075,117.1725194,34.65718611
loc_2856,yrdb2139,us_20131,106.6610468,35.06981709
loc_2857,yrdb2140,ds_1601,,
loc_2858,yrdb2141,ds_1353,,
loc_2859,yrdb2142,us_80035,112.3771932,34.26258441
loc_2860,yrdb2143,us_80197,108.0190224,35.18738067
loc_2861,yrdb2144,us_81099,103.4900176,35.84664206
loc_2862,yrdb2145,us_30047,102.4073127,35.82801884
loc_2863,yrdb2146,ds_26,112.5603333,34.88732778
loc_2864,yrdb2147,us_70295,108.883826,37.99087162
loc_2865,yrdb2148,us_80612,111.910298,40.83666926
loc_2866,yrdb2149,us_70482,108.8206033,37.49921398
loc_2867,yrdb2150,us_80371,103.1836808,35.85294672
loc_2868,yrdb2151,us_80092,107.9843005,36.92668162
loc_2869,yrdb2152,ds_21,114.9428833,34.81560278
loc_2870,yrdb2153,ds_19,,
loc_2871,yrdb2154,ds_23,115.8833333,35.95
loc_2872,yrdb2155,us_81087,110.5834108,40.48620292
loc_2873,yrdb2156,us_80714,111.0923538,38.15847025
loc_2874,yrdb2157,us_80946,112.4578661,35.38882055
loc_2875,yrdb2158,ds_876,109.5873972,35.16666667
loc_2876,yrdb2160,us_81151,106.9776405,35.41722134
loc_2877,yrdb2160,us_70446,106.9105013,35.41257995
loc_2878,yrdb2161,us_80027,112.5281538,34.29177011
loc_2879,yrdb2162,ds_20,114.5333333,35.66666667
loc_2880,yrdb2163,us_80031,112.5643843,34.80101034
loc_2881,yrdb2164,ds_1241,118.3721528,33.78996389
loc_2882,yrdb2164,ds_1672,118.3721528,33.78996389
loc_2883,yrdb2165,us_70324,109.318493,37.33203671
loc_2884,yrdb2166,ds_22,117.8833333,33.98333333
loc_2885,yrdb2167,us_70074,111.5856891,34.91060104
loc_2886,yrdb2167,us_80942,111.5785762,34.89691804
loc_2887,yrdb2168,ds_18,110,34.85
loc_2888,yrdb2169,us_40143,113.1266881,39.61519676
loc_2889,yrdb2170,us_80743,111.6989957,37.12240769
loc_2890,yrdb2171,us_20119,113.4300198,40.12922388
loc_2891,yrdb2171,us_20207,113.4383673,40.11138336
loc_2892,yrdb2171,us_70130,113.8440887,40.26975504
loc_2893,yrdb2171,us_80818,113.8279225,40.27376465
loc_2894,yrdb2173,us_70271,107.156093,34.95777063
loc_2895,yrdb2174,us_30039,102.8251889,35.32795733
loc_2896,yrdb2175,us_30083,112.642567,34.71546616
loc_2897,yrdb2176,us_70133,114.0683126,40.4616584
loc_2898,yrdb2177,ds_25,115.2,34.96666667
loc_2899,yrdb2178,us_80400,104.9314861,36.42651052
loc_2900,yrdb2179,us_70164,111.8948555,39.62107747
loc_2901,yrdb2180,us_80074,110.5320053,37.2383537
loc_2902,yrdb2181,us_70459,108.0839948,36.58480345
loc_2903,yrdb2182,us_40080,112.132739,34.7640067
loc_2904,yrdb2183,us_40140,111.5459498,40.97079961
loc_2905,yrdb2183,us_40278,111.5391048,40.84132286
loc_2906,yrdb2185,us_80724,111.0173756,37.46776188
loc_2907,yrdb2186,ds_24,115.8651889,34.39795556
loc_2908,yrdb2187,us_70254,106.6585496,36.19342782
loc_2909,yrdb2187,us_80475,106.7116195,36.31231918
loc_2910,yrdb2188,us_20221,112.595094,34.66879951
loc_2911,yrdb2188,us_40167,112.6129482,34.69335249
loc_2912,yrdb2189,us_80167,110.1668146,35.52722009
loc_2913,yrdb2190,us_81154,107.7637757,35.90117162
loc_2914,yrdb2191,us_81183,106.3647504,34.7818946
loc_2915,yrdb2192,us_80169,110.3151091,35.32374618
loc_2916,yrdb2193,us_80545,106.3405148,34.32195036
loc_2917,yrdb2194,us_10045,111.8770727,36.48969968
loc_2918,yrdb2195,us_81171,107.3871805,35.02443775
loc_2919,yrdb2195,us_70454,107.3931068,34.98585504
loc_2920,yrdb2197,us_80333,101.8070825,36.3331386
loc_2921,yrdb2198,us_81088,102.9129126,35.61943536
loc_2922,yrdb2199,ds_1757,118.173625,34.04951389
loc_2923,yrdb2200,us_81177,105.6967627,34.47289348
loc_2924,yrdb2201,ds_948,103.8319417,36.06153611
loc_2925,yrdb2202,us_20023,111.0595658,37.58116573
loc_2926,yrdb2202,us_10134,111.0450405,37.47042202
loc_2927,yrdb2203,us_10091,110.6970423,35.54931351
loc_2928,yrdb2203,ds_446,110.7161583,35.58594444
loc_2929,yrdb2204,us_10048,111.8454365,35.70354
loc_2930,yrdb2205,us_20040,112.7484168,38.16015297
loc_2931,yrdb2205,us_10146,112.7217594,38.02721921
loc_2932,yrdb2207,ds_1546,104.0725583,30.65228056
loc_2933,yrdb2208,ds_1268,118.4878,36.6869
loc_2934,yrdb2209,us_70267,107.0358078,34.18411801
loc_2935,yrdb2209,us_80285,107.0984522,34.28201202
loc_2936,yrdb2210,us_80542,105.4612249,34.26287662
loc_2937,yrdb2211,us_70290,107.4650073,37.56030523
loc_2938,yrdb2211,us_80084,107.5067846,37.68155711
loc_2939,yrdb2212,us_80338,102.6959371,35.5437084
loc_2940,yrdb2213,ds_1254,120.1563028,33.35079722
loc_2941,yrdb2215,us_70242,106.6558158,37.37987741
loc_2942,yrdb2216,us_20165,110.9972908,34.9737435
loc_2943,yrdb2216,us_10081,110.9928408,34.9909345
loc_2944,yrdb2217,us_81165,107.3894526,35.22892379
loc_2945,yrdb2218,us_40182,113.0536389,34.77358693
loc_2946,yrdb2219,us_80342,102.6939486,35.54171991
loc_2947,yrdb2220,us_80579,108.3058528,35.77039309
loc_2948,yrdb2221,us_70262,106.3687716,34.70079768
loc_2949,yrdb2222,ds_441,114.4380389,34.83136111
loc_2950,yrdb2223,us_40062,110.5496057,34.56042677
loc_2951,yrdb2223,us_80002,110.552783,34.5285711
loc_2952,yrdb2225,ds_439,115.938325,35.60010833
loc_2953,yrdb2226,us_80697,112.4760427,37.21101831
loc_2954,yrdb2227,ds_440,115.1707639,34.7576
loc_2955,yrdb2228,us_80548,106.4427578,34.81044477
loc_2956,yrdb2229,us_81002,113.1054052,36.7770535
loc_2957,yrdb2230,us_40272,111.7829309,40.43647955
loc_2958,yrdb2230,us_40282,111.7507275,40.33986922
loc_2959,yrdb2231,us_30122,108.3424618,34.1051097
loc_2960,yrdb2232,ds_1245,118.5394083,33.01385278
loc_2961,yrdb2233,us_80833,114.2482549,39.68984343
loc_2962,yrdb2234,ds_844,104.0764194,38.6518
loc_2963,yrdb2235,ds_1309,117.2345167,39.10823333
loc_2964,yrdb2236,us_70310,108.9713062,35.86401036
loc_2965,yrdb2236,us_80133,109.0045992,35.91347564
loc_2966,yrdb2236,us_20264,108.9799188,35.9267855
loc_2967,yrdb2238,us_70425,114.0759238,39.49059691
loc_2968,yrdb2240,ds_825,114.68795,35.19881111
loc_2969,yrdb2240,ds_935,117.5548,32.87370278
loc_2970,yrdb2240,ds_1301,114.6630972,35.20197778
loc_2971,yrdb2240,ds_1310,116.4010444,39.90313333
loc_2972,yrdb2240,ds_1435,115.0153,35.7535
loc_2973,yrdb2240,ds_1667,110.5680417,36.99969444
loc_2974,yrdb2240,ds_1668,,
loc_2975,yrdb2241,ds_1221,114.2258361,36.21251389
loc_2976,yrdb2242,ds_691,119.1326528,33.53088889
loc_2977,yrdb2243,ds_1519,114.3867,36.09985278
loc_2978,yrdb2244,us_70406,111.3479274,35.91185443
loc_2979,yrdb2245,ds_1563,114.5650278,38.14512222
