name_id,name,ch_pinyin,yrdb_id,attestation
nm_2393,泥陽城,niyang cheng,yrdb1803,us_40209
nm_2394,泫氏,xuanshi,yrdb1804,us_10031
nm_2395,泫氏,xuanshi,yrdb1804, us_40003
nm_2396,泰安州,taian zhou,yrdb1805,ds_936
nm_2397,泰山,tai shan,yrdb1806,ds_1173
nm_2398,泰山,tai shan,yrdb1806, ds_1735
nm_2399,泰山廟,taishan miao,yrdb1807,ds_581
nm_2400,泰州,tai zhou,yrdb1808,ds_1497
nm_2401,泰平城,taiping cheng,yrdb1809,us_40257
nm_2402,澤州,ze zhou,yrdb1810,ds_1293
nm_2403,涇川,jing chuan,yrdb1811,ds_1027
nm_2404,涇州,jing zhou,yrdb1812,ds_1425
nm_2405,涇水,jing shui,yrdb1813,ds_1708
nm_2406,涇陽,jingyang,yrdb1814,us_30113
nm_2407,涇陽,jingyang,yrdb1814, ds_1028
nm_2408,涇陽,jingyang,yrdb1814, ds_1029
nm_2409,涇陽水堡,jingyangshui bao,yrdb1815,us_80088
nm_2410,洋州,yang zhou,yrdb1816,ds_1541
nm_2411,洛口,luo kou,yrdb1817,us_40183
nm_2412,洛口,luo kou,yrdb1817, ds_380
nm_2413,洛川舊縣,luochuanjiu xian,yrdb1818,us_80139
nm_2414,洛水橋,luoshui qiao,yrdb1819,us_40225
nm_2415,洛水浮橋,luoshuifu qiao,yrdb1820,us_30081
nm_2416,洛河,luo he,yrdb1821,ds_1602
nm_2417,洛都谷,luodou gu,yrdb1822,us_20243
nm_2418,洛門,luomen,yrdb1823,us_30030
nm_2419,洛陽,luoyang,yrdb1824,ds_1082
nm_2420,洛陽,luoyang,yrdb1824, ds_1422
nm_2421,洛陽,luoyang,yrdb1824, ds_1447
nm_2422,洛陽,luoyang,yrdb1824, ds_1357
nm_2423,洛陽小市,luoyangxiaoshi,yrdb1826,us_40162
nm_2424,洛陰,luoyin,yrdb1827,us_10096
nm_2425,津梁鎮,jinliang zhen,yrdb1828,us_80715
nm_2426,津陽,jinyang,yrdb1829,ds_1418
nm_2427,洧川,wei chuan,yrdb1830,ds_1190
nm_2428,洧水,wei shui,yrdb1831,ds_1651
nm_2429,洪關,hong guan,yrdb1832,us_70365
nm_2430,洪關,hong guan,yrdb1832, us_80003
nm_2431,洪關,hong guan,yrdb1832, us_40067
nm_2432,洪善鎮,hongshan zhen,yrdb1833,us_70089
nm_2433,洪善鎮,hongshan zhen,yrdb1833, us_80745
nm_2434,洪家口,hongjia kou,yrdb1834,ds_228
nm_2435,洪州,hong zhou,yrdb1835,ds_1390
nm_2436,洪廣營堡,hongguangying bao,yrdb1837,us_80452
nm_2437,洪廣營堡,hongguangying bao,yrdb1837, us_70228
nm_2438,洪德城,hongde cheng,yrdb1838,us_70456
nm_2439,洪澤,hongze,yrdb1839,ds_506
nm_2440,洪洞城,hongdong cheng,yrdb1840,us_40290
nm_2441,洪濤,hongtao,yrdb1841,us_70403
nm_2442,洪湖,honghu,yrdb1842,ds_1695
nm_2443,洪邵灣,hongshao wan,yrdb1843,ds_229
nm_2444,洺州,ming zhou,yrdb1844,ds_1452
nm_2445,窪子頭,wazitou,yrdb1845,ds_614
nm_2446,淺口鎮,qiankou zhen,yrdb1846,ds_465
nm_2447,濁河,zhuo he,yrdb1847,ds_1761
nm_2448,濟北,jibei,yrdb1849,ds_1404
nm_2449,濟北,jibei,yrdb1849, ds_1602
nm_2450,濟北埽,jibei sao,yrdb1850,ds_272
nm_2451,濟南,jinan,yrdb1852,ds_1011
nm_2452,濟南,jinan,yrdb1852, ds_1405
nm_2453,濟南,jinan,yrdb1852, ds_1051
nm_2454,濟寧,jining,yrdb1854,ds_422
nm_2455,濟寧,jining,yrdb1854, ds_1012
nm_2456,濟寧,jining,yrdb1854, ds_1406
nm_2457,濟寧路,jining lu,yrdb1855,ds_927
nm_2458,濟寧路,jining lu,yrdb1855, ds_1538
nm_2459,濟州,ji zhou,yrdb1856,ds_1017
nm_2460,濟州,ji zhou,yrdb1856, ds_1138
nm_2461,濟州,ji zhou,yrdb1856, ds_1408
nm_2462,濟河,ji he,yrdb1857,ds_1704
nm_2463,濟河,ji he,yrdb1857, ds_1403
nm_2464,濟源,jiyuan,yrdb1858,ds_1016
nm_2465,濟陽,jiyang,yrdb1859,ds_3
nm_2466,濟陽,jiyang,yrdb1859, ds_167
nm_2467,濟陽,jiyang,yrdb1859, ds_193
nm_2468,濟陽,jiyang,yrdb1859, ds_493
nm_2469,濟陽,jiyang,yrdb1859, ds_519
nm_2470,濟陽,jiyang,yrdb1859, ds_520
nm_2471,濟陽,jiyang,yrdb1859, ds_634
nm_2472,濟陽,jiyang,yrdb1859, ds_1013
nm_2473,濟陽鎮,jiyang zhen,yrdb1861,ds_273
nm_2474,濟陰,jiyin,yrdb1862,ds_1014
nm_2475,濟陰,jiyin,yrdb1862, ds_1407
nm_2476,濟陰,jiyin,yrdb1862, ds_649
nm_2477,濟陰,jiyin,yrdb1862, ds_1015
nm_2478,渾津村,hunjin cun,yrdb1864,us_80603
nm_2479,渾津村,hunjin cun,yrdb1864, us_81055
nm_2480,渾津河,hunjin he,yrdb1865,ds_1703
nm_2481,潯中,xunzhong,yrdb1866,us_30089
nm_2482,浙江,zhejiang,yrdb1867,ds_1664
nm_2483,浙西路,zhexi lu,yrdb1868,ds_1665
nm_2484,浚儀縣,junyi xian,yrdb1869,ds_1039
nm_2485,浚縣,xun xian,yrdb1870,ds_1038
nm_2486,浚縣,xun xian,yrdb1870, ds_1432
nm_2487,浢津,dou jin,yrdb1872,us_30054
nm_2488,浢津,dou jin,yrdb1872, us_40065
nm_2489,浦口,pu kou,yrdb1873,ds_453
nm_2490,浮橋,fu qiao,yrdb1874,ds_156
nm_2491,海豐廳,haifeng ting,yrdb1875,ds_973
nm_2492,海剌都營,hailadou ying,yrdb1876,us_70192
nm_2493,海口,hai kou,yrdb1877,ds_196
nm_2494,海口俞家灘,haikouyujia tan,yrdb1878,ds_197
nm_2495,海安,haian,yrdb1879,ds_971
nm_2496,海安,haian,yrdb1879, ds_972
nm_2497,海州,hai zhou,yrdb1881,ds_1380
nm_2498,海阜廳,haifu ting,yrdb1882,ds_974
nm_2499,塗山,tu shan,yrdb1883,ds_1739
nm_2500,塗水鄉,tushui xiang,yrdb1884,us_20117
nm_2501,涅,nie,yrdb1885,us_10036
nm_2502,消河堡,xiaohe bao,yrdb1886,us_70194
nm_2503,消河堡,xiaohe bao,yrdb1886, us_80491
nm_2504,涉城,she cheng,yrdb1888,us_40116
nm_2505,涉城,she cheng,yrdb1888, us_40259
nm_2506,涉城,she cheng,yrdb1888, us_10154
nm_2507,澇川,lao chuan,yrdb1889,us_80298
nm_2508,澇店鎮,laodian zhen,yrdb1890,us_80228
nm_2509,潤城,run cheng,yrdb1891,us_70078
nm_2510,潤州,run zhou,yrdb1892,ds_1475
nm_2511,澗口,jian kou,yrdb1893,ds_280
nm_2512,涪州,fu zhou,yrdb1894,ds_1372
nm_2513,淄川鎮,zichuan zhen,yrdb1895,us_70353
nm_2514,淄州,zi zhou,yrdb1896,ds_346
nm_2515,淄州,zi zhou,yrdb1896, ds_1570
nm_2516,硤石站,xiashi zhan,yrdb1897,us_70492
nm_2517,淇縣,qi xian,yrdb1898,ds_1121
nm_2518,淮南,huainan,yrdb1899,ds_1598
nm_2519,淮南,huainan,yrdb1899, ds_1770
nm_2520,淮南,huainan,yrdb1899, ds_1599
nm_2521,淮南,huainan,yrdb1899, ds_1600
nm_2522,淮安,huaian,yrdb1901,ds_61
nm_2523,淮安,huaian,yrdb1901, ds_94
nm_2524,淮安,huaian,yrdb1901, ds_563
nm_2525,淮安,huaian,yrdb1901, ds_683
nm_2526,淮安,huaian,yrdb1901, ds_998
nm_2527,淮安,huaian,yrdb1901, ds_999
nm_2528,淮安,huaian,yrdb1901, ds_1000
nm_2529,淮安府,huaian fu,yrdb1903,ds_458
nm_2530,淮安府,huaian fu,yrdb1903, ds_680
nm_2531,淮安府,huaian fu,yrdb1903, ds_755
nm_2532,淮安府,huaian fu,yrdb1903, ds_1134
nm_2533,淮安府,huaian fu,yrdb1903, ds_1182
nm_2534,淮安府,huaian fu,yrdb1903, ds_1396
nm_2535,淮安路,huaian lu,yrdb1904,ds_1147
nm_2536,淮水,huai shui,yrdb1905,ds_1699
nm_2537,淮陽,huaiyang,yrdb1906,ds_1397
nm_2538,淮陽軍,huaiyang jun,yrdb1907,ds_178
nm_2539,淮陰,huaiyin,yrdb1908,ds_158
nm_2540,深州,shen zhou,yrdb1909,ds_1208
nm_2541,深州,shen zhou,yrdb1909, ds_1478
nm_2542,混懷障,hunhuaizhang,yrdb1910,us_20098
nm_2543,清豐縣,qingfeng xian,yrdb1911,ds_1133
nm_2544,清儲鎮,qingchu zhen,yrdb1912,us_80801
nm_2545,清州,qing zhou,yrdb1913,ds_1470
nm_2546,清平關,qingping guan,yrdb1914,us_70280
nm_2547,清平堡,qingping bao,yrdb1915,us_70307
nm_2548,清平堡,qingping bao,yrdb1915, us_80061
nm_2549,清水關,qingshui guan,yrdb1916,us_80110
nm_2550,清水堡,qingshui bao,yrdb1917,us_80041
nm_2551,清水堡,qingshui bao,yrdb1917, us_70340
nm_2552,清水工,qingshuigong,yrdb1918,us_80340
nm_2553,清水潭,qingshuitan,yrdb1919,ds_477
nm_2554,清水營,qingshui ying,yrdb1920,us_70238
nm_2555,清水營,qingshui ying,yrdb1920, us_80459
nm_2556,清水鎮,qingshui zhen,yrdb1921,ds_478
nm_2557,清水驛,qingshui yi,yrdb1922,us_80388
nm_2558,清水驛,qingshui yi,yrdb1922, us_70180
nm_2559,清江,qingjiang,yrdb1923,ds_1726
nm_2560,清江浦,qingjiangpu,yrdb1924,ds_476
nm_2561,清河,qing he,yrdb1925,ds_87
nm_2562,清河縣,qinghe xian,yrdb1926,ds_32
nm_2563,清河縣,qinghe xian,yrdb1926, ds_210
nm_2564,清河縣,qinghe xian,yrdb1926, ds_316
nm_2565,清河縣,qinghe xian,yrdb1926, ds_592
nm_2566,清河縣,qinghe xian,yrdb1926, ds_594
nm_2567,清河縣,qinghe xian,yrdb1926, ds_638
nm_2568,清河縣,qinghe xian,yrdb1926, ds_659
nm_2569,清河縣,qinghe xian,yrdb1926, ds_667
nm_2570,清河縣,qinghe xian,yrdb1926, ds_814
nm_2571,清河縣,qinghe xian,yrdb1926, ds_1134
nm_2572,清河口,qinghe kou,yrdb1927,ds_475
nm_2573,清湫,qingqiu,yrdb1928,us_70466
nm_2574,清源鄉,qingyuan xiang,yrdb1929,us_80690
nm_2575,清源縣,qingyuan xian,yrdb1930,ds_766
nm_2576,清風寺,qingfeng si,yrdb1931,us_80056
nm_2577,澠池,mianchi,yrdb1932,us_10063
nm_2578,澠池,mianchi,yrdb1932, us_40002
nm_2579,渝州,yu zhou,yrdb1933,ds_1555
nm_2580,渠口堡,qukou bao,yrdb1934,us_80424
nm_2581,渤海縣,bohai xian,yrdb1935,ds_886
nm_2582,溫縣,wen xian,yrdb1936,ds_1197
nm_2583,溫家口,wenjia kou,yrdb1937,ds_654
nm_2584,溫州廟,wenzhou miao,yrdb1938,ds_655
nm_2585,溫殊古寺,wenshugu si,yrdb1939,us_80347
nm_2586,溫泉,wenquan,yrdb1940,us_70386
nm_2587,溫泉,wenquan,yrdb1940, us_70064
nm_2588,溫泉,wenquan,yrdb1940, us_80739
nm_2589,溫泉堡,wenquan bao,yrdb1941,us_80576
nm_2590,渭北,weibei,yrdb1943,ds_900
nm_2591,渭北,weibei,yrdb1943, ds_1114
nm_2592,渭南,weinan,yrdb1944,ds_1194
nm_2593,渭南,weinan,yrdb1944, ds_1654
nm_2594,渭城,wei cheng,yrdb1945,us_30118
nm_2595,渭橋,wei qiao,yrdb1946,ds_648
nm_2596,渭水,wei shui,yrdb1947,ds_1743
nm_2597,湖,hu,yrdb1948,us_10068
nm_2598,湖北,hubei,yrdb1949,ds_1769
nm_2599,湖城,hu cheng,yrdb1950,ds_1391
nm_2600,湖城站,hucheng zhan,yrdb1951,us_70489
nm_2601,湖州,hu zhou,yrdb1952,ds_1392
nm_2602,湖廣,huguang,yrdb1953,ds_1596
nm_2603,湖村鋪,hucun pu,yrdb1954,ds_242
nm_2604,湖灘河朔,hutanheshuo,yrdb1955,us_80606
nm_2605,湖灘河朔,hutanheshuo,yrdb1955, us_81074
nm_2606,湛城,zhan cheng,yrdb1956,us_20175
nm_2607,湟水,huang shui,yrdb1957,ds_1701
nm_2608,湫頭鎮,qiutou zhen,yrdb1958,us_70309
nm_2609,湫頭鎮,qiutou zhen,yrdb1958, us_80584
nm_2610,湫水河,qiushui he,yrdb1959,ds_1727
nm_2611,湮陽亭,yanyang ting,yrdb1960,us_40179
nm_2612,源渦鎮,yuanwo zhen,yrdb1961,us_80702
nm_2613,溞溝,sao gou,yrdb1962,ds_495
nm_2614,滁,chu,yrdb1963,ds_897
nm_2615,滑縣,hua xian,yrdb1964,ds_992
nm_2616,滑縣,hua xian,yrdb1964, ds_24
nm_2617,滑縣,hua xian,yrdb1964, ds_146
nm_2618,滑縣,hua xian,yrdb1964, ds_198
nm_2619,滑縣,hua xian,yrdb1964, ds_598
nm_2620,滑縣,hua xian,yrdb1964, ds_1049
nm_2621,滑縣,hua xian,yrdb1964, ds_1071
nm_2622,滑縣,hua xian,yrdb1964, ds_1280
nm_2623,滑縣,hua xian,yrdb1964, ds_1394
nm_2624,滑石澗堡,huashijian bao,yrdb1966,us_80657
nm_2625,滕州,teng zhou,yrdb1967,ds_1102
nm_2626,滿夷谷,manyi gu,yrdb1968,us_20192
nm_2627,滿浦,manpu,yrdb1969,ds_403
nm_2628,濱縣,bin xian,yrdb1970,ds_881
nm_2629,濱州,bin zhou,yrdb1971,ds_125
nm_2630,濱州,bin zhou,yrdb1971, ds_881
nm_2631,濱州,bin zhou,yrdb1971, ds_1328
nm_2632,灘歌鎮,tange zhen,yrdb1972,us_81129
nm_2633,滹沱河,hutuo he,yrdb1973,ds_1696
nm_2634,漫坪,man ping,yrdb1974,us_81100
nm_2635,漳河,zhang he,yrdb1975,ds_1758
nm_2636,潘家堂,panjiatang,yrdb1976,ds_436
nm_2637,潘家屯,panjia tun,yrdb1977,ds_437
nm_2638,潘崗,pangang,yrdb1978,ds_435
nm_2639,潘莊,pan zhuang,yrdb1979,ds_438
nm_2640,潛亭,qian ting,yrdb1980,us_40159
nm_2641,潞,lu,yrdb1981,us_20035
nm_2642,潞,lu,yrdb1981, us_40117
nm_2643,潞,lu,yrdb1981, ds_1446
nm_2644,潭口寺,tankou si,yrdb1984,ds_583
nm_2645,潼關,tong guan,yrdb1985,us_30004
nm_2646,潼關,tong guan,yrdb1985, us_30052
nm_2647,潼關,tong guan,yrdb1985, us_70471
nm_2648,潼關,tong guan,yrdb1985, us_40016
nm_2649,潼關,tong guan,yrdb1985, us_40030
nm_2650,潼關,tong guan,yrdb1985, us_40060
nm_2651,潼關,tong guan,yrdb1985, us_40276
nm_2652,潼關,tong guan,yrdb1985, ds_610
nm_2653,潼關,tong guan,yrdb1985, ds_1187
nm_2654,澶州,chan zhou,yrdb1986,ds_46
nm_2655,澶州,chan zhou,yrdb1986, ds_156
nm_2656,澶州,chan zhou,yrdb1986, ds_223
nm_2657,澶州,chan zhou,yrdb1986, ds_500
nm_2658,澶州,chan zhou,yrdb1986, ds_565
nm_2659,澶州,chan zhou,yrdb1986, ds_621
nm_2660,澶州,chan zhou,yrdb1986, ds_623
nm_2661,澶州,chan zhou,yrdb1986, ds_711
nm_2662,澶州,chan zhou,yrdb1986, ds_779
nm_2663,澶州,chan zhou,yrdb1986, ds_922
nm_2664,澶州,chan zhou,yrdb1986, ds_1056
nm_2665,澶州,chan zhou,yrdb1986, ds_1336
nm_2666,澶淵,chanyuan,yrdb1987,ds_889
nm_2667,澶淵,chanyuan,yrdb1987, ds_1335
nm_2668,濠州,hao zhou,yrdb1988,ds_1382
nm_2669,濩澤,huoze,yrdb1989,us_10025
nm_2670,濮陽,puyang,yrdb1992,ds_68
nm_2671,濮陽,puyang,yrdb1992, ds_76
nm_2672,濮陽,puyang,yrdb1992, ds_244
nm_2673,濮陽,puyang,yrdb1992, ds_622
nm_2674,濮陽,puyang,yrdb1992, ds_1118
nm_2675,濮陽,puyang,yrdb1992, ds_1117
nm_2676,濮陽,puyang,yrdb1992, ds_313
nm_2677,濮陽,puyang,yrdb1992, ds_357
nm_2678,濮陽,puyang,yrdb1992, ds_924
nm_2679,濮陽,puyang,yrdb1992, ds_1461
nm_2680,瀛州,ying zhou,yrdb1993,ds_298
nm_2681,瀛州,ying zhou,yrdb1993, ds_319
nm_2682,瀛州,ying zhou,yrdb1993, ds_1548
nm_2683,灞橋鎮,baqiao zhen,yrdb1994,us_80249
nm_2684,火燒鎮,huoshao zhen,yrdb1995,us_80266
nm_2685,灰城子,huichengzi,yrdb1996,us_70333
nm_2686,灰溝營堡,huigouying bao,yrdb1997,us_70026
nm_2687,灰溝營堡,huigouying bao,yrdb1997, us_70338
nm_2688,灰谷堆,huigudui,yrdb1998,ds_262
nm_2689,靈縣,ling xian,yrdb2000,ds_417
nm_2690,靈臺,lingtai,yrdb2001,us_20223
nm_2691,靈臺,lingtai,yrdb2001, us_40170
nm_2692,靈臺,lingtai,yrdb2001, ds_1073
nm_2693,靈壁縣,lingbi xian,yrdb2002,ds_73
nm_2694,靈壁縣,lingbi xian,yrdb2002, ds_108
nm_2695,靈壁縣,lingbi xian,yrdb2002, ds_310
nm_2696,靈壁縣,lingbi xian,yrdb2002, ds_539
nm_2697,靈壁縣,lingbi xian,yrdb2002, ds_540
nm_2698,靈壁縣,lingbi xian,yrdb2002, ds_1070
nm_2699,靈壁縣,lingbi xian,yrdb2002, ds_1068
nm_2700,靈寶,lingbao,yrdb2003,ds_1069
nm_2701,靈寶,lingbao,yrdb2003, ds_152
nm_2702,靈寶河,lingbao he,yrdb2005,ds_1476
nm_2703,靈州,ling zhou,yrdb2006,ds_425
nm_2704,靈州,ling zhou,yrdb2006, ds_1444
nm_2705,靈平埽,lingping sao,yrdb2007,ds_348
nm_2706,靈武谷,lingwu gu,yrdb2008,us_20253
nm_2707,靈河縣,linghe xian,yrdb2009,ds_1071
nm_2708,靈照寺,lingzhao si,yrdb2010,us_70029
nm_2709,靈璧縣,lingbi xian,yrdb2011,ds_347
nm_2710,靈石縣,lingshi xian,yrdb2012,ds_1072
nm_2711,煙墩,yandun,yrdb2014,ds_741
nm_2712,煙筒溝,yantong gou,yrdb2015,us_80392
nm_2713,焉氏塞,yanshisai,yrdb2016,us_10125
nm_2714,焦,jiao,yrdb2017,us_10061
nm_2715,焦丘,jiao qiu,yrdb2018,ds_287
nm_2716,焦口寨,jiaokou zhai,yrdb2019,us_80835
nm_2717,焦家,jiaojia,yrdb2020,ds_285
nm_2718,焦家巷,jiaojiaxiang,yrdb2021,us_80232
nm_2719,焦家潭,jiaojiatan,yrdb2022,ds_286
nm_2720,焦村,jiao cun,yrdb2023,us_70366
nm_2721,焦村,jiao cun,yrdb2023, us_81157
nm_2722,焦韓店,jiaohandian,yrdb2024,us_80499
nm_2723,熙州,xi zhou,yrdb2025,ds_1515
nm_2724,燕南,yannan,yrdb2026,ds_1659
nm_2725,燕只哥赤斤站,yanzhigechijin zhan,yrdb2027,us_70420
nm_2726,燕子口,yanzi kou,yrdb2028,ds_746
nm_2727,燕山,yan shan,yrdb2029,ds_1751
nm_2728,燕昌城,yanchang cheng,yrdb2030,us_40142
nm_2729,牛尾莊,niuwei zhuang,yrdb2031,us_70095
nm_2730,牛尾莊,niuwei zhuang,yrdb2031, us_80864
nm_2731,牛屯,niu tun,yrdb2033,ds_434
nm_2732,牛市屯,niushi tun,yrdb2034,ds_433
nm_2733,牛心堡,niuxin bao,yrdb2035,us_80633
nm_2734,牛村寨,niucun zhai,yrdb2036,us_80873
nm_2735,牛武鎮,niuwu zhen,yrdb2037,us_80137
nm_2736,牛渡鎮,niudu zhen,yrdb2038,us_80922
nm_2737,牛皮嶺站,niupiling zhan,yrdb2039,us_70423
nm_2738,牧師苑,mushi yuan,yrdb2040,us_20102
nm_2739,牧苑,mu yuan,yrdb2041,us_20248
nm_2740,特門庫珠,temenkuzhu,yrdb2042,us_81081
nm_2741,犨氏鄉亭,choushixiang ting,yrdb2043,us_20069
nm_2742,狄道,di dao,yrdb2044,us_10113
nm_2743,狄道,di dao,yrdb2044, us_40024
nm_2744,狐槃,hupan,yrdb2045,us_20252
nm_2745,獨店,dudian,yrdb2046,us_81173
nm_2746,狼孟,langmeng,yrdb2047,us_20041
nm_2747,狼孟,langmeng,yrdb2047, us_10140
nm_2748,狼石溝,langshi gou,yrdb2048,ds_315
nm_2749,狼石溝,langshi gou,yrdb2048, ds_314
nm_2750,玉峽關,yuxia guan,yrdb2050,us_70159
nm_2751,玉峽關,yuxia guan,yrdb2050, us_80995
nm_2752,玉林,yulin,yrdb2051,us_70041
nm_2753,玉泉營,yuquan ying,yrdb2052,us_70211
nm_2754,玉泉營,yuquan ying,yrdb2052, us_80436
nm_2755,玉清昭應宮,yuqingzhaoying gong,yrdb2054,ds_795
nm_2756,玉皇閣,yuhuangge,yrdb2055,ds_794
nm_2757,玉社津,yushe jin,yrdb2056,us_40160
nm_2758,王供埽,wanggong sao,yrdb2057,ds_628
nm_2759,王八埽,wangba sao,yrdb2058,ds_621
nm_2760,王公堤,wanggong di,yrdb2059,ds_627
nm_2761,王可寨,wangke zhai,yrdb2060,us_80999
nm_2762,王吳堡,wangwu bu,yrdb2061,ds_644
nm_2763,王城,wang cheng,yrdb2062,us_20158
nm_2764,王城,wang cheng,yrdb2062, us_10071
nm_2765,王城堌,wangchenggu,yrdb2063,ds_622
nm_2766,王官谷,wangguan gu,yrdb2064,us_70003
nm_2767,王家口,wangjia kou,yrdb2065,ds_632
nm_2768,王家園,wangjiayuan,yrdb2066,ds_639
nm_2769,王家圈,wangjiaquan,yrdb2067,ds_634
nm_2770,王家圈,wangjiaquan,yrdb2067, ds_635
nm_2771,王家坪,wangjia ping,yrdb2068,us_80128
nm_2772,王家堂,wangjiatang,yrdb2069,ds_637
nm_2773,王家堡,wangjia pu,yrdb2070,us_81174
nm_2774,王家寨,wangjia zhai,yrdb2071,us_80625
nm_2775,王家山閘,wangjiashanzha,yrdb2072,ds_636
nm_2776,王家莊堡,wangjiazhuang bao,yrdb2073,us_80839
nm_2777,王家店,wangjiadian,yrdb2074,ds_630
nm_2778,王家河,wangjia he,yrdb2075,us_80534
nm_2779,王家碼頭,wangjiamatou,yrdb2076,ds_633
nm_2780,王家營,wangjia ying,yrdb2077,ds_638
nm_2781,王家角鎮,wangjiajiao zhen,yrdb2078,us_80132
nm_2782,王家道口,wangjiadao kou,yrdb2079,ds_629
nm_2783,王家集,wangjia ji,yrdb2080,ds_631
nm_2784,王寮鎮,wangliao zhen,yrdb2081,us_80211
nm_2785,王封村,wangfeng cun,yrdb2082,us_80684
nm_2786,王平莊,wangping zhuang,yrdb2083,ds_642
nm_2787,王莊,wang zhuang,yrdb2084,ds_646
nm_2788,王曲堡,wangqu bao,yrdb2085,us_80947
nm_2789,王村,wang cun,yrdb2086,ds_624
nm_2790,王村廠,wangcunchang,yrdb2087,ds_625
nm_2791,王村口,wangcun kou,yrdb2088,ds_626
nm_2792,王村堡,wangcun bao,yrdb2089,us_81162
nm_2793,王村鎮,wangcun zhen,yrdb2090,us_80794
nm_2794,王橋渡,wangqiao du,yrdb2091,ds_643
nm_2795,王楚埽,wangchu sao,yrdb2092,ds_623
nm_2796,王河渠,wanghe qu,yrdb2093,ds_1742
nm_2797,王牌口,wangpai kou,yrdb2094,ds_641
nm_2798,王簡口,wangjian kou,yrdb2095,ds_640
nm_2799,王營,wang ying,yrdb2096,ds_645
nm_2800,王家營,wangjia ying,yrdb2097,ds_620
nm_2801,琵子岡,pizigang,yrdb2098,ds_447
nm_2802,瑕城,xia cheng,yrdb2099,us_20154
nm_2803,瑕陽,xiayang,yrdb2100,us_10078
nm_2804,環轅,huanyuan,yrdb2101,us_40099
nm_2805,瓜州,gua zhou,yrdb2102,ds_1375
nm_2806,瓠子口,huzi kou,yrdb2103,ds_244
nm_2807,瓦雲驛,wayun yi,yrdb2104,us_81164
nm_2808,瓦亭,wa ting,yrdb2105,us_20257
nm_2809,瓦亭,wa ting,yrdb2105, us_40048
nm_2810,瓦亭,wa ting,yrdb2105, us_40189
nm_2811,瓦亭,wa ting,yrdb2105, us_40039
nm_2812,瓦亭關,wating guan,yrdb2106,us_70257
nm_2813,瓦亭關,wating guan,yrdb2106, us_80493
nm_2814,瓦亭關,wating guan,yrdb2106, us_70444
nm_2815,瓦亭子,watingzi,yrdb2107,ds_615
nm_2816,瓦子灘,wazi tan,yrdb2109,ds_616
nm_2817,瓦窯口,wayao kou,yrdb2110,us_80812
nm_2818,瓦窯堡,wayao bu,yrdb2111,us_80101
nm_2819,瓷窯口,ciyao kou,yrdb2112,us_70137
nm_2820,甄家灣,zhenjia wan,yrdb2113,us_80123
nm_2821,甘亭,gan ting,yrdb2114,us_20053
nm_2822,甘亭,gan ting,yrdb2114, us_20143
nm_2823,甘亭,gan ting,yrdb2114, us_40229
nm_2824,甘泉,ganquan,yrdb2116,us_20016
nm_2825,甘泉寺,ganquan si,yrdb2117,us_81178
nm_2826,甘洛城,ganluo cheng,yrdb2118,us_40173
nm_2827,甘洛城,ganluo cheng,yrdb2118, us_20212
nm_2828,甘羅城,ganluo cheng,yrdb2119,ds_161
nm_2829,甘肅,gansu,yrdb2120,ds_336
nm_2830,甘肅,gansu,yrdb2120, ds_948
nm_2831,甘肅,gansu,yrdb2120, ds_1032
nm_2832,甘肅,gansu,yrdb2120, ds_1388
nm_2833,甘肅,gansu,yrdb2120, ds_1575
nm_2834,甘肅,gansu,yrdb2120, ds_1766
nm_2835,甘肅南部,gansunanbu,yrdb2121,ds_1576
nm_2836,甘草城,gancao cheng,yrdb2122,us_40299
nm_2837,甘草店,gancaodian,yrdb2123,us_81118
nm_2838,甘都堂堡,gandutang bao,yrdb2124,us_80329
nm_2839,甜水堡,tianshui bao,yrdb2125,us_70247
nm_2840,甜水堡,tianshui bao,yrdb2125, us_80471
nm_2841,田家會鎮,tianjiahui zhen,yrdb2126,us_80726
nm_2842,田家寨,tianjia zhai,yrdb2127,us_80326
nm_2843,田家廟,tianjia miao,yrdb2128,ds_600
nm_2844,田家樓,tianjialou,yrdb2129,ds_599
nm_2845,田峪口,tianyu kou,yrdb2130,us_80237
nm_2846,田莊堡,tianzhuang bao,yrdb2131,us_80078
nm_2847,田羊口,tianyang kou,yrdb2132,us_80813
nm_2848,田辟,tianpi,yrdb2133,us_20111
nm_2849,申中,shenzhong,yrdb2134,us_80322
nm_2850,申家潭,shenjiatan,yrdb2135,ds_509
nm_2851,界河口,jiehe kou,yrdb2136,us_70059
nm_2852,界河口,jiehe kou,yrdb2136, us_80672
nm_2853,界石堡,jieshi bao,yrdb2137,us_81125
nm_2854,留城,liu cheng,yrdb2138,ds_360
nm_2855,留城,liu cheng,yrdb2138, ds_1075
nm_2856,番須口,fanxu kou,yrdb2139,us_20131
nm_2857,畿南,jinan,yrdb2140,ds_1601
nm_2858,登,deng,yrdb2141,ds_1353
nm_2859,白元鎮,baiyuan zhen,yrdb2142,us_80035
nm_2860,白吉原,baijiyuan,yrdb2143,us_80197
nm_2861,白咀莊,baiju zhuang,yrdb2144,us_81099
nm_2862,白土,baitu,yrdb2145,us_30047
nm_2863,白坡,baipo,yrdb2146,ds_26
nm_2864,察罕城,chahan cheng,yrdb2147,us_70295
nm_2865,白塔,baita,yrdb2148,us_80612
nm_2866,白塔兒站,baitaer zhan,yrdb2149,us_70482
nm_2867,白塔寺,baita si,yrdb2150,us_80371
