,yrdb_id,place,event
4803,yrdb1139,ds_967,ev_1374
4804,yrdb1139,ds_967,ev_1375
4805,yrdb1139,ds_967,ev_1376
4806,yrdb1139,ds_967,ev_1381
4807,yrdb1139,ds_967,ev_1382
4808,yrdb1139,ds_967,ev_1386
4809,yrdb1139,ds_967,ev_1389
4810,yrdb1139,ds_967,ev_1392
4811,yrdb1139,ds_967,ev_1394
4812,yrdb1139,ds_967,ev_1395
4813,yrdb1139,ds_967,ev_1401
4814,yrdb1139,ds_967,ev_1405
4815,yrdb1139,ds_967,ev_1406
4816,yrdb1139,ds_967,ev_1424
4817,yrdb1139,ds_967,ev_1437
4818,yrdb1139,ds_967,ev_1443
4819,yrdb1139,ds_967,ev_1453
4820,yrdb1139,ds_967,ev_1583
4821,yrdb1139,ds_967,ev_1585
4822,yrdb1139,ds_967,ev_1622
4823,yrdb1139,ds_967,ev_1625
4824,yrdb1139,ds_967,ev_1735
4825,yrdb1139,ds_967,ev_1749
4826,yrdb1139,ds_967,ev_1753
4827,yrdb1139,ds_967,ev_1754
4828,yrdb1139,ds_967,ev_1756
4829,yrdb1139,ds_967,ev_1759
4830,yrdb1139,ds_967,ev_1764
4831,yrdb1139,ds_967,ev_1774
4832,yrdb1139,ds_967,ev_1864
4833,yrdb1139,ds_967,ev_2070
4834,yrdb1139,ds_967,ev_2077
4835,yrdb1765,ds_967,ev_1155
4836,yrdb1765,ds_967,ev_1283
4837,yrdb1765,ds_967,ev_1304
4838,yrdb1765,ds_967,ev_1309
4839,yrdb1765,ds_967,ev_1317
4840,yrdb1765,ds_967,ev_1342
4841,yrdb1765,ds_967,ev_1353
4842,yrdb1765,ds_967,ev_1362
4843,yrdb1765,ds_967,ev_1365
4844,yrdb1765,ds_967,ev_1367
4845,yrdb1765,ds_967,ev_1370
4846,yrdb1765,ds_967,ev_1372
4847,yrdb1765,ds_967,ev_1373
4848,yrdb1765,ds_967,ev_1374
4849,yrdb1765,ds_967,ev_1375
4850,yrdb1765,ds_967,ev_1376
4851,yrdb1765,ds_967,ev_1381
4852,yrdb1765,ds_967,ev_1382
4853,yrdb1765,ds_967,ev_1386
4854,yrdb1765,ds_967,ev_1389
4855,yrdb1765,ds_967,ev_1392
4856,yrdb1765,ds_967,ev_1394
4857,yrdb1765,ds_967,ev_1395
4858,yrdb1765,ds_967,ev_1401
4859,yrdb1765,ds_967,ev_1405
4860,yrdb1765,ds_967,ev_1406
4861,yrdb1765,ds_967,ev_1424
4862,yrdb1765,ds_967,ev_1437
4863,yrdb1765,ds_967,ev_1443
4864,yrdb1765,ds_967,ev_1453
4865,yrdb1765,ds_967,ev_1583
4866,yrdb1765,ds_967,ev_1585
4867,yrdb1765,ds_967,ev_1622
4868,yrdb1765,ds_967,ev_1625
4869,yrdb1765,ds_967,ev_1735
4870,yrdb1765,ds_967,ev_1749
4871,yrdb1765,ds_967,ev_1753
4872,yrdb1765,ds_967,ev_1754
4873,yrdb1765,ds_967,ev_1756
4874,yrdb1765,ds_967,ev_1759
4875,yrdb1765,ds_967,ev_1764
4876,yrdb1765,ds_967,ev_1774
4877,yrdb1765,ds_967,ev_1864
4878,yrdb1765,ds_967,ev_2070
4879,yrdb1765,ds_967,ev_2077
4880,yrdb1139,ds_1275,ev_1583
4881,yrdb1139,ds_1275,ev_1625
4882,yrdb1139,ds_1275,ev_1626
4883,yrdb1139,ds_1275,ev_2053
4884,yrdb1139,ds_1275,ev_2280
4885,yrdb1139,ds_1275,ev_2305
4886,yrdb1139,ds_1275,ev_3012
4887,yrdb1139,ds_1275,ev_1523
4888,yrdb1655,ds_1275,ev_1583
4889,yrdb1655,ds_1275,ev_1625
4890,yrdb1655,ds_1275,ev_1626
4891,yrdb1655,ds_1275,ev_2053
4892,yrdb1655,ds_1275,ev_2280
4893,yrdb1655,ds_1275,ev_2305
4894,yrdb1655,ds_1275,ev_3012
4895,yrdb1655,ds_1275,ev_1523
4896,yrdb1139,ds_1377,ev_2923
4897,yrdb3152,ds_1377,ev_2923
4898,yrdb1139,ds_1378,ev_1480
4899,yrdb1139,ds_1378,ev_1167
4900,yrdb1147,ds_1103,ev_1167
4901,yrdb1147,ds_1103,ev_221
4902,yrdb1160,ds_1103,ev_1167
4903,yrdb1160,ds_1103,ev_221
4904,yrdb1149,ds_445,ev_2502
4905,yrdb1150,ds_1296,ev_1391
4906,yrdb1152,ds_1247,ev_271
4907,yrdb1152,ds_1247,ev_272
4908,yrdb1152,ds_1247,ev_273
4909,yrdb1152,ds_1247,ev_541
4910,yrdb1152,ds_1247,ev_1609
4911,yrdb1153,ds_736,ev_1982
4912,yrdb1153,ds_736,ev_1976
4913,yrdb1153,ds_736,ev_2306
4914,yrdb1154,ds_1657,ev_61
4915,yrdb1155,ds_1248,ev_2445
4916,yrdb1155,ds_1248,ev_2837
4917,yrdb1155,ds_1248,ev_2935
4918,yrdb1155,ds_1248,ev_2971
4919,yrdb1156,ds_732,ev_2073
4920,yrdb1156,ds_732,ev_2083
4921,yrdb1157,ds_735,ev_3144
4922,yrdb1157,ds_735,ev_2695
4923,yrdb3026,ds_735,ev_3144
4924,yrdb3026,ds_735,ev_2695
4925,yrdb1160,ds_147,ev_1880
4926,yrdb1160,ds_147,ev_1882
4927,yrdb1160,ds_147,ev_2027
4928,yrdb1160,ds_147,ev_1934
4929,yrdb1160,ds_147,ev_1976
4930,yrdb1160,ds_147,ev_1931
4931,yrdb1160,ds_147,ev_1939
4932,yrdb1160,ds_147,ev_1883
4933,yrdb1217,ds_147,ev_1880
4934,yrdb1217,ds_147,ev_1882
4935,yrdb1217,ds_147,ev_2027
4936,yrdb1217,ds_147,ev_1934
4937,yrdb1217,ds_147,ev_1976
4938,yrdb1217,ds_147,ev_1931
4939,yrdb1217,ds_147,ev_1939
4940,yrdb1217,ds_147,ev_1883
4941,yrdb1160,ds_172,ev_1883
4942,yrdb3395,ds_172,ev_1883
4943,yrdb1160,ds_192,ev_2133
4944,yrdb1160,ds_192,ev_2158
4945,yrdb1160,ds_192,ev_2526
4946,yrdb1160,ds_192,ev_3120
4947,yrdb2950,ds_192,ev_2133
4948,yrdb2950,ds_192,ev_2158
4949,yrdb2950,ds_192,ev_2526
4950,yrdb2950,ds_192,ev_3120
4951,yrdb1160,ds_238,ev_2620
4952,yrdb2505,ds_238,ev_2620
4953,yrdb1160,ds_247,ev_2495
4954,yrdb1160,ds_247,ev_2321
4955,yrdb1160,ds_247,ev_2480
4956,yrdb1160,ds_247,ev_2372
4957,yrdb2535,ds_247,ev_2495
4958,yrdb2535,ds_247,ev_2321
4959,yrdb2535,ds_247,ev_2480
4960,yrdb2535,ds_247,ev_2372
4961,yrdb1160,ds_261,ev_3059
4962,yrdb3483,ds_261,ev_3059
4963,yrdb1160,ds_314,ev_2109
4964,yrdb1160,ds_314,ev_2121
4965,yrdb1160,ds_314,ev_2123
4966,yrdb1160,ds_314,ev_2124
4967,yrdb1160,ds_314,ev_2118
4968,yrdb1160,ds_314,ev_2125
4969,yrdb1160,ds_314,ev_2127
4970,yrdb1160,ds_314,ev_2458
4971,yrdb2048,ds_314,ev_2109
4972,yrdb2048,ds_314,ev_2121
4973,yrdb2048,ds_314,ev_2123
4974,yrdb2048,ds_314,ev_2124
4975,yrdb2048,ds_314,ev_2118
4976,yrdb2048,ds_314,ev_2125
4977,yrdb2048,ds_314,ev_2127
4978,yrdb2048,ds_314,ev_2458
4979,yrdb1160,ds_321,ev_1961
4980,yrdb1548,ds_321,ev_1961
4981,yrdb1160,ds_419,ev_1984
4982,yrdb1160,ds_419,ev_1878
4983,yrdb1160,ds_419,ev_1926
4984,yrdb1160,ds_419,ev_2032
4985,yrdb2323,ds_419,ev_1984
4986,yrdb2323,ds_419,ev_1878
4987,yrdb2323,ds_419,ev_1926
4988,yrdb2323,ds_419,ev_2032
4989,yrdb1160,ds_436,ev_2373
4990,yrdb1976,ds_436,ev_2373
4991,yrdb1160,ds_437,ev_2904
4992,yrdb1977,ds_437,ev_2904
4993,yrdb1160,ds_464,ev_2113
4994,yrdb2332,ds_464,ev_2113
4995,yrdb1160,ds_490,ev_1982
4996,yrdb1160,ds_490,ev_2185
4997,yrdb1160,ds_490,ev_2112
4998,yrdb1160,ds_490,ev_1086
4999,yrdb1160,ds_490,ev_2121
5000,yrdb1160,ds_490,ev_1089
5001,yrdb1160,ds_560,ev_2520
5002,yrdb2545,ds_560,ev_2520
5003,yrdb1160,ds_636,ev_2451
5004,yrdb1160,ds_636,ev_3299
5005,yrdb1160,ds_636,ev_3043
5006,yrdb1160,ds_636,ev_3074
5007,yrdb1160,ds_636,ev_2731
5008,yrdb1160,ds_636,ev_2779
5009,yrdb1160,ds_636,ev_2822
5010,yrdb1160,ds_636,ev_2986
5011,yrdb1160,ds_636,ev_2993
5012,yrdb1160,ds_636,ev_3002
5013,yrdb1160,ds_636,ev_3020
5014,yrdb1160,ds_636,ev_3039
5015,yrdb1160,ds_636,ev_3058
5016,yrdb1160,ds_636,ev_3091
5017,yrdb1160,ds_636,ev_3127
5018,yrdb1160,ds_636,ev_3150
5019,yrdb1160,ds_636,ev_3159
5020,yrdb1160,ds_636,ev_3165
5021,yrdb1160,ds_636,ev_3190
5022,yrdb1160,ds_636,ev_3218
5023,yrdb1160,ds_636,ev_3230
5024,yrdb1160,ds_636,ev_3245
5025,yrdb1160,ds_636,ev_3301
5026,yrdb1160,ds_636,ev_3308
5027,yrdb1160,ds_636,ev_3311
5028,yrdb1160,ds_636,ev_3323
5029,yrdb1160,ds_636,ev_3334
5030,yrdb1160,ds_636,ev_3340
5031,yrdb1160,ds_636,ev_3349
5032,yrdb1160,ds_636,ev_3317
5033,yrdb2072,ds_636,ev_2451
5034,yrdb2072,ds_636,ev_3299
5035,yrdb2072,ds_636,ev_3043
5036,yrdb2072,ds_636,ev_3074
5037,yrdb2072,ds_636,ev_2731
5038,yrdb2072,ds_636,ev_2779
5039,yrdb2072,ds_636,ev_2822
5040,yrdb2072,ds_636,ev_2986
5041,yrdb2072,ds_636,ev_2993
5042,yrdb2072,ds_636,ev_3002
5043,yrdb2072,ds_636,ev_3020
5044,yrdb2072,ds_636,ev_3039
5045,yrdb2072,ds_636,ev_3058
5046,yrdb2072,ds_636,ev_3091
5047,yrdb2072,ds_636,ev_3127
5048,yrdb2072,ds_636,ev_3150
5049,yrdb2072,ds_636,ev_3159
5050,yrdb2072,ds_636,ev_3165
5051,yrdb2072,ds_636,ev_3190
5052,yrdb2072,ds_636,ev_3218
5053,yrdb2072,ds_636,ev_3230
5054,yrdb2072,ds_636,ev_3245
5055,yrdb2072,ds_636,ev_3301
5056,yrdb2072,ds_636,ev_3308
5057,yrdb2072,ds_636,ev_3311
5058,yrdb2072,ds_636,ev_3323
5059,yrdb2072,ds_636,ev_3334
5060,yrdb2072,ds_636,ev_3340
5061,yrdb2072,ds_636,ev_3349
5062,yrdb2072,ds_636,ev_3317
5063,yrdb1160,ds_682,ev_1919
5064,yrdb2760,ds_682,ev_1919
5065,yrdb1160,ds_751,ev_2538
5066,yrdb1160,ds_751,ev_2547
5067,yrdb1160,ds_751,ev_2477
5068,yrdb1461,ds_751,ev_2538
5069,yrdb1461,ds_751,ev_2547
5070,yrdb1461,ds_751,ev_2477
5071,yrdb1160,ds_1131,ev_2140
5072,yrdb1160,ds_1131,ev_2142
5073,yrdb1160,ds_1131,ev_2147
5074,yrdb3254,ds_1131,ev_2140
5075,yrdb3254,ds_1131,ev_2142
5076,yrdb3254,ds_1131,ev_2147
5077,yrdb1160,ds_1530,ev_2192
5078,yrdb1160,ds_1530,ev_2035
5079,yrdb1160,ds_1530,ev_1878
5080,yrdb3073,ds_1530,ev_2192
5081,yrdb3073,ds_1530,ev_2035
5082,yrdb3073,ds_1530,ev_1878
5083,yrdb1160,ds_1531,ev_1682
5084,yrdb1160,ds_1531,ev_1699
5085,yrdb1160,ds_1531,ev_1720
5086,yrdb1160,ds_1532,ev_285
5087,yrdb1160,ds_1532,ev_360
5088,yrdb1160,ds_1532,ev_432
5089,yrdb1160,ds_1532,ev_462
5090,yrdb1160,ds_1532,ev_469
5091,yrdb1160,ds_1532,ev_568
5092,yrdb1160,ds_1532,ev_598
5093,yrdb1160,ds_1532,ev_659
5094,yrdb1160,ds_1532,ev_678
5095,yrdb1160,ds_1532,ev_735
5096,yrdb1160,ds_1532,ev_769
5097,yrdb1160,ds_1532,ev_1116
5098,yrdb1160,ds_1532,ev_1227
5099,yrdb1160,ds_1532,ev_1281
5100,yrdb1160,ds_1532,ev_1362
5101,yrdb1160,ds_1532,ev_1375
5102,yrdb1160,ds_1532,ev_1376
5103,yrdb1160,ds_1532,ev_1393
5104,yrdb1160,ds_1532,ev_1482
5105,yrdb1160,ds_1532,ev_1631
5106,yrdb1160,ds_1532,ev_1634
5107,yrdb1160,ds_1532,ev_1683
5108,yrdb1160,ds_1532,ev_1689
5109,yrdb1160,ds_1532,ev_1695
5110,yrdb1160,ds_1532,ev_1709
5111,yrdb1160,ds_1532,ev_1751
5112,yrdb1160,ds_1532,ev_1756
5113,yrdb1160,ds_1532,ev_1759
5114,yrdb1160,ds_1532,ev_1762
5115,yrdb1160,ds_1532,ev_1766
5116,yrdb1160,ds_1532,ev_1769
5117,yrdb1160,ds_1532,ev_1778
5118,yrdb1160,ds_1532,ev_1816
5119,yrdb1160,ds_1532,ev_1829
5120,yrdb1160,ds_1532,ev_1841
5121,yrdb1160,ds_1532,ev_1859
5122,yrdb1160,ds_1532,ev_1878
5123,yrdb1160,ds_1532,ev_1892
5124,yrdb1160,ds_1532,ev_1916
5125,yrdb1160,ds_1532,ev_1923
5126,yrdb1160,ds_1532,ev_1933
5127,yrdb1160,ds_1532,ev_1944
5128,yrdb1160,ds_1532,ev_1965
5129,yrdb1160,ds_1532,ev_1976
5130,yrdb1160,ds_1532,ev_1983
5131,yrdb1160,ds_1532,ev_1987
5132,yrdb1160,ds_1532,ev_1994
5133,yrdb1160,ds_1532,ev_1997
5134,yrdb1160,ds_1532,ev_2022
5135,yrdb1160,ds_1532,ev_2027
5136,yrdb1160,ds_1532,ev_2031
5137,yrdb1160,ds_1532,ev_2034
5138,yrdb1160,ds_1532,ev_2098
5139,yrdb1160,ds_1532,ev_2105
5140,yrdb1160,ds_1532,ev_2108
5141,yrdb1160,ds_1532,ev_2144
5142,yrdb1160,ds_1532,ev_2170
5143,yrdb1160,ds_1532,ev_2188
5144,yrdb1160,ds_1532,ev_2227
5145,yrdb1160,ds_1532,ev_2253
5146,yrdb1160,ds_1532,ev_2375
5147,yrdb1160,ds_1532,ev_2398
5148,yrdb1160,ds_1532,ev_2415
5149,yrdb1160,ds_1532,ev_2438
5150,yrdb1160,ds_1532,ev_2443
5151,yrdb1160,ds_1532,ev_2463
5152,yrdb1160,ds_1532,ev_2485
5153,yrdb1160,ds_1532,ev_2506
5154,yrdb1160,ds_1532,ev_2508
5155,yrdb1160,ds_1532,ev_2511
5156,yrdb1160,ds_1532,ev_2519
5157,yrdb1160,ds_1532,ev_2527
5158,yrdb1160,ds_1532,ev_2539
5159,yrdb1160,ds_1532,ev_2545
5160,yrdb1160,ds_1532,ev_2547
5161,yrdb1160,ds_1532,ev_2591
5162,yrdb1160,ds_1532,ev_2595
5163,yrdb1160,ds_1532,ev_2600
5164,yrdb1160,ds_1532,ev_2605
5165,yrdb1160,ds_1532,ev_2608
5166,yrdb1160,ds_1532,ev_2610
5167,yrdb1160,ds_1532,ev_2610
5168,yrdb1160,ds_1532,ev_2613
5169,yrdb1160,ds_1532,ev_2634
5170,yrdb1160,ds_1532,ev_2670
5171,yrdb1160,ds_1532,ev_2676
5172,yrdb1160,ds_1532,ev_2706
5173,yrdb1160,ds_1532,ev_2744
5174,yrdb1160,ds_1532,ev_2760
5175,yrdb1160,ds_1532,ev_2768
5176,yrdb1160,ds_1532,ev_2776
5177,yrdb1160,ds_1532,ev_2776
5178,yrdb1160,ds_1532,ev_2798
5179,yrdb1160,ds_1532,ev_2802
5180,yrdb1160,ds_1532,ev_2834
5181,yrdb1160,ds_1532,ev_2842
5182,yrdb1160,ds_1532,ev_2844
5183,yrdb1160,ds_1532,ev_2850
5184,yrdb1160,ds_1532,ev_2860
5185,yrdb1160,ds_1532,ev_3019
5186,yrdb1160,ds_1532,ev_3021
5187,yrdb1160,ds_1532,ev_3054
5188,yrdb1160,ds_1532,ev_3056
5189,yrdb1160,ds_1532,ev_3199
5190,yrdb1160,ds_1532,ev_3242
5191,yrdb1160,ds_1532,ev_3244
5192,yrdb1160,ds_1532,ev_3367
5193,yrdb1160,ds_1532,ev_3400
5194,yrdb1160,ds_1532,ev_3405
5195,yrdb1160,ds_1532,ev_2220
5196,yrdb1160,ds_1532,ev_260
5197,yrdb1160,ds_1532,ev_266
5198,yrdb1160,ds_1532,ev_281
5199,yrdb1160,ds_1532,ev_286
5200,yrdb1160,ds_1532,ev_289
5201,yrdb1160,ds_1532,ev_290
5202,yrdb1160,ds_1532,ev_319
5203,yrdb1160,ds_1532,ev_326
5204,yrdb1160,ds_1532,ev_329
5205,yrdb1160,ds_1532,ev_331
5206,yrdb1160,ds_1532,ev_459
5207,yrdb1160,ds_1532,ev_472
5208,yrdb1160,ds_1532,ev_954
5209,yrdb1160,ds_1532,ev_1235
5210,yrdb1160,ds_1532,ev_1397
5211,yrdb1160,ds_1532,ev_1401
5212,yrdb1160,ds_1532,ev_1648
5213,yrdb1160,ds_1532,ev_1673
5214,yrdb1160,ds_1532,ev_1763
5215,yrdb1160,ds_1532,ev_1826
5216,yrdb1160,ds_1532,ev_1831
5217,yrdb1160,ds_1532,ev_1870
5218,yrdb1160,ds_1532,ev_1898
5219,yrdb1160,ds_1532,ev_1913
5220,yrdb1160,ds_1532,ev_1925
5221,yrdb1160,ds_1532,ev_1926
5222,yrdb1160,ds_1532,ev_1929
5223,yrdb1160,ds_1532,ev_1935
5224,yrdb1160,ds_1532,ev_1937
5225,yrdb1160,ds_1532,ev_1947
5226,yrdb1160,ds_1532,ev_1951
5227,yrdb1160,ds_1532,ev_1962
5228,yrdb1160,ds_1532,ev_1976
5229,yrdb1160,ds_1532,ev_1999
5230,yrdb1160,ds_1532,ev_2014
5231,yrdb1160,ds_1532,ev_2053
5232,yrdb1160,ds_1532,ev_2093
5233,yrdb1160,ds_1532,ev_2106
5234,yrdb1160,ds_1532,ev_2140
5235,yrdb1160,ds_1532,ev_2142
5236,yrdb1160,ds_1532,ev_2225
5237,yrdb1160,ds_1532,ev_2226
5238,yrdb1160,ds_1532,ev_2269
5239,yrdb1160,ds_1532,ev_2667
5240,yrdb1160,ds_1532,ev_3139
5241,yrdb1160,ds_1532,ev_1905
5242,yrdb1160,ds_1532,ev_2754
5243,yrdb1161,ds_1249,ev_1619
5244,yrdb1162,ds_737,ev_2731
5245,yrdb1166,ds_1120,ev_1207
5246,yrdb1166,ds_1120,ev_3446
5247,yrdb1166,ds_1120,ev_3483
5248,yrdb1166,ds_1120,ev_3499
5249,yrdb1166,ds_1120,ev_3500
5250,yrdb1166,ds_1120,ev_3502
5251,yrdb1166,ds_1120,ev_3504
5252,yrdb1166,ds_1120,ev_3505
5253,yrdb1166,ds_1120,ev_3517
5254,yrdb1166,ds_1120,ev_3518
5255,yrdb1166,ds_1120,ev_3525
5256,yrdb1166,ds_1120,ev_3529
5257,yrdb1166,ds_1120,ev_3531
5258,yrdb1166,ds_1120,ev_3534
5259,yrdb1166,ds_1120,ev_3537
5260,yrdb1166,ds_1120,ev_3539
5261,yrdb1166,ds_1120,ev_3548
5262,yrdb1166,ds_1120,ev_3551
5263,yrdb1166,ds_1120,ev_3552
5264,yrdb1166,ds_1120,ev_3556
5265,yrdb1166,ds_1120,ev_3558
5266,yrdb1166,ds_1120,ev_3560
5267,yrdb1166,ds_1120,ev_3560
5268,yrdb1166,ds_1120,ev_3562
5269,yrdb1166,ds_1120,ev_3575
5270,yrdb1166,ds_1120,ev_3585
5271,yrdb1166,ds_1120,ev_3587
5272,yrdb1166,ds_1120,ev_3588
5273,yrdb1166,ds_1120,ev_3594
5274,yrdb1166,ds_1120,ev_3603
5275,yrdb1166,ds_1120,ev_3612
5276,yrdb1166,ds_1120,ev_3672
5277,yrdb1166,ds_1120,ev_3673
5278,yrdb1166,ds_1120,ev_1549
5279,yrdb1166,ds_1120,ev_3412
5280,yrdb1166,ds_1120,ev_3515
5281,yrdb1166,ds_1120,ev_3522
5282,yrdb3534,ds_1120,ev_1207
5283,yrdb3534,ds_1120,ev_3446
5284,yrdb3534,ds_1120,ev_3483
5285,yrdb3534,ds_1120,ev_3499
5286,yrdb3534,ds_1120,ev_3500
5287,yrdb3534,ds_1120,ev_3502
5288,yrdb3534,ds_1120,ev_3504
5289,yrdb3534,ds_1120,ev_3505
5290,yrdb3534,ds_1120,ev_3517
5291,yrdb3534,ds_1120,ev_3518
5292,yrdb3534,ds_1120,ev_3525
5293,yrdb3534,ds_1120,ev_3529
5294,yrdb3534,ds_1120,ev_3531
5295,yrdb3534,ds_1120,ev_3534
5296,yrdb3534,ds_1120,ev_3537
5297,yrdb3534,ds_1120,ev_3539
5298,yrdb3534,ds_1120,ev_3548
5299,yrdb3534,ds_1120,ev_3551
5300,yrdb3534,ds_1120,ev_3552
5301,yrdb3534,ds_1120,ev_3556
5302,yrdb3534,ds_1120,ev_3558
5303,yrdb3534,ds_1120,ev_3560
5304,yrdb3534,ds_1120,ev_3560
5305,yrdb3534,ds_1120,ev_3562
5306,yrdb3534,ds_1120,ev_3575
5307,yrdb3534,ds_1120,ev_3585
5308,yrdb3534,ds_1120,ev_3587
5309,yrdb3534,ds_1120,ev_3588
5310,yrdb3534,ds_1120,ev_3594
5311,yrdb3534,ds_1120,ev_3603
5312,yrdb3534,ds_1120,ev_3612
5313,yrdb3534,ds_1120,ev_3672
5314,yrdb3534,ds_1120,ev_3673
5315,yrdb3534,ds_1120,ev_1549
5316,yrdb3534,ds_1120,ev_3412
5317,yrdb3534,ds_1120,ev_3515
5318,yrdb3534,ds_1120,ev_3522
5319,yrdb1166,ds_1352,ev_457
5320,yrdb1166,ds_1352,ev_466
5321,yrdb1166,ds_1352,ev_856
5322,yrdb1166,ds_1352,ev_858
5323,yrdb1166,ds_1352,ev_1413
5324,yrdb1166,ds_1352,ev_1751
5325,yrdb1166,ds_1352,ev_927
5326,yrdb1167,ds_909,ev_895
5327,yrdb1168,ds_910,ev_1019
5328,yrdb1168,ds_1350,ev_1023
5329,yrdb1170,ds_911,ev_1273
5330,yrdb1171,ds_1351,ev_1129
5331,yrdb1172,ds_1568,ev_613
5332,yrdb1172,ds_1568,ev_639
5333,yrdb1175,ds_1521,ev_855
5334,yrdb1754,ds_1521,ev_855
5335,yrdb1177,ds_993,ev_1158
5336,yrdb1177,ds_993,ev_1826
5337,yrdb1181,ds_996,ev_1331
5338,yrdb1181,ds_1597,ev_1337
5339,yrdb1181,ds_1597,ev_1753
5340,yrdb1181,ds_1597,ev_1589
5341,yrdb1181,ds_1597,ev_1590
5342,yrdb1181,ds_1597,ev_3402
5343,yrdb1181,ds_1597,ev_3403
5344,yrdb1181,ds_1002,ev_953
5345,yrdb3489,ds_1002,ev_953
5346,yrdb1181,ds_1395,ev_386
5347,yrdb1181,ds_1395,ev_951
5348,yrdb1181,ds_1395,ev_1170
5349,yrdb1181,ds_1395,ev_1174
5350,yrdb1181,ds_1395,ev_1320
5351,yrdb1181,ds_1395,ev_2631
5352,yrdb1181,ds_1395,ev_327
5353,yrdb1181,ds_1395,ev_332
5354,yrdb1181,ds_1395,ev_364
5355,yrdb1181,ds_1395,ev_388
5356,yrdb1181,ds_1395,ev_523
5357,yrdb1181,ds_1395,ev_619
5358,yrdb1181,ds_1395,ev_656
5359,yrdb1181,ds_1395,ev_974
5360,yrdb1181,ds_1395,ev_983
5361,yrdb1181,ds_1395,ev_991
5362,yrdb1181,ds_1395,ev_993
5363,yrdb1181,ds_1395,ev_1121
5364,yrdb1181,ds_1395,ev_1145
5365,yrdb1181,ds_1395,ev_1175
5366,yrdb1183,ds_995,ev_288
5367,yrdb1183,ds_995,ev_287
5368,yrdb1184,ds_994,ev_288
5369,yrdb1184,ds_994,ev_287
5370,yrdb1185,ds_997,ev_1674
5371,yrdb1190,ds_923,ev_858
5372,yrdb1192,ds_658,ev_912
5373,yrdb1192,ds_1364,ev_915
5374,yrdb1192,ds_1364,ev_916
5375,yrdb1192,ds_1364,ev_921
5376,yrdb1192,ds_1364,ev_970
5377,yrdb1192,ds_1364,ev_1055
5378,yrdb1192,ds_1364,ev_1082
5379,yrdb1192,ds_1364,ev_1108
5380,yrdb1192,ds_1364,ev_895
5381,yrdb1192,ds_1364,ev_927
5382,yrdb1197,ds_631,ev_3580
5383,yrdb2080,ds_631,ev_3580
5384,yrdb1197,ds_669,ev_3708
5385,yrdb1197,ds_1005,ev_3690
5386,yrdb1600,ds_1005,ev_3690
5387,yrdb1197,ds_1006,ev_3426
5388,yrdb1197,ds_1006,ev_3486
5389,yrdb1197,ds_1006,ev_3523
5390,yrdb1197,ds_1006,ev_3529
5391,yrdb1197,ds_1006,ev_3535
5392,yrdb1197,ds_1006,ev_3560
5393,yrdb1197,ds_1006,ev_3560
5394,yrdb1197,ds_1006,ev_3562
5395,yrdb1197,ds_1006,ev_3569
5396,yrdb1197,ds_1006,ev_3575
5397,yrdb1197,ds_1006,ev_3588
5398,yrdb1197,ds_1006,ev_3594
5399,yrdb1197,ds_1006,ev_3596
5400,yrdb1197,ds_1006,ev_3618
5401,yrdb1197,ds_1006,ev_3622
5402,yrdb1197,ds_1006,ev_3626
5403,yrdb1197,ds_1006,ev_3699
5404,yrdb1197,ds_1006,ev_3713
5405,yrdb1197,ds_1006,ev_3508
5406,yrdb1197,ds_1006,ev_3515
5407,yrdb1197,ds_1006,ev_3619
5408,yrdb1197,ds_1006,ev_3621
5409,yrdb1198,ds_265,ev_2785
5410,yrdb1199,ds_421,ev_2266
5411,yrdb1199,ds_421,ev_2316
5412,yrdb3113,ds_421,ev_2266
5413,yrdb3113,ds_421,ev_2316
5414,yrdb1203,ds_1339,ev_1165
5415,yrdb1203,ds_1339,ev_1183
5416,yrdb1203,ds_1339,ev_1236
5417,yrdb1203,ds_1339,ev_1237
5418,yrdb1204,ds_895,ev_48
5419,yrdb1208,ds_463,ev_2538
5420,yrdb2909,ds_463,ev_2538
5421,yrdb1209,ds_461,ev_1915
5422,yrdb1210,ds_462,ev_1892
5423,yrdb1748,ds_462,ev_1892
5424,yrdb1212,ds_105,ev_2521
5425,yrdb1212,ds_105,ev_2443
5426,yrdb1212,ds_105,ev_2527
5427,yrdb1213,ds_1347,ev_306
5428,yrdb1213,ds_1347,ev_326
5429,yrdb1214,ds_104,ev_2033
5430,yrdb1216,ds_146,ev_689
5431,yrdb1216,ds_146,ev_1932
5432,yrdb1216,ds_146,ev_1882
5433,yrdb1964,ds_146,ev_689
5434,yrdb1964,ds_146,ev_1932
5435,yrdb1964,ds_146,ev_1882
5436,yrdb1218,ds_990,ev_70
5437,yrdb1218,ds_990,ev_67
5438,yrdb1220,ds_246,ev_1859
5439,yrdb1220,ds_246,ev_1864
5440,yrdb1224,ds_1188,ev_3410
5441,yrdb1225,ds_209,ev_3726
5442,yrdb1225,ds_209,ev_3379
5443,yrdb1769,ds_209,ev_3726
5444,yrdb1769,ds_209,ev_3379
5445,yrdb1228,ds_1539,ev_267
5446,yrdb1228,ds_1539,ev_1925
5447,yrdb1228,ds_1539,ev_2014
5448,yrdb1228,ds_1539,ev_2225
5449,yrdb1228,ds_1539,ev_2226
5450,yrdb1228,ds_1539,ev_2398
5451,yrdb1228,ds_1539,ev_269
5452,yrdb1228,ds_1539,ev_1648
5453,yrdb1228,ds_1539,ev_1707
5454,yrdb1228,ds_1539,ev_1820
