plest_id,place_id,est_year
plest_1802,yrdb87,1582
plest_1803,yrdb728,1582
plest_1804,yrdb2420,1582
plest_1805,yrdb3386,1582
plest_1806,yrdb392,1582
plest_1807,yrdb794,1582
plest_1808,yrdb1398,1582
plest_1809,yrdb2306,1582
plest_1810,yrdb734,1582
plest_1811,yrdb75,1582
plest_1812,yrdb237,1582
plest_1813,yrdb1239,1582
plest_1814,yrdb1238,1582
plest_1815,yrdb3049,1582
plest_1816,yrdb3041,1582
plest_1817,yrdb1094,1582
plest_1818,yrdb2493,1582
plest_1819,yrdb775,1582
plest_1820,yrdb3049,1582
plest_1821,yrdb2171,1582
plest_1822,yrdb2775,1582
plest_1823,yrdb2685,1582
plest_1824,yrdb2176,1582
plest_1825,yrdb1732,1582
plest_1826,yrdb590,1582
plest_1827,yrdb2736,1582
plest_1828,yrdb2112,1582
plest_1829,yrdb1288,1582
plest_1830,yrdb1652,1582
plest_1831,yrdb3701,1582
plest_1832,yrdb256,1582
plest_1833,yrdb1474,1582
plest_1834,yrdb917,1582
plest_1835,yrdb647,1582
plest_1836,yrdb617,1582
plest_1837,yrdb998,1582
plest_1838,yrdb3702,1582
plest_1839,yrdb2573,1582
plest_1840,yrdb2508,1582
plest_1841,yrdb653,1582
plest_1842,yrdb3400,1582
plest_1843,yrdb1566,1582
plest_1844,yrdb2544,1582
plest_1845,yrdb1275,1582
plest_1846,yrdb527,1582
plest_1847,yrdb3,1582
plest_1848,yrdb2701,1582
plest_1849,yrdb2837,1582
plest_1850,yrdb2050,1582
plest_1851,yrdb621,1582
plest_1852,yrdb2832,1582
plest_1853,yrdb1654,1582
plest_1854,yrdb1504,1582
plest_1855,yrdb2179,<1449
plest_1856,yrdb78,1582
plest_1857,yrdb2369,1582
plest_1858,yrdb1250,1582
plest_1859,yrdb403,1582
plest_1860,yrdb2595,1582
plest_1861,yrdb3038,1582
plest_1862,yrdb2443,1582
plest_1863,yrdb840,1582
plest_1864,yrdb474,1582
plest_1865,yrdb805,1582
plest_1866,yrdb2555,1582
plest_1867,yrdb2999,1582
plest_1868,yrdb27,1582
plest_1869,yrdb186,1582
plest_1870,yrdb1922,1582
plest_1871,yrdb3323,1582
plest_1872,yrdb3364,1582
plest_1873,yrdb3147,1582
plest_1874,yrdb3249,1582
plest_1875,yrdb2669,1582
plest_1876,yrdb971,1582
plest_1877,yrdb995,1582
plest_1878,yrdb1222,1582
plest_1879,yrdb427,1582
plest_1880,yrdb2419,1582
plest_1881,yrdb1876,1582
plest_1882,yrdb2941,1582
plest_1883,yrdb1886,1582
plest_1884,yrdb1467,1582
plest_1885,yrdb3519,1582
plest_1886,yrdb3703,1582
plest_1887,yrdb1416,1582
plest_1888,yrdb1085,1582
plest_1889,yrdb1119,1582
plest_1890,yrdb786,1582
plest_1891,yrdb854,1582
plest_1892,yrdb3449,1582
plest_1893,yrdb3054,1582
plest_1894,yrdb2502,1582
plest_1895,yrdb1663,1582
plest_1896,yrdb2290,1582
plest_1897,yrdb1475,1582
plest_1898,yrdb3561,1582
plest_1899,yrdb610,1582
plest_1900,yrdb2052,1582
plest_1901,yrdb2913,1582
plest_1902,yrdb778,1582
plest_1903,yrdb3012,1582
plest_1904,yrdb2255,1582
plest_1905,yrdb450,1582
plest_1906,yrdb1401,1582
plest_1907,yrdb1729,1582
plest_1908,yrdb585,1582
plest_1909,yrdb1016,1582
plest_1910,yrdb2818,1582
plest_1911,yrdb827,1582
plest_1912,yrdb3224,1582
plest_1913,yrdb3039,1582
plest_1914,yrdb3485,1582
plest_1915,yrdb863,1582
plest_1916,yrdb3047,1582
plest_1917,yrdb1837,1582
plest_1918,yrdb990,1582
plest_1919,yrdb1097,1582
plest_1920,yrdb3057,1582
plest_1921,yrdb3514,1582
plest_1922,yrdb733,1582
plest_1923,yrdb723,1582
plest_1924,yrdb1420,1582
plest_1925,yrdb1584,1582
plest_1926,yrdb2429,1582
plest_1927,yrdb1920,1582
plest_1928,yrdb2319,1582
plest_1929,yrdb1632,1582
plest_1930,yrdb2285,1582
plest_1931,yrdb2215,1582
plest_1932,yrdb1194,1582
plest_1933,yrdb3204,1582
plest_1934,yrdb2602,1582
plest_1935,yrdb3022,1582
plest_1936,yrdb2125,1582
plest_1937,yrdb3271,1582
plest_1938,yrdb2428,1582
plest_1939,yrdb676,1582
plest_1940,yrdb1416,1582
plest_1941,yrdb2187,1582
plest_1942,yrdb387,1582
plest_1943,yrdb3330,1582
plest_1944,yrdb2106,1582
plest_1945,yrdb3368,1582
plest_1946,yrdb3704,1582
plest_1947,yrdb1645,1582
plest_1948,yrdb1105,1582
plest_1949,yrdb2221,1582
plest_1950,yrdb3326,1582
plest_1951,yrdb3149,1582
plest_1952,yrdb813,1582
plest_1953,yrdb3705,1582
plest_1954,yrdb2209,1582
plest_1955,yrdb1268,1582
plest_1956,yrdb2292,1582
plest_1957,yrdb3706,1582
plest_1958,yrdb2173,1582
plest_1959,yrdb89,1582
plest_1960,yrdb176,1582
plest_1961,yrdb851,1582
plest_1962,yrdb2382,1582
plest_1963,yrdb2752,1582
plest_1964,yrdb3375,1582
plest_1965,yrdb3030,1582
plest_1966,yrdb1574,1582
plest_1967,yrdb1914,1582
plest_1968,yrdb3319,1582
plest_1969,yrdb3243,1582
plest_1970,yrdb1283,1582
plest_1971,yrdb2288,1582
plest_1972,yrdb1272,1582
plest_1973,yrdb2303,1582
plest_1974,yrdb1505,1582
plest_1975,yrdb842,1582
plest_1976,yrdb2211,1582
plest_1977,yrdb3391,1582
plest_1978,yrdb1501,1582
plest_1979,yrdb806,1582
plest_1980,yrdb1669,1582
plest_1981,yrdb2147,1582
plest_1982,yrdb45,1582
plest_1983,yrdb1176,1582
plest_1984,yrdb1312,1582
plest_1985,yrdb3059,1582
plest_1986,yrdb1008,1582
plest_1987,yrdb3261,1582
plest_1988,yrdb3707,1582
plest_1989,yrdb783,1582
plest_1990,yrdb3295,1582
plest_1991,yrdb300,1582
plest_1992,yrdb3541,1582
plest_1993,yrdb1915,1582
plest_1994,yrdb2719,1582
plest_1995,yrdb1958,1582
plest_1996,yrdb2236,1582
plest_1997,yrdb2296,1582
plest_1998,yrdb2376,1582
plest_1999,yrdb3462,1582
plest_2000,yrdb3220,1582
plest_2001,yrdb149,1582
plest_2002,yrdb758,1582
plest_2003,yrdb2838,1582
plest_2004,yrdb2465,1582
plest_2005,yrdb3360,1582
plest_2006,yrdb2975,1582
plest_2007,yrdb2988,1582
plest_2008,yrdb1261,1582
plest_2009,yrdb2165,1582
plest_2010,yrdb731,1582
plest_2011,yrdb1802,1582
plest_2012,yrdb3520,1582
plest_2013,yrdb1186,1582
plest_2014,yrdb1141,1582
plest_2015,yrdb3035,1582
plest_2016,yrdb3435,1582
plest_2017,yrdb74,1582
plest_2018,yrdb1996,1582
plest_2019,yrdb386,1582
plest_2020,yrdb3062,1582
plest_2021,yrdb3708,1582
plest_2022,yrdb1081,1582
plest_2023,yrdb1997,1582
plest_2024,yrdb3496,1582
plest_2025,yrdb1917,1582
plest_2026,yrdb1378,1582
plest_2027,yrdb774,1582
plest_2028,yrdb3052,1582
plest_2029,yrdb1740,1582
plest_2030,yrdb1448,1582
plest_2031,yrdb1651,1582
plest_2032,yrdb627,1582
plest_2033,yrdb1488,1582
plest_2034,yrdb870,1582
plest_2035,yrdb2310,1582
plest_2036,yrdb838,1582
plest_2037,yrdb1077,1582
plest_2038,yrdb1895,1582
plest_2039,yrdb623,1582
plest_2040,yrdb2742,1582
plest_2041,yrdb3394,1582
plest_2042,yrdb320,1582
plest_2043,yrdb2731,1582
plest_2044,yrdb2425,1582
plest_2045,yrdb2987,1582
plest_2046,yrdb325,1582
plest_2047,yrdb1832,1582
plest_2048,yrdb2023,1582
plest_2049,yrdb3207,1582
plest_2050,yrdb2309,1582
plest_2051,yrdb962,1582
plest_2052,yrdb3411,1582
plest_2053,yrdb2348,1582
plest_2054,yrdb328,1582
plest_2055,yrdb2914,1582
plest_2056,yrdb1479,1582
plest_2057,yrdb2416,1582
plest_2058,yrdb2311,1582
plest_2059,yrdb1723,1582
plest_2060,yrdb2686,1582
plest_2061,yrdb3439,1582
plest_2062,yrdb652,1582
plest_2063,yrdb3698,1582
plest_2064,yrdb3452,1582
plest_2065,yrdb2822,1582
plest_2066,yrdb3710,1582
plest_2067,yrdb83,1330
plest_2068,yrdb1940,1330
plest_2069,yrdb2801,1330
plest_2070,yrdb428,1330
plest_2071,yrdb1205,1330
plest_2072,yrdb3454,1330
plest_2073,yrdb658,1330
plest_2074,yrdb2271,1330
plest_2075,yrdb688,1330
plest_2076,yrdb2543,1330
plest_2077,yrdb3711,1330
plest_2078,yrdb1013,1330
plest_2079,yrdb1255,1330
plest_2080,yrdb1485,1330
plest_2081,yrdb264,1330
plest_2082,yrdb686,1330
plest_2083,yrdb376,1330
plest_2084,yrdb1841,1330
plest_2085,yrdb1040,1330
plest_2086,yrdb789,1330
plest_2087,yrdb2244,1330
plest_2088,yrdb1797,1330
plest_2089,yrdb2554,1330
plest_2090,yrdb3712,1330
plest_2091,yrdb171,1330
plest_2092,yrdb2380,1330
plest_2093,yrdb573,1330
plest_2094,yrdb1591,1330
plest_2095,yrdb2311,1330
plest_2096,yrdb1472,1330
plest_2097,yrdb459,1330
plest_2098,yrdb2422,1330
plest_2099,yrdb792,1330
plest_2100,yrdb861,1330
plest_2101,yrdb2027,1330
plest_2102,yrdb223,1330
plest_2103,yrdb3713,1330
plest_2104,yrdb2039,1330
plest_2105,yrdb882,1330
plest_2106,yrdb2238,1330
plest_2107,yrdb3314,1330
plest_2108,yrdb3134,1330
plest_2109,yrdb138,1330
plest_2110,yrdb844,1330
plest_2111,yrdb1011,1330
plest_2112,yrdb248,1330
plest_2113,yrdb3323,1330
plest_2114,yrdb2813,1330
plest_2115,yrdb2878,1330
plest_2116,yrdb2328,1330
plest_2117,yrdb2357,1330
plest_2118,yrdb1254,1330
plest_2119,yrdb1169,1330
plest_2120,yrdb986,1330
plest_2121,yrdb729,1330
plest_2122,yrdb1642,1330
plest_2123,yrdb1792,1330
plest_2124,yrdb3714,1330
plest_2125,yrdb2106,1330
plest_2126,yrdb2607,1330
plest_2127,yrdb2160,1330
plest_2128,yrdb3145,1330
plest_2129,yrdb475,1330
plest_2130,yrdb1260,1330
plest_2131,yrdb470,1330
plest_2132,yrdb3468,1330
plest_2133,yrdb851,1330
plest_2134,yrdb2195,1330
plest_2135,yrdb851,1330
plest_2136,yrdb1838,1330
plest_2137,yrdb802,1330
plest_2138,yrdb1306,1330
plest_2139,yrdb2181,1330
plest_2140,yrdb3006,1330
plest_2141,yrdb665,1330
plest_2142,yrdb1492,1330
plest_2143,yrdb300,1330
plest_2144,yrdb3375,1330
plest_2145,yrdb626,1330
plest_2146,yrdb1928,1330
plest_2147,yrdb3544,1330
plest_2148,yrdb3458,1330
plest_2149,yrdb623,1330
plest_2150,yrdb1985,1330
plest_2151,yrdb3715,1330
plest_2152,yrdb3716,1330
plest_2153,yrdb2266,1330
plest_2154,yrdb1708,1330
plest_2155,yrdb2287,1330
plest_2156,yrdb3536,1330
plest_2157,yrdb2446,1330
plest_2158,yrdb570,1330
plest_2159,yrdb3295,1330
plest_2160,yrdb2149,1330
plest_2161,yrdb877,1330
plest_2162,yrdb184,1330
plest_2163,yrdb3517,1330
plest_2164,yrdb2875,1330
plest_2165,yrdb1054,1330
plest_2166,yrdb2601,1330
plest_2167,yrdb1951,1330
plest_2168,yrdb205,1330
plest_2169,yrdb2697,1330
plest_2170,yrdb1897,1330
plest_2171,yrdb3523,1330
plest_2172,yrdb726,1330
plest_2173,yrdb2686,1330
plest_2174,yrdb3092,1820
plest_2175,yrdb2223,1820
plest_2176,yrdb1832,1820
plest_2177,yrdb2373,1820
plest_2178,yrdb2697,1820
plest_2179,yrdb1347,1820
plest_2180,yrdb3205,1820
plest_2181,yrdb2309,1820
plest_2182,yrdb2763,1820
plest_2183,yrdb2558,1820
plest_2184,yrdb2286,1820
plest_2185,yrdb2348,1820
plest_2186,yrdb3277,1820
plest_2187,yrdb3096,1820
plest_2188,yrdb328,1820
plest_2189,yrdb267,1820
plest_2190,yrdb2919,1820
plest_2191,yrdb2318,1820
plest_2192,yrdb3717,1820
plest_2193,yrdb2822,1820
plest_2194,yrdb3552,1820
plest_2195,yrdb831,1820
plest_2196,yrdb3452,1820
plest_2197,yrdb2278,1820
plest_2198,yrdb1148,1820
plest_2199,yrdb2470,1820
plest_2200,yrdb2161,1820
plest_2201,yrdb652,1820
plest_2202,yrdb1066,1820
plest_2203,yrdb3523,1820
plest_2204,yrdb2163,1820
plest_2205,yrdb2381,1820
plest_2206,yrdb1130,1820
plest_2207,yrdb1723,1820
plest_2208,yrdb2142,1820
plest_2209,yrdb2826,1820
plest_2210,yrdb1788,1820
plest_2211,yrdb3301,1820
plest_2212,yrdb3467,1820
plest_2213,yrdb3496,1820
plest_2214,yrdb1917,1820
plest_2215,yrdb774,1820
plest_2216,yrdb1378,1820
plest_2217,yrdb3052,1820
plest_2218,yrdb1651,1820
plest_2219,yrdb627,1820
plest_2220,yrdb1488,1820
plest_2221,yrdb3380,1820
plest_2222,yrdb1081,1820
plest_2223,yrdb386,1820
plest_2224,yrdb987,1820
plest_2225,yrdb74,1820
plest_2226,yrdb1141,1820
plest_2227,yrdb481,1820
plest_2228,yrdb1103,1820
plest_2229,yrdb1931,1820
plest_2230,yrdb3435,1820
plest_2231,yrdb3718,1820
plest_2232,yrdb1802,1820
plest_2233,yrdb731,1820
plest_2234,yrdb1915,1820
plest_2235,yrdb3719,1820
plest_2236,yrdb2310,1820
plest_2237,yrdb3720,1820
plest_2238,yrdb394,1820
plest_2239,yrdb506,1820
plest_2240,yrdb3721,1820
plest_2241,yrdb2552,1820
plest_2242,yrdb461,1820
plest_2243,yrdb388,1820
plest_2244,yrdb2269,1820
plest_2245,yrdb2415,1820
plest_2246,yrdb838,1820
plest_2247,yrdb2180,1820
plest_2248,yrdb2261,1820
plest_2249,yrdb985,1820
plest_2250,yrdb2481,1820
plest_2251,yrdb2131,1820
plest_2252,yrdb2475,1820
plest_2253,yrdb1195,1820
plest_2254,yrdb283,1820
plest_2255,yrdb3722,1820
plest_2256,yrdb2604,1820
plest_2257,yrdb2211,1820
plest_2258,yrdb2303,1820
plest_2259,yrdb2288,1820
plest_2260,yrdb1815,1820
plest_2261,yrdb819,1820
plest_2262,yrdb1505,1820
plest_2263,yrdb2506,1820
plest_2264,yrdb2151,1820
plest_2265,yrdb451,1820
plest_2266,yrdb3541,1820
plest_2267,yrdb3051,1820
plest_2268,yrdb3059,1820
plest_2269,yrdb526,1820
plest_2270,yrdb1241,1820
plest_2271,yrdb1303,1820
plest_2272,yrdb3536,1820
plest_2273,yrdb2111,1820
plest_2274,yrdb1661,1820
plest_2275,yrdb3438,1820
plest_2276,yrdb941,1820
plest_2277,yrdb1263,1820
plest_2278,yrdb3244,1820
plest_2279,yrdb3723,1820
plest_2280,yrdb2287,1820
plest_2281,yrdb1077,1820
plest_2282,yrdb1916,1820
plest_2283,yrdb1,1820
plest_2284,yrdb1111,1820
plest_2285,yrdb1478,1820
plest_2286,yrdb2355,1820
plest_2287,yrdb3724,1820
plest_2288,yrdb335,1820
plest_2289,yrdb3725,1820
plest_2290,yrdb3726,1820
plest_2291,yrdb2988,1820
plest_2292,yrdb239,1820
plest_2293,yrdb3470,1820
plest_2294,yrdb2113,1820
plest_2295,yrdb2890,1820
plest_2296,yrdb37,1820
plest_2297,yrdb1291,1820
plest_2298,yrdb2298,1820
plest_2299,yrdb2068,1820
plest_2300,yrdb3167,1820
plest_2301,yrdb3727,1820
plest_2302,yrdb1303,1820
plest_2303,yrdb2078,1820
plest_2304,yrdb2236,1820
plest_2305,yrdb1121,1820
plest_2306,yrdb941,1820
plest_2307,yrdb6,1820
plest_2308,yrdb2037,1820
plest_2309,yrdb422,1820
plest_2310,yrdb1818,1820
plest_2311,yrdb3728,1820
plest_2312,yrdb3198,1820
plest_2313,yrdb1575,1820
plest_2314,yrdb1650,1820
plest_2315,yrdb263,1820
plest_2316,yrdb2359,1820
plest_2317,yrdb2707,1820
plest_2318,yrdb3505,1820
plest_2319,yrdb3729,1820
plest_2320,yrdb3226,1820
plest_2321,yrdb507,1820
plest_2322,yrdb1059,1820
plest_2323,yrdb88,1820
plest_2324,yrdb1576,1820
plest_2325,yrdb79,1820
plest_2326,yrdb1082,1820
plest_2327,yrdb1450,1820
plest_2328,yrdb2851,1820
plest_2329,yrdb2276,1820
plest_2330,yrdb3350,1820
plest_2331,yrdb3360,1820
plest_2332,yrdb182,1820
plest_2333,yrdb2522,1820
plest_2334,yrdb702,1820
plest_2335,yrdb3225,1820
plest_2336,yrdb189,1820
plest_2337,yrdb3223,1820
plest_2338,yrdb2189,1820
plest_2339,yrdb2526,1820
plest_2340,yrdb2192,1820
plest_2341,yrdb595,1820
plest_2342,yrdb6,1820
plest_2343,yrdb3234,1820
plest_2344,yrdb880,1820
plest_2345,yrdb1648,1820
plest_2346,yrdb159,1820
plest_2347,yrdb2574,1820
plest_2348,yrdb2778,1820
plest_2349,yrdb1280,1820
plest_2350,yrdb2463,1820
plest_2351,yrdb58,1820
plest_2352,yrdb2838,1820
plest_2353,yrdb3444,1820
plest_2354,yrdb2549,1820
plest_2355,yrdb3730,1820
plest_2356,yrdb690,1820
plest_2357,yrdb1262,1820
plest_2358,yrdb1499,1820
plest_2359,yrdb1289,1820
plest_2360,yrdb3242,1820
plest_2361,yrdb357,1820
plest_2362,yrdb176,1820
plest_2363,yrdb23,1820
plest_2364,yrdb3564,1820
plest_2365,yrdb1552,1820
plest_2366,yrdb1638,1820
plest_2367,yrdb622,1820
plest_2368,yrdb2143,1820
plest_2369,yrdb1124,1820
plest_2370,yrdb2492,1820
plest_2371,yrdb1444,1820
plest_2372,yrdb1058,1820
plest_2373,yrdb538,1820
plest_2374,yrdb2297,1820
plest_2375,yrdb1064,1820
plest_2376,yrdb1503,1820
plest_2377,yrdb3014,1820
plest_2378,yrdb3480,1820
plest_2379,yrdb3154,1820
plest_2380,yrdb2921,1820
plest_2381,yrdb2465,1820
plest_2382,yrdb2081,1820
plest_2383,yrdb149,1820
plest_2384,yrdb836,1820
plest_2385,yrdb1307,1820
plest_2386,yrdb2432,1820
plest_2387,yrdb1791,1820
plest_2388,yrdb3565,1820
plest_2389,yrdb2837,1820
plest_2390,yrdb1062,1820
plest_2391,yrdb2658,1820
plest_2392,yrdb188,1820
plest_2393,yrdb3142,1820
plest_2394,yrdb3731,1820
plest_2395,yrdb2680,1820
plest_2396,yrdb3341,1820
plest_2397,yrdb1337,1820
plest_2398,yrdb1890,1820
plest_2399,yrdb2441,1820
plest_2400,yrdb482,1820
plest_2401,yrdb2334,1820
plest_2402,yrdb2021,1820
plest_2403,yrdb2761,1820
plest_2404,yrdb372,1820
plest_2405,yrdb66,1820
plest_2406,yrdb957,1820
plest_2407,yrdb2130,1820
plest_2408,yrdb2367,1820
plest_2409,yrdb643,1820
plest_2410,yrdb1266,1820
plest_2411,yrdb3273,1820
plest_2412,yrdb1431,1820
plest_2413,yrdb925,1820
plest_2414,yrdb740,1820
plest_2415,yrdb1692,1820
plest_2416,yrdb2660,1820
plest_2417,yrdb1794,1820
plest_2418,yrdb1334,1820
plest_2419,yrdb1994,1820
plest_2420,yrdb371,1820
plest_2421,yrdb1267,1820
plest_2422,yrdb292,1820
plest_2423,yrdb1269,1820
plest_2424,yrdb3220,1820
plest_2425,yrdb1,1820
plest_2426,yrdb3219,1820
plest_2427,yrdb1511,1820
plest_2428,yrdb1257,1820
plest_2429,yrdb2279,1820
plest_2430,yrdb3373,1820
plest_2431,yrdb2816,1820
plest_2432,yrdb1254,1820
plest_2433,yrdb475,1820
plest_2434,yrdb1358,1820
plest_2435,yrdb1995,1820
plest_2436,yrdb1436,1820
plest_2437,yrdb3326,1820
plest_2438,yrdb2314,1820
plest_2439,yrdb3471,1820
plest_2440,yrdb638,1820
plest_2441,yrdb2536,1820
plest_2442,yrdb737,1820
plest_2443,yrdb1273,1820
plest_2444,yrdb3501,1820
plest_2445,yrdb382,1820
plest_2446,yrdb1502,1820
plest_2447,yrdb2807,1820
plest_2448,yrdb3468,1820
plest_2449,yrdb3170,1820
plest_2450,yrdb2694,1820
plest_2451,yrdb1589,1820
plest_2452,yrdb3732,1820
plest_2453,yrdb625,1820
plest_2454,yrdb2209,1820
plest_2455,yrdb3361,1820
plest_2456,yrdb3106,1820
plest_2457,yrdb2696,1820
plest_2458,yrdb1268,1820
plest_2459,yrdb3531,1820
plest_2460,yrdb2457,1820
plest_2461,yrdb3008,1820
plest_2462,yrdb3256,1820
plest_2463,yrdb1578,1820
plest_2464,yrdb1423,1820
plest_2465,yrdb958,1820
plest_2466,yrdb3538,1820
plest_2467,yrdb1889,1820
plest_2468,yrdb1242,1820
plest_2469,yrdb1747,1820
plest_2470,yrdb1657,1820
plest_2471,yrdb993,1820
plest_2472,yrdb660,1820
plest_2473,yrdb705,1820
plest_2474,yrdb1674,1820
plest_2475,yrdb73,1820
plest_2476,yrdb743,1820
plest_2477,yrdb38,1820
plest_2478,yrdb255,1820
plest_2479,yrdb3733,1820
plest_2480,yrdb503,1820
plest_2481,yrdb981,1820
plest_2482,yrdb3734,1820
plest_2483,yrdb3050,1820
plest_2484,yrdb566,1820
plest_2485,yrdb3071,1820
plest_2486,yrdb430,1820
plest_2487,yrdb7,1820
plest_2488,yrdb288,1820
plest_2489,yrdb972,1820
plest_2490,yrdb2134,1820
plest_2491,yrdb325,1820
plest_2492,yrdb3556,1820
plest_2493,yrdb905,1820
plest_2494,yrdb2127,1820
plest_2495,yrdb1068,1820
plest_2496,yrdb2992,1820
plest_2497,yrdb2124,1820
plest_2498,yrdb3513,1820
plest_2499,yrdb1497,1820
plest_2500,yrdb1221,1820
plest_2501,yrdb2197,1820
plest_2502,yrdb77,1820
plest_2503,yrdb3197,1820
plest_2504,yrdb2592,1820
plest_2505,yrdb1235,1820
plest_2506,yrdb2212,1820
plest_2507,yrdb2390,1820
plest_2508,yrdb1918,1820
plest_2509,yrdb597,1820
plest_2510,yrdb2219,1820
plest_2511,yrdb2842,1820
plest_2512,yrdb2369,1820
plest_2513,yrdb765,1820
plest_2514,yrdb3385,1820
plest_2515,yrdb1939,1820
plest_2516,yrdb673,1820
plest_2517,yrdb732,1820
plest_2518,yrdb1014,1820
plest_2519,yrdb619,1820
plest_2520,yrdb2408,1820
plest_2521,yrdb3735,1820
plest_2522,yrdb190,1820
plest_2523,yrdb2482,1820
plest_2524,yrdb8,1820
plest_2525,yrdb979,1820
plest_2526,yrdb980,1820
plest_2527,yrdb1616,1820
plest_2528,yrdb3736,1820
plest_2529,yrdb2873,1820
plest_2530,yrdb2887,1820
plest_2531,yrdb2731,1820
plest_2532,yrdb2555,1820
plest_2533,yrdb2425,1820
plest_2534,yrdb320,1820
plest_2535,yrdb3511,1820
plest_2536,yrdb2368,1820
plest_2537,yrdb1004,1820
plest_2538,yrdb2595,1820
plest_2539,yrdb2150,1820
plest_2540,yrdb490,1820
plest_2541,yrdb2729,1820
plest_2542,yrdb805,1820
plest_2543,yrdb2865,1820
plest_2544,yrdb3134,1820
plest_2545,yrdb3737,1820
plest_2546,yrdb3037,1820
plest_2547,yrdb474,1820
plest_2548,yrdb3284,1820
plest_2549,yrdb1069,1820
plest_2550,yrdb637,1820
plest_2551,yrdb1061,1820
plest_2552,yrdb3338,1820
plest_2553,yrdb943,1820
plest_2554,yrdb835,1820
plest_2555,yrdb1299,1820
plest_2556,yrdb1922,1820
plest_2557,yrdb3000,1820
plest_2558,yrdb279,1820
plest_2559,yrdb2015,1820
plest_2560,yrdb1646,1820
plest_2561,yrdb124,1820
plest_2562,yrdb1011,1820
plest_2563,yrdb3738,1820
plest_2564,yrdb2427,1820
plest_2565,yrdb909,1820
plest_2566,yrdb629,1820
plest_2567,yrdb2178,1820
plest_2568,yrdb2955,1820
plest_2569,yrdb1222,1820
plest_2570,yrdb1658,1820
plest_2571,yrdb2530,1820
plest_2572,yrdb3739,1820
plest_2573,yrdb2528,1820
plest_2574,yrdb3740,1820
plest_2575,yrdb3741,1820
plest_2576,yrdb873,1820
plest_2577,yrdb1666,1820
plest_2578,yrdb3055,1820
plest_2579,yrdb2605,1820
plest_2580,yrdb3742,1820
plest_2581,yrdb3083,1820
plest_2582,yrdb401,1820
plest_2583,yrdb2502,1820
plest_2584,yrdb3054,1820
plest_2585,yrdb2290,1820
plest_2586,yrdb2603,1820
plest_2587,yrdb786,1820
plest_2588,yrdb1741,1820
plest_2589,yrdb1475,1820
plest_2590,yrdb1191,1820
plest_2591,yrdb1934,1820
plest_2592,yrdb1116,1820
plest_2593,yrdb3449,1820
plest_2594,yrdb59,1820
plest_2595,yrdb1618,1820
plest_2596,yrdb427,1820
plest_2597,yrdb1132,1820
plest_2598,yrdb2428,1820
plest_2599,yrdb951,1820
plest_2600,yrdb610,1820
plest_2601,yrdb3012,1820
plest_2602,yrdb450,1820
plest_2603,yrdb2052,1820
plest_2604,yrdb633,1820
plest_2605,yrdb411,1820
plest_2606,yrdb2322,1820
plest_2607,yrdb3743,1820
plest_2608,yrdb2818,1820
plest_2609,yrdb1016,1820
plest_2610,yrdb1443,1820
plest_2611,yrdb2285,1820
plest_2612,yrdb3039,1820
plest_2613,yrdb1031,1820
plest_2614,yrdb1223,1820
plest_2615,yrdb3057,1820
plest_2616,yrdb2260,1820
plest_2617,yrdb852,1820
plest_2618,yrdb733,1820
plest_2619,yrdb1837,1820
plest_2620,yrdb1420,1820
plest_2621,yrdb2881,1820
plest_2622,yrdb2886,1820
plest_2623,yrdb1584,1820
plest_2624,yrdb3744,1820
plest_2625,yrdb2429,1820
plest_2626,yrdb1920,1820
plest_2627,yrdb1632,1820
plest_2628,yrdb161,1820
plest_2629,yrdb1651,1820
plest_2630,yrdb2319,1820
plest_2631,yrdb819,1820
plest_2632,yrdb3391,1820
plest_2633,yrdb3067,1820
plest_2634,yrdb2537,1820
plest_2635,yrdb1194,1820
plest_2636,yrdb3271,1820
plest_2637,yrdb2602,1820
plest_2638,yrdb2125,1820
plest_2639,yrdb3303,1820
plest_2640,yrdb3046,1820
plest_2641,yrdb2187,1820
plest_2642,yrdb2419,1820
plest_2643,yrdb2363,1820
plest_2644,yrdb837,1820
plest_2645,yrdb1416,1820
plest_2646,yrdb2941,1820
plest_2647,yrdb117,1820
plest_2648,yrdb3512,1820
plest_2649,yrdb2424,1820
plest_2650,yrdb1401,1820
plest_2651,yrdb706,1820
plest_2652,yrdb1085,1820
plest_2653,yrdb398,1820
plest_2654,yrdb1096,1820
plest_2655,yrdb1886,1820
plest_2656,yrdb896,1820
plest_2657,yrdb2106,1820
plest_2658,yrdb3380,1820
plest_2659,yrdb1733,1820
plest_2660,yrdb729,1820
plest_2661,yrdb1047,1820
plest_2662,yrdb1642,1820
plest_2663,yrdb2024,1820
plest_2664,yrdb244,1820
plest_2665,yrdb295,1820
plest_2666,yrdb803,1820
plest_2667,yrdb2969,1820
plest_2668,yrdb3745,1820
plest_2669,yrdb2849,1820
plest_2670,yrdb172,1820
plest_2671,yrdb971,1820
plest_2672,yrdb3442,1820
plest_2673,yrdb2743,1820
plest_2674,yrdb2421,1820
plest_2675,yrdb3336,1820
plest_2676,yrdb297,1820
plest_2677,yrdb693,1820
plest_2678,yrdb3249,1820
plest_2679,yrdb3036,1820
plest_2680,yrdb2272,1820
plest_2681,yrdb2878,1820
plest_2682,yrdb3746,1820
plest_2683,yrdb3363,1820
plest_2684,yrdb3333,1820
plest_2685,yrdb3747,1820
plest_2686,yrdb3456,1820
plest_2687,yrdb1286,1820
plest_2688,yrdb1285,1820
plest_2689,yrdb2980,1820
